IdG,IdR
2585,2801
2586,3754
2587,3287
2588,1880
2589,3415
2590,2951
2591,2340
2592,4081
2593,4982
2594,4524
2595,2582
2596,1032
2597,2260
2598,659
2599,4857
2600,3547
2601,4167
2602,4861
2603,4229
2604,289
2605,2948
2606,673
2607,4006
2608,4851
2609,4468
2610,1237
2611,247
2612,4251
2613,688
2614,1327
2615,360
2616,877
2617,4342
2618,2846
2619,1309
2620,1129
2621,1450
2622,261
2623,2141
2624,52
2625,1644
2626,4531
2627,3861
2628,1821
2629,932
2630,3578
2631,2964
2632,654
2633,2617
2634,2402
2635,1334
2636,3958
2637,4978
2638,1976
2639,1697
2640,496
2641,3329
2642,3238
2643,1819
2644,2655
2645,897
2646,2236
2647,4539
2648,309
2649,567
2650,1671
2651,4690
2652,2781
2653,2688
2654,66
2655,4262
2656,2154
2657,3414
2658,4104
2659,2619
2660,3561
2661,911
2662,2673
2663,1149
2664,47
2665,168
2666,802
2667,3594
2668,581
2669,3537
2670,348
2671,639
2672,3027
2673,1265
2674,2974
2675,4738
2676,547
2677,3856
2678,70
2679,3441
2680,2673
2681,3994
2682,4879
2683,2421
2684,3184
2685,3799
2686,3305
2687,3757
2688,3160
2689,4262
2690,60
2691,273
2692,2771
2693,4432
2694,275
2695,4287
2696,2515
2697,3744
2698,2176
2699,4379
2700,339
2701,3979
2702,158
2703,1989
2704,1400
2705,4750
2706,3590
2707,1632
2708,2915
2709,647
2710,1672
2711,2002
2712,2754
2713,67
2714,4971
2715,2076
2716,3535
2717,236
2718,49
2719,1789
2720,4362
2721,3776
2722,4769
2723,3101
2724,3995
2725,2775
2726,1435
2727,1128
2728,877
2729,2371
2730,1306
2731,1988
2732,4318
2733,116
2734,3626
2735,1739
2736,3566
2737,2712
2738,3342
2739,1854
2740,3936
2741,4210
2742,1615
2743,1707
2744,876
2745,2746
2746,1857
2747,1299
2748,2154
2749,4745
2750,4439
2751,1999
2752,2540
2753,4742
2754,4948
2755,1207
2756,212
2757,4962
2758,1378
2759,1646
2760,1446
2761,1511
2762,4051
2763,4045
2764,3252
2765,1669
2766,4393
2767,669
2768,3556
2769,3082
2770,4905
2771,96
2772,3529
2773,1351
2774,1902
2775,2989
2776,871
2777,907
2778,314
2779,4054
2780,1629
2781,2749
2782,2809
2783,4857
2784,2674
2785,2374
2786,4963
2787,125
2788,3256
2789,1777
2790,1418
2791,4171
2792,1495
2793,2699
2794,478
2795,951
2796,1873
2797,249
2798,2005
2799,1981
2800,449
2801,3036
2802,754
2803,1604
2804,4303
2805,2591
2806,1415
2807,2306
2808,1149
2809,861
2810,1805
2811,526
2812,4042
2813,1837
2814,2643
2815,1143
2816,4455
2817,4360
2818,4120
2819,3006
2820,4720
2821,2043
2822,2774
2823,4207
2824,2790
2825,1805
2826,4148
2827,466
2828,4727
2829,4672
2830,4249
2831,4976
2832,38
2833,4590
2834,4468
2835,4979
2836,940
2837,4683
2838,4604
2839,3430
2840,1486
2841,3832
2842,3995
2843,1354
2844,1209
2845,3190
2846,3413
2847,976
2848,1167
2849,4365
2850,3531
2851,3425
2852,3051
2853,78
2854,3273
2855,2113
2856,4230
2857,4931
2858,4927
2859,1362
2860,1489
2861,3233
2862,1836
2863,3756
2864,1307
2865,2335
2866,528
2867,3967
2868,3802
2869,3593
2870,4801
2871,718
2872,103
2873,1396
2874,1840
2875,4609
2876,304
2877,4538
2878,1554
2879,3323
2880,3360
2881,1289
2882,120
2883,2903
2884,416
2885,2087
2886,280
2887,4215
2888,4440
2889,1807
2890,3263
2891,1471
2892,1779
2893,2660
2894,757
2895,3572
2896,3121
2897,612
2898,4401
2899,1959
2900,3094
2901,2563
2902,1348
2903,1957
2904,2453
2905,3319
2906,2297
2907,2740
2908,1629
2909,3038
2910,3758
2911,1345
2912,4916
2913,663
2914,4453
2915,1315
2916,2721
2917,3365
2918,1814
2919,4373
2920,971
2921,1761
2922,3850
2923,1918
2924,4949
2925,1181
2926,1306
2927,750
2928,4843
2929,319
2930,4311
2931,3383
2932,3617
2933,1578
2934,3776
2935,1506
2936,1489
2937,226
2938,4832
2939,1083
2940,4881
2941,2549
2942,150
2943,3583
2944,1192
2945,3441
2946,1427
2947,2108
2948,3436
2949,4847
2950,3202
2951,1066
2952,2259
2953,3874
2954,4222
2955,224
2956,2918
2957,2963
2958,495
2959,4394
2960,253
2961,2679
2962,1248
2963,4992
2964,166
2965,2776
2966,3984
2967,3571
2968,981
2969,2009
2970,2552
2971,4837
2972,48
2973,206
2974,4984
2975,2872
2976,126
2977,4604
2978,3008
2979,4663
2980,3221
2981,3598
2982,4293
2983,1305
2984,1577
2985,4564
2986,3322
2987,1762
2988,1575
2989,107
2990,1779
2991,1772
2992,289
2993,3168
2994,3481
2995,467
2996,2167
2997,553
2998,4488
2999,3094
3000,3429
3001,2287
3002,4001
3003,4337
3004,2768
3005,999
3006,4759
3007,1266
3008,4386
3009,4630
3010,2787
3011,4387
3012,3939
3013,74
3014,4503
3015,4095
3016,793
3017,1832
3018,3045
3019,2590
3020,4971
3021,4559
3022,1421
3023,3784
3024,4415
3025,868
3026,3453
3027,940
3028,3298
3029,1932
3030,4119
3031,1203
3032,2186
3033,4901
3034,332
3035,2749
3036,4036
3037,3203
3038,2573
3039,1511
3040,4613
3041,3049
3042,3833
3043,1554
3044,2459
3045,390
3046,1033
3047,46
3048,4803
3049,3383
3050,2325
3051,2022
3052,1576
3053,3520
3054,2503
3055,411
3056,1224
3057,1178
3058,4346
3059,2773
3060,915
3061,3933
3062,1417
3063,525
3064,3165
3065,2270
3066,2382
3067,2223
3068,3490
3069,4661
3070,4842
3071,2736
3072,724
3073,2890
3074,1757
3075,1366
3076,1227
3077,1404
3078,877
3079,4806
3080,799
3081,3517
3082,2429
3083,463
3084,1063
3085,3124
3086,2683
3087,4928
3088,380
3089,2115
3090,3484
3091,4891
3092,1288
3093,1640
3094,4585
3095,1195
3096,207
3097,256
3098,1071
3099,2146
3100,123
3101,3283
3102,1971
3103,3034
3104,931
3105,3926
3106,1510
3107,4829
3108,3639
3109,4799
3110,4048
3111,1037
3112,2227
3113,1945
3114,3665
3115,3333
3116,2470
3117,4807
3118,1241
3119,3408
3120,3083
3121,312
3122,155
3123,4459
3124,4365
3125,4849
3126,3151
3127,2387
3128,3598
3129,3103
3130,3547
3131,4402
3132,721
3133,2815
3134,2462
3135,1444
3136,2217
3137,3952
3138,605
3139,3297
3140,1894
3141,4668
3142,496
3143,3262
3144,2308
3145,812
3146,1201
3147,1329
3148,1623
3149,3283
3150,3920
3151,1770
3152,1202
3153,4015
3154,1815
3155,192
3156,4480
3157,69
3158,3252
3159,178
3160,4195
3161,1056
3162,3362
3163,4768
3164,4754
3165,2127
3166,2393
3167,575
3168,3944
3169,2896
3170,112
3171,216
3172,3549
3173,2250
3174,4603
3175,2388
3176,4882
3177,4103
3178,492
3179,2843
3180,194
3181,1910
3182,2217
3183,3172
3184,4989
3185,4846
3186,1404
3187,2315
3188,881
3189,2004
3190,2626
3191,2380
3192,2872
3193,2169
3194,4813
3195,1791
3196,2145
3197,1145
3198,1700
3199,608
3200,810
3201,180
3202,3337
3203,4322
3204,3127
3205,4158
3206,1089
3207,643
3208,3899
3209,908
3210,505
3211,248
3212,3313
3213,2785
3214,3033
3215,2762
3216,1426
3217,3000
3218,3102
3219,4605
3220,3377
3221,1055
3222,325
3223,2115
3224,510
3225,1528
3226,1338
3227,1122
3228,1793
3229,2278
3230,2684
3231,754
3232,1094
3233,4154
3234,712
3235,3600
3236,3714
3237,4036
3238,141
3239,2715
3240,2456
3241,4417
3242,954
3243,3749
3244,481
3245,1439
3246,1869
3247,2987
3248,4162
3249,304
3250,4468
3251,3123
3252,2385
3253,4888
3254,480
3255,2268
3256,1437
3257,1148
3258,919
3259,534
3260,2416
3261,3014
3262,2356
3263,2914
3264,407
3265,3306
3266,2231
3267,3426
3268,21
3269,3808
3270,4871
3271,4447
3272,4256
3273,3692
3274,611
3275,34
3276,2748
3277,285
3278,2167
3279,3453
3280,404
3281,1486
3282,4858
3283,3490
3284,4952
3285,2021
3286,788
3287,1718
3288,1347
3289,4602
3290,3914
3291,3653
3292,523
3293,2415
3294,1634
3295,4424
3296,914
3297,3042
3298,4390
3299,1925
3300,4732
3301,2392
3302,3348
3303,3054
3304,2850
3305,801
3306,1184
3307,4542
3308,810
3309,4343
3310,1341
3311,1888
3312,4899
3313,734
3314,1295
3315,900
3316,711
3317,277
3318,3377
3319,2670
3320,3797
3321,2346
3322,94
3323,1089
3324,3011
3325,3275
3326,619
3327,4126
3328,4340
3329,4421
3330,3733
3331,2113
3332,3023
3333,1868
3334,4012
3335,2364
3336,1045
3337,4954
3338,956
3339,3274
3340,4344
3341,3929
3342,2040
3343,2390
3344,1249
3345,3778
3346,1831
3347,443
3348,2254
3349,2052
3350,2804
3351,2
3352,3497
3353,3845
3354,919
3355,3442
3356,4
3357,2537
3358,4774
3359,2913
3360,181
3361,1571
3362,2072
3363,2113
3364,157
3365,4536
3366,2510
3367,3541
3368,2712
3369,4767
3370,1578
3371,3213
3372,2450
3373,1267
3374,3869
3375,1466
3376,620
3377,2243
3378,3994
3379,1854
3380,4644
3381,1972
3382,2596
3383,3041
3384,2686
3385,1771
3386,3722
3387,4102
3388,3589
3389,1679
3390,2102
3391,84
3392,2113
3393,2254
3394,14
3395,1386
3396,4995
3397,1622
3398,1184
3399,817
3400,3894
3401,2329
3402,4619
3403,982
3404,4627
3405,784
3406,1694
3407,474
3408,566
3409,1953
3410,960
3411,3181
3412,4584
3413,1153
3414,4385
3415,4789
3416,1507
3417,2757
3418,1553
3419,2945
3420,289
3421,4617
3422,4792
3423,3791
3424,1269
3425,3330
3426,3764
3427,4066
3428,1650
3429,1176
3430,429
3431,4318
3432,133
3433,2250
3434,1846
3435,4468
3436,1125
3437,4058
3438,711
3439,2226
3440,2351
3441,1960
3442,4860
3443,27
3444,3548
3445,3795
3446,2905
3447,4867
3448,1396
3449,91
3450,3592
3451,1538
3452,507
3453,3103
3454,2388
3455,4815
3456,2359
3457,4345
3458,3061
3459,1179
3460,3692
3461,147
3462,1919
3463,3809
3464,4327
3465,3884
3466,1266
3467,1304
3468,4137
3469,1802
3470,3099
3471,3229
3472,1764
3473,3841
3474,1433
3475,4588
3476,4552
3477,3324
3478,1076
3479,318
3480,4223
3481,3097
3482,4544
3483,1213
3484,1985
3485,4822
3486,2100
3487,694
3488,3579
3489,2028
3490,3074
3491,1033
3492,162
3493,2955
3494,2747
3495,1522
3496,2673
3497,1437
3498,2250
3499,40
3500,2383
3501,4834
3502,3486
3503,3968
3504,3278
3505,155
3506,3142
3507,228
3508,2364
3509,1445
3510,1232
3511,545
3512,3395
3513,383
3514,1477
3515,3776
3516,2912
3517,1103
3518,474
3519,2632
3520,570
3521,4388
3522,518
3523,2815
3524,2407
3525,266
3526,4782
3527,307
3528,1359
3529,1116
3530,2198
3531,1855
3532,1014
3533,1439
3534,4027
3535,1301
3536,262
3537,259
3538,3303
3539,843
3540,4058
3541,2553
3542,2331
3543,2840
3544,4710
3545,1814
3546,3460
3547,882
3548,3991
3549,126
3550,49
3551,4864
3552,4620
3553,2352
3554,3662
3555,4498
3556,3770
3557,3940
3558,1976
3559,654
3560,3706
3561,4770
3562,3122
3563,1817
3564,4727
3565,3397
3566,1712
3567,3057
3568,2968
3569,1481
3570,3301
3571,3438
3572,4740
3573,4138
3574,4226
3575,2440
3576,4570
3577,1492
3578,2911
3579,2512
3580,73
3581,1220
3582,869
3583,501
3584,2575
3585,941
3586,2134
3587,4259
3588,4005
3589,3716
3590,2352
3591,3382
3592,2836
3593,4492
3594,163
3595,3553
3596,1489
3597,657
3598,513
3599,785
3600,3659
3601,4853
3602,130
3603,2124
3604,268
3605,2009
3606,3366
3607,3494
3608,3829
3609,1167
3610,1977
3611,1260
3612,1923
3613,1130
3614,3214
3615,3111
3616,3029
3617,1046
3618,116
3619,2201
3620,1954
3621,970
3622,2960
3623,2492
3624,2250
3625,1027
3626,2642
3627,1631
3628,4396
3629,3500
3630,4508
3631,3604
3632,4962
3633,4519
3634,3082
3635,3022
3636,1083
3637,1135
3638,4137
3639,513
3640,1321
3641,4710
3642,3115
3643,3733
3644,4992
3645,4911
3646,3043
3647,4977
3648,1135
3649,437
3650,324
3651,428
3652,3667
3653,3130
3654,345
3655,4159
3656,477
3657,4541
3658,2758
3659,3123
3660,3466
3661,2680
3662,2989
3663,2955
3664,4483
3665,902
3666,199
3667,1653
3668,4958
3669,3286
3670,894
3671,3129
3672,21
3673,596
3674,2314
3675,513
3676,2618
3677,949
3678,3111
3679,2612
3680,3759
3681,565
3682,722
3683,4590
3684,4958
3685,2318
3686,4806
3687,842
3688,348
3689,2134
3690,3595
3691,1976
3692,2092
3693,4123
3694,4267
3695,2295
3696,4644
3697,3205
3698,4355
3699,2915
3700,4181
3701,4601
3702,4102
3703,1899
3704,4054
3705,2710
3706,733
3707,4757
3708,1433
3709,3658
3710,4487
3711,245
3712,4136
3713,928
3714,3871
3715,4344
3716,3013
3717,2541
3718,2790
3719,2791
3720,981
3721,1999
3722,3859
3723,4986
3724,1413
3725,4802
3726,1454
3727,377
3728,81
3729,3419
3730,175
3731,376
3732,4655
3733,1587
3734,3883
3735,4042
3736,2205
3737,3979
3738,1719
3739,1775
3740,947
3741,3324
3742,2308
3743,2817
3744,4372
3745,3536
3746,1694
3747,759
3748,694
3749,290
3750,1304
3751,3262
3752,4722
3753,4077
3754,586
3755,292
3756,250
3757,1183
3758,687
3759,757
3760,4834
3761,3967
3762,2981
3763,3935
3764,703
3765,3088
3766,1785
3767,2578
3768,3962
3769,2823
3770,4169
3771,2499
3772,1484
3773,4403
3774,1355
3775,254
3776,4990
3777,2256
3778,4717
3779,2943
3780,3566
3781,4522
3782,2322
3783,1105
3784,2917
3785,2832
3786,3894
3787,326
3788,3794
3789,4598
3790,3634
3791,408
3792,492
3793,4780
3794,4289
3795,3157
3796,1484
3797,2451
3798,4940
3799,2282
3800,3187
3801,4549
3802,1429
3803,541
3804,3572
3805,476
3806,1129
3807,1142
3808,3210
3809,3589
3810,2218
3811,3187
3812,4866
3813,4315
3814,2367
3815,3247
3816,2955
3817,4871
3818,2707
3819,526
3820,1854
3821,2185
3822,231
3823,4318
3824,1662
3825,679
3826,3243
3827,235
3828,2071
3829,1328
3830,3226
3831,1186
3832,2886
3833,3087
3834,4289
3835,2077
3836,4530
3837,3117
3838,4649
3839,3151
3840,191
3841,1511
3842,28
3843,4329
3844,1793
3845,4713
3846,2536
3847,1500
3848,3973
3849,2981
3850,3768
3851,843
3852,2286
3853,4035
3854,917
3855,3110
3856,3408
3857,2964
3858,4390
3859,2997
3860,891
3861,4125
3862,2329
3863,4956
3864,4605
3865,2704
3866,4640
3867,1103
3868,4201
3869,4994
3870,2572
3871,912
3872,4462
3873,4134
3874,693
3875,471
3876,3239
3877,1241
3878,4140
3879,3758
3880,1895
3881,131
3882,3014
3883,1694
3884,2164
3885,3913
3886,1355
3887,2274
3888,4503
3889,2955
3890,383
3891,2146
3892,3177
3893,2572
3894,1382
3895,4640
3896,3520
3897,2721
3898,1792
3899,1576
3900,2365
3901,4686
3902,3005
3903,4997
3904,367
3905,1767
3906,2142
3907,3670
3908,2073
3909,3325
3910,732
3911,669
3912,1696
3913,2135
3914,2426
3915,477
3916,4072
3917,3756
3918,493
3919,1766
3920,3923
3921,4779
3922,1331
3923,2321
3924,2781
3925,3390
3926,4368
3927,3075
3928,3915
3929,1963
3930,2926
3931,1485
3932,397
3933,2676
3934,3260
3935,2917
3936,1670
3937,4102
3938,3506
3939,1105
3940,2939
3941,4883
3942,1232
3943,4182
3944,3845
3945,3234
3946,3896
3947,1558
3948,2146
3949,1358
3950,2881
3951,4740
3952,1616
3953,229
3954,324
3955,1262
3956,3130
3957,1006
3958,2149
3959,1229
3960,1236
3961,1460
3962,1255
3963,860
3964,4418
3965,4700
3966,3766
3967,4846
3968,4137
3969,3368
3970,3563
3971,3956
3972,4630
3973,4339
3974,2956
3975,3860
3976,3999
3977,260
3978,847
3979,125
3980,3131
3981,2577
3982,4941
3983,1298
3984,4016
3985,1166
3986,3293
3987,4389
3988,3623
3989,2863
3990,4965
3991,2071
3992,4026
3993,3381
3994,4141
3995,3562
3996,2195
3997,4384
3998,432
3999,174
4000,2631
4001,1655
4002,793
4003,4796
4004,2295
4005,1408
4006,2007
4007,4779
4008,3683
4009,3521
4010,1887
4011,2823
4012,166
4013,3816
4014,50
4015,1911
4016,4594
4017,4476
4018,1649
4019,1194
4020,1077
4021,35
4022,2223
4023,742
4024,4615
4025,2909
4026,3129
4027,4838
4028,4659
4029,531
4030,2416
4031,2686
4032,710
4033,4957
4034,3795
4035,2816
4036,2038
4037,866
4038,366
4039,407
4040,427
4041,2011
4042,4268
4043,3938
4044,4392
4045,4105
4046,2591
4047,1038
4048,4499
4049,1714
4050,4707
4051,1401
4052,3972
4053,867
4054,2600
4055,2558
4056,2166
4057,2895
4058,826
4059,311
4060,1942
4061,3317
4062,4624
4063,4124
4064,3292
4065,1834
4066,1572
4067,4086
4068,273
4069,611
4070,4417
4071,1862
4072,4138
4073,3706
4074,1493
4075,2144
4076,4768
4077,1581
4078,1228
4079,4593
4080,3669
4081,532
4082,610
4083,4954
4084,262
4085,1052
4086,1084
4087,1240
4088,2329
4089,4012
4090,2276
4091,1757
4092,2713
4093,2848
4094,2508
4095,2203
4096,4210
4097,1193
4098,1466
4099,1634
4100,4476
4101,2984
4102,4849
4103,3871
4104,176
4105,3968
4106,4231
4107,3585
4108,2346
4109,1991
4110,1410
4111,1162
4112,2804
4113,4231
4114,1467
4115,141
4116,4224
4117,4353
4118,1170
4119,3008
4120,905
4121,2474
4122,2328
4123,4741
4124,526
4125,4992
4126,873
4127,3830
4128,1845
4129,4721
4130,4140
4131,1352
4132,4037
4133,4631
4134,3612
4135,3661
4136,2565
4137,4589
4138,301
4139,1220
4140,699
4141,4117
4142,817
4143,4044
4144,4521
4145,2845
4146,1235
4147,3796
4148,4116
4149,3178
4150,4854
4151,1861
4152,4768
4153,460
4154,234
4155,3722
4156,4167
4157,3663
4158,986
4159,2509
4160,1150
4161,919
4162,44
4163,2942
4164,903
4165,400
4166,2337
4167,4368
4168,67
4169,63
4170,2575
4171,2488
4172,1947
4173,2319
4174,4195
4175,4642
4176,724
4177,4390
4178,576
4179,5
4180,4306
4181,3506
4182,3224
4183,2155
4184,2177
4185,4402
4186,1617
4187,4534
4188,3224
4189,2103
4190,2236
4191,1191
4192,1352
4193,3544
4194,4988
4195,4883
4196,1834
4197,3323
4198,3733
4199,1677
4200,4983
4201,3767
4202,3548
4203,4485
4204,2681
4205,1596
4206,4315
4207,1272
4208,1131
4209,4235
4210,2661
4211,1418
4212,979
4213,4380
4214,4880
4215,2515
4216,1076
4217,459
4218,1905
4219,2376
4220,1385
4221,1646
4222,1698
4223,2383
4224,1219
4225,3647
4226,1815
4227,4003
4228,286
4229,4880
4230,3519
4231,2203
4232,611
4233,4596
4234,483
4235,687
4236,3972
4237,1682
4238,4165
4239,4181
4240,4720
4241,469
4242,1549
4243,634
4244,3872
4245,3564
4246,1667
4247,2534
4248,4545
4249,2263
4250,2936
4251,2757
4252,3371
4253,4925
4254,733
4255,4767
4256,1098
4257,3099
4258,3054
4259,4028
4260,434
4261,4166
4262,2718
4263,4659
4264,1525
4265,921
4266,3796
4267,4157
4268,78
4269,1221
4270,977
4271,2000
4272,1032
4273,3228
4274,305
4275,921
4276,3772
4277,821
4278,4950
4279,76
4280,2141
4281,3072
4282,1442
4283,1905
4284,438
4285,2111
4286,2619
4287,3021
4288,4655
4289,3922
4290,4901
4291,3776
4292,4135
4293,3927
4294,445
4295,2210
4296,883
4297,4164
4298,2317
4299,1561
4300,4514
4301,2118
4302,950
4303,4082
4304,4992
4305,2568
4306,3483
4307,2443
4308,3978
4309,2623
4310,1534
4311,2103
4312,2169
4313,4838
4314,1940
4315,4851
4316,4682
4317,4384
4318,857
4319,1303
4320,462
4321,1321
4322,656
4323,3559
4324,4151
4325,626
4326,2351
4327,431
4328,395
4329,1617
4330,4801
4331,2685
4332,2330
4333,37
4334,4640
4335,500
4336,4904
4337,3949
4338,4645
4339,1703
4340,3836
4341,1573
4342,4557
4343,4685
4344,2897
4345,4820
4346,4713
4347,575
4348,3430
4349,820
4350,1060
4351,3012
4352,3036
4353,1213
4354,4417
4355,2022
4356,937
4357,2919
4358,3901
4359,2248
4360,2955
4361,873
4362,4253
4363,4157
4364,2343
4365,2008
4366,2697
4367,1681
4368,2081
4369,4713
4370,4224
4371,4972
4372,282
4373,4549
4374,3923
4375,3253
4376,1246
4377,3683
4378,471
4379,1009
4380,3278
4381,4466
4382,1462
4383,215
4384,3041
4385,3095
4386,4456
4387,1003
4388,2918
4389,2110
4390,93
4391,2849
4392,3355
4393,4698
4394,3950
4395,403
4396,3352
4397,1796
4398,2274
4399,1294
4400,681
4401,83
4402,1349
4403,3971
4404,2390
4405,647
4406,4020
4407,2440
4408,2108
4409,2728
4410,4650
4411,3263
4412,2842
4413,4508
4414,4058
4415,811
4416,4088
4417,4492
4418,3651
4419,2427
4420,1131
4421,1935
4422,2841
4423,2650
4424,1111
4425,3508
4426,1012
4427,3584
4428,2791
4429,1054
4430,853
4431,1829
4432,1989
4433,2607
4434,846
4435,153
4436,4631
4437,334
4438,4913
4439,2087
4440,2987
4441,2241
4442,3313
4443,1041
4444,913
4445,3437
4446,1485
4447,3303
4448,1492
4449,2379
4450,258
4451,1452
4452,1491
4453,1060
4454,1051
4455,4112
4456,3310
4457,1102
4458,3415
4459,1213
4460,1955
4461,4739
4462,3974
4463,1168
4464,2875
4465,3861
4466,4881
4467,501
4468,2195
4469,4287
4470,1153
4471,3153
4472,4940
4473,739
4474,195
4475,3615
4476,4522
4477,1218
4478,4091
4479,3975
4480,768
4481,2093
4482,3152
4483,1766
4484,736
4485,2953
4486,3019
4487,2085
4488,1728
4489,3897
4490,4953
4491,4499
4492,1284
4493,3423
4494,1441
4495,1683
4496,93
4497,2950
4498,2971
4499,3349
4500,1930
4501,1576
4502,3206
4503,1905
4504,4477
4505,3819
4506,3719
4507,4157
4508,1679
4509,1376
4510,3368
4511,2441
4512,4949
4513,4829
4514,2855
4515,1219
4516,3229
4517,1587
4518,2968
4519,259
4520,3785
4521,1577
4522,3126
4523,2415
4524,2928
4525,655
4526,1516
4527,1925
4528,981
4529,2407
4530,4747
4531,2124
4532,1039
4533,2591
4534,2933
4535,3860
4536,2119
4537,371
4538,374
4539,2126
4540,830
4541,549
4542,3669
4543,4658
4544,2105
4545,4213
4546,56
4547,1295
4548,1093
4549,4205
4550,4561
4551,172
4552,4551
4553,4751
4554,4821
4555,3947
4556,4644
4557,549
4558,3213
4559,3877
4560,3346
4561,2513
4562,1507
4563,1586
4564,4767
4565,1012
4566,4003
4567,3431
4568,3493
4569,2376
4570,3989
4571,984
4572,4009
4573,4247
4574,1046
4575,1579
4576,1351
4577,408
4578,3388
4579,2617
4580,4101
4581,380
4582,1152
4583,3064
4584,1884
4585,3506
4586,3134
4587,3582
4588,195
4589,1876
4590,3353
4591,2921
4592,2215
4593,3223
4594,3092
4595,2421
4596,3706
4597,4087
4598,35
4599,3628
4600,3868
4601,3049
4602,3614
4603,2176
4604,4067
4605,1800
4606,1193
4607,3505
4608,2018
4609,4553
4610,3567
4611,2363
4612,2655
4613,339
4614,1657
4615,3806
4616,4404
4617,4054
4618,3558
4619,3202
4620,3432
4621,4135
4622,1092
4623,1799
4624,4560
4625,501
4626,4481
4627,3094
4628,4902
4629,4151
4630,678
4631,3258
4632,2898
4633,4947
4634,897
4635,4652
4636,4829
4637,4755
4638,626
4639,3827
4640,1531
4641,793
4642,1001
4643,2732
4644,3005
4645,1519
4646,4392
4647,2164
4648,3247
4649,2229
4650,4091
4651,3024
4652,3628
4653,4968
4654,2060
4655,3700
4656,53
4657,3662
4658,3732
4659,4661
4660,2291
4661,2048
4662,1537
4663,2963
4664,1841
4665,1209
4666,3770
4667,3995
4668,1768
4669,47
4670,1371
4671,2819
4672,1532
4673,4949
4674,4692
4675,4591
4676,1004
4677,665
4678,2200
4679,2358
4680,1435
4681,4263
4682,1851
4683,4130
4684,112
4685,3503
4686,3380
4687,1133
4688,1778
4689,2658
4690,1738
4691,4057
4692,3359
4693,3862
4694,276
4695,2577
4696,4325
4697,2594
4698,4904
4699,1329
4700,3535
4701,4052
4702,65
4703,3764
4704,4233
4705,2823
4706,4137
4707,2412
4708,3807
4709,450
4710,489
4711,2357
4712,3576
4713,1721
4714,3814
4715,3463
4716,4428
4717,4622
4718,2600
4719,4956
4720,1234
4721,3410
4722,2927
4723,1066
4724,3484
4725,196
4726,1214
4727,3639
4728,1409
4729,4181
4730,4288
4731,2397
4732,1362
4733,4756
4734,3725
4735,4677
4736,1383
4737,247
4738,4013
4739,3944
4740,3496
4741,447
4742,699
4743,307
4744,4454
4745,2657
4746,2755
4747,1015
4748,651
4749,2371
4750,4843
4751,1303
4752,4202
4753,3729
4754,1330
4755,1424
4756,604
4757,3497
4758,2006
4759,4499
4760,4170
4761,1299
4762,4060
4763,3405
4764,443
4765,3292
4766,516
4767,2328
4768,3442
4769,3812
4770,510
4771,2790
4772,201
4773,4917
4774,4556
4775,766
4776,1243
4777,2852
4778,3339
4779,2827
4780,1380
4781,3245
4782,1476
4783,4843
4784,3314
4785,1248
4786,3216
4787,1319
4788,3953
4789,4760
4790,835
4791,4102
4792,1086
4793,3717
4794,2699
4795,3368
4796,4727
4797,4579
4798,2580
4799,3214
4800,4148
4801,1800
4802,1207
4803,4965
4804,1287
4805,776
4806,2074
4807,2117
4808,40
4809,106
4810,122
4811,636
4812,4982
4813,424
4814,3749
4815,3283
4816,625
4817,2595
4818,2035
4819,800
4820,1783
4821,3450
4822,569
4823,293
4824,1171
4825,4912
4826,1771
4827,680
4828,3155
4829,3107
4830,2538
4831,3285
4832,3474
4833,3342
4834,3280
4835,2312
4836,3059
4837,1515
4838,4105
4839,4106
4840,2493
4841,3639
4842,3986
4843,876
4844,505
4845,1601
4846,1829
4847,4383
4848,2134
4849,867
4850,3633
4851,1167
4852,1400
4853,2980
4854,2303
4855,2517
4856,2194
4857,4998
4858,4306
4859,1795
4860,1893
4861,4833
4862,1191
4863,2062
4864,3604
4865,1710
4866,3719
4867,2910
4868,177
4869,1957
4870,374
4871,1360
4872,3375
4873,3267
4874,1778
4875,3731
4876,4130
4877,124
4878,3918
4879,1676
4880,4677
4881,3473
4882,881
4883,3680
4884,1274
4885,491
4886,4759
4887,1495
4888,2562
4889,1220
4890,3095
4891,4737
4892,54
4893,2057
4894,2430
4895,4982
4896,2357
4897,959
4898,4772
4899,416
4900,4937
4901,744
4902,4970
4903,1045
4904,618
4905,738
4906,3650
4907,2061
4908,3509
4909,2712
4910,30
4911,125
4912,757
4913,4407
4914,4374
4915,3864
4916,2963
4917,951
4918,1703
4919,3136
4920,2817
4921,1875
4922,177
4923,122
4924,1826
4925,746
4926,1341
4927,3151
4928,995
4929,1202
4930,1299
4931,2135
4932,4308
4933,2364
4934,4572
4935,4232
4936,2814
4937,1183
4938,1369
4939,4124
4940,2961
4941,4400
4942,3411
4943,2347
4944,2180
4945,1559
4946,4607
4947,325
4948,2630
4949,4504
4950,4501
4951,212
4952,3438
4953,3600
4954,1120
4955,1071
4956,898
4957,1866
4958,679
4959,1505
4960,1741
4961,1127
4962,1978
4963,2559
4964,1729
4965,1324
4966,1720
4967,2073
4968,2634
4969,892
4970,2393
4971,4091
4972,2024
4973,4980
4974,4828
4975,3916
4976,2248
4977,1209
4978,1381
4979,4704
4980,2723
4981,4735
4982,1547
4983,1386
4984,1790
4985,2011
4986,4877
4987,1385
4988,4952
4989,3871
4990,4141
4991,3491
