IdM,IdMo
65,1142
3607,173
3337,3251
4729,4652
4272,2981
1779,275
396,116
4871,4826
1095,2481
1641,4627
881,4906
2845,3573
82,391
3996,2168
3068,3386
1064,205
717,4524
89,1750
3343,1696
4266,4338
719,3576
1301,1550
2813,3870
2696,1219
3339,4182
386,4250
200,3423
3294,2992
4543,4883
4710,3863
727,1264
3496,4030
2989,829
554,4463
3572,4462
255,3811
3497,2629
513,2827
3179,1052
861,2398
1837,837
4778,269
2990,4035
2852,4756
224,2081
3353,2140
3341,1540
3452,679
2560,2522
1082,1109
3598,2949
3114,529
575,3604
2300,47
3476,4513
1245,3178
3986,2548
324,1229
946,2990
1675,2403
1410,3021
4081,4579
2972,3054
862,3108
1571,2197
1638,729
1935,3157
4684,2138
1557,4419
3386,546
2297,1182
1126,3032
3784,3784
461,2065
127,29
4590,4991
4594,4595
3136,4504
2902,2663
2425,3423
4473,3011
2018,1449
1029,379
904,1223
3520,4841
3612,4660
2133,3792
2793,2717
3813,613
4693,2235
2748,4108
2391,3865
827,1435
3811,2493
621,4410
143,4588
4568,67
390,3371
2136,4464
3635,1547
1750,4269
1932,3639
1623,3375
2424,2624
4808,4208
1929,3666
870,1871
174,4704
3642,2933
1288,3359
4781,739
2565,1734
2228,2082
2482,1054
3564,3724
1522,3786
1427,1935
627,3018
3164,279
1077,4271
253,4033
4095,4139
4973,596
4301,2923
3753,2019
2384,2243
2397,872
3993,2612
721,3716
4291,4241
2523,1472
4782,4284
1236,176
4432,4211
3653,2079
230,129
1633,136
4869,4164
3138,1541
2156,3585
4635,4591
4043,456
956,3360
2447,4905
2533,3840
2253,516
2947,4519
4957,1694
556,4824
1855,605
2574,4974
1601,94
1422,4805
1173,2465
4502,3808
1666,1931
2375,1359
4414,3404
1627,2781
3975,3986
4619,1885
2910,428
2796,2285
1246,3365
2080,1957
4274,3040
237,2202
809,31
1661,4158
4939,4103
1222,3267
2407,4941
989,2191
1539,3032
4675,4735
325,2004
4982,2805
1791,4291
854,1285
4778,643
3952,4798
3121,2458
2744,3241
4728,1103
4582,807
525,3156
2266,4832
1230,2649
2134,1025
3711,4308
2744,4293
2910,1667
4406,203
1783,4165
126,3682
2664,523
344,4783
925,4790
3458,1107
711,412
679,1706
3765,3166
362,3776
4825,2590
125,4230
2274,4152
3767,3843
1507,4168
2926,816
3204,1621
2778,4586
949,672
3004,484
4084,2353
2555,1807
4381,4274
2472,2265
4646,1567
2067,2854
2737,3928
2074,836
2385,737
3724,4688
636,4763
2800,1298
1112,4951
1455,1622
2845,4989
4379,3977
1821,3346
3453,1449
1524,191
3584,3359
2231,4934
2348,759
4024,2087
3256,4546
3347,2721
2505,2800
4150,2623
180,621
1535,1562
120,4775
3153,1705
1322,3175
525,559
3790,3803
3338,1173
953,2747
4609,2591
2499,953
4757,1365
767,1730
4959,2206
4526,205
2238,3593
106,3518
296,173
4971,1021
1423,2688
1981,1069
3795,2631
460,2032
2201,4355
1392,1782
2452,1228
1402,4371
4749,64
87,2286
1864,3023
3668,1882
4393,3822
559,155
3100,2479
3872,4846
4119,1733
3400,2557
2157,1926
4282,4743
2429,1690
64,3270
4767,110
2170,2825
2756,58
315,393
3125,1012
2400,28
648,4783
4318,3172
1704,230
3869,1809
403,4993
1260,2800
1620,194
3161,2990
3199,119
546,403
1452,3577
3174,332
956,3556
2539,1155
148,640
3233,4313
680,4811
2386,3267
4278,3084
1263,978
277,4419
3435,255
827,3365
3110,3144
3913,1831
1730,3285
1306,1450
3108,1214
3433,2863
409,2201
4335,3950
2078,3958
4490,4865
4197,2382
401,4496
4939,3387
393,2602
4071,2194
4658,2214
2854,4734
3059,2215
4749,706
1307,2241
2840,4170
4033,1040
114,3109
3846,1432
3634,1693
2721,2412
4756,537
143,1558
307,972
3603,3584
3487,2072
1416,4501
4197,4347
2900,1451
2541,819
207,714
2283,4181
4283,804
2837,4175
3056,3418
2013,3847
1496,3927
2284,1645
3046,961
2798,3355
3617,289
1864,1677
3851,140
352,4211
2573,324
2284,2177
3026,4851
4805,2218
2919,1476
632,1413
3768,4051
1125,26
3530,2884
2639,389
3160,3189
4027,2766
4946,2834
4893,3310
3646,3196
820,3591
4928,2052
1625,207
1024,4148
104,4419
255,2335
3058,4482
4002,3122
1601,4965
1721,3471
2239,2300
2858,4104
1092,2194
688,534
1970,4206
2236,2773
1072,4006
3447,272
434,2847
516,4354
2058,4271
2950,3278
424,2092
605,2850
4658,2885
129,4001
962,1786
373,2070
2393,93
781,2364
506,1971
1059,3127
892,2986
2151,3500
3540,3164
1833,1104
3257,194
2259,2526
3222,4491
2123,661
2458,701
1178,3641
4051,2425
4106,3934
161,3944
1504,3400
3217,9
1982,319
4223,2028
1977,1596
4046,2689
3460,3131
2156,3589
2531,1057
4757,2297
3695,1581
4713,512
879,4046
4746,1436
1176,2936
2317,4975
4215,2669
3625,4150
1632,3330
3157,2627
1376,2447
1259,87
1361,1488
995,2247
669,361
3597,4555
2998,458
1019,4540
2190,2861
4919,2299
3440,4235
1430,232
2366,3408
1761,1296
1628,3995
306,733
140,3852
3744,3681
2296,2404
3622,3168
2768,561
3488,1054
3351,2419
4564,1798
4322,3976
3129,3235
1223,4129
4694,1828
4178,3938
1232,3508
4310,3824
3810,4267
821,1937
2997,3429
368,4571
2501,1466
2377,2088
528,1110
4609,4054
1950,3619
4699,347
3306,1739
1789,1323
639,4213
3108,3804
141,3922
4458,2245
3922,2220
4778,1602
4650,1043
2650,1616
430,1324
1173,4929
1405,2110
3287,4202
4309,3919
787,1166
4388,928
3844,3336
1283,406
748,356
2110,2771
3164,3619
274,4080
710,3840
1876,2709
3750,1981
4404,4331
3335,1752
3162,2937
1453,1837
331,3430
1438,2936
2467,2063
4073,929
890,2314
1988,4875
4109,3953
4477,4290
3623,4584
4936,4393
3440,4698
1497,1971
1143,3082
341,2259
1950,2070
4455,1718
553,675
1261,2393
490,2053
4815,2904
1409,3623
3881,2116
1436,971
976,3429
973,2682
3738,4226
4599,3036
1489,3341
3204,4810
4766,4297
3931,3657
4042,3140
2083,4731
2290,3360
4082,3266
2454,463
4401,1101
4812,1950
3217,4926
4215,3567
2090,2670
3362,1339
2824,415
4442,1727
3777,1982
3675,1035
544,1663
3810,3574
1421,1700
914,1639
2442,3316
2050,1782
2248,4001
70,1806
3044,4801
1128,261
4582,3345
964,4108
4706,4705
4427,4563
3186,4664
1849,2015
1311,2303
4980,1274
1704,1058
4183,2096
4448,3524
4808,1458
4832,1525
4338,3476
374,3568
2030,1805
3281,2843
3313,349
2763,534
2212,3769
2905,2368
2813,4653
445,2086
4008,741
4489,1876
3549,1289
1841,846
149,2977
1531,3764
899,3751
2129,3721
441,2126
2878,1198
3757,4238
4727,3618
4041,2958
4404,984
4628,4705
3605,921
1560,4610
4115,181
2197,333
2860,2508
1805,1620
954,3768
2823,2309
422,681
2144,3434
4569,1635
2619,3828
3366,1287
3022,3646
3255,2354
1702,3811
4461,1456
3723,4784
413,3288
3958,757
3796,2579
2900,220
180,4245
375,4633
1836,4572
3934,499
1155,4900
3348,965
193,806
3752,1583
3561,2228
4603,1970
2454,3712
848,3399
3717,3104
264,2803
4768,502
1187,3012
1772,4348
1480,4880
1538,843
1778,4200
1874,4184
1479,3976
4602,1310
4966,222
3541,3221
4718,1744
3038,702
544,3336
4372,1758
3902,3334
1844,3921
1449,3054
56,1167
4862,5
4816,47
303,736
626,4908
4100,3077
4596,2136
993,1270
2379,1198
110,1596
2620,3122
2883,3476
607,1740
3251,1064
136,1534
2858,4838
2321,236
1067,3671
1563,412
4937,768
2913,3245
2789,1896
2343,1575
3638,2122
3214,2060
31,3947
2988,1307
4233,3114
94,3906
2711,4340
526,314
3186,3824
4604,2128
1335,4806
3561,1935
2235,3503
4036,4710
63,1260
1587,841
3869,2706
4979,3498
1573,735
1206,3294
4188,3788
3908,690
65,3542
4543,2780
180,1746
2554,1774
89,200
330,4354
1606,2104
1061,1887
447,1232
2871,4967
814,4127
4060,1131
690,1291
4350,93
1068,1437
3933,4964
1817,3839
3068,4100
4283,1141
3598,3944
4289,3638
4735,3486
3326,4964
903,3363
2910,4888
3753,2965
1166,1887
4057,1030
994,1223
3554,4844
3003,2965
2257,1359
1155,2160
571,4076
586,2546
4816,635
523,541
2890,2325
1283,3011
3520,2199
232,4256
3327,272
1996,4348
4534,3750
1201,827
1755,3018
2327,2346
623,2204
4974,889
4446,3231
2042,2949
576,3852
1769,4557
3304,4512
1563,1665
3655,4969
3324,2937
1078,2052
3680,4993
4614,612
4005,1856
3480,690
3995,1619
673,1033
742,1517
2420,4086
2062,3063
2789,4822
4826,74
615,3794
4343,503
3474,3950
1117,2636
949,4938
4986,4214
2248,2424
2402,867
3052,667
3937,530
2228,4461
4962,3031
3855,1280
4194,2440
932,3960
3662,4170
3395,1744
2566,2339
4987,2909
73,1428
394,564
914,902
3044,2652
879,3539
2729,2121
2961,810
1948,314
675,1405
2977,3089
2768,4717
1984,4043
4574,3991
2441,4855
3883,4427
4884,205
4749,2901
3762,4702
2773,2364
185,3849
3354,2040
2853,3564
346,3321
1640,420
1977,1651
307,3525
2105,3165
3723,4111
4437,3613
4899,2791
1412,1638
1197,1650
1670,235
2527,2715
168,3771
1761,1953
3670,3306
491,40
2732,3850
3438,3088
638,869
3041,2003
3178,896
2967,2206
4442,2268
1210,3520
3233,1836
3149,3028
850,3650
781,1629
4042,1745
3670,3101
3267,4118
1902,729
2069,2498
2571,4958
770,1180
3632,4783
1689,1813
2226,3025
2772,2829
4311,580
4520,2408
2389,350
1580,4894
3009,125
3837,3118
2745,1021
2521,4425
3282,3204
2808,3512
4530,2899
941,1051
4173,4868
318,3507
4047,2613
297,1258
1061,4789
2464,3566
1678,3629
4974,1454
4167,624
3586,1974
4567,972
3382,3993
4887,2760
2835,1364
4729,1734
2914,1644
4643,3651
21,2083
4494,1295
3778,1053
3401,528
1506,3847
1752,2620
1351,4033
3575,3833
3272,4770
1150,1230
2868,135
2587,4264
1748,817
1855,3006
1638,3218
4685,2828
2824,2836
197,837
1606,1937
239,4019
927,3115
1262,328
3164,2445
2931,2512
2724,2798
1157,2981
2012,1462
4451,735
2332,4647
2336,3274
3341,4932
2507,3410
116,4425
4167,3542
5000,4602
2552,404
3489,4665
1746,1268
1887,1570
896,2899
480,366
197,947
1644,4634
3874,3782
1961,1819
3037,3356
2333,3146
1558,4779
2643,121
610,1246
3675,2115
3408,2920
765,3916
1116,3692
2129,347
2524,87
4310,3128
3580,3766
2546,1347
6,3191
724,4191
4021,1127
2194,1094
4466,2620
1501,1940
2087,4725
2358,1064
4839,806
3684,2482
2642,2144
4800,1045
3459,1496
4169,1525
4247,2609
3341,4603
1653,4509
3657,1606
255,1155
405,2416
11,3189
670,213
3761,1010
4944,1564
1447,1416
4680,632
2015,1863
439,2408
2912,3742
1148,1749
2109,1138
1386,188
3448,3085
4730,2776
4627,1820
2086,468
2528,1471
4085,2497
3820,4365
1847,2755
962,354
3847,4104
2930,1991
281,203
4184,1005
3011,2548
4709,927
4008,3416
1725,2264
92,4880
3105,3674
2131,3942
3013,3229
2254,2734
4193,1515
2775,455
4346,3766
1639,2179
867,3961
246,3283
866,4436
4387,2093
2711,3048
1563,3807
1998,2670
1019,2691
4760,3653
940,2125
4852,452
4993,4149
1407,4147
3580,1631
4605,153
2039,4534
2958,1145
565,2130
4486,688
1142,1360
4777,4149
2556,891
837,4126
4495,125
4079,133
4036,2112
4720,4490
2387,3004
2684,2298
2055,4932
3559,150
626,4517
686,2243
428,1852
1022,2011
844,501
1035,4549
720,3975
4328,1575
2210,1049
1105,3965
596,3936
837,1391
941,266
1860,4038
1966,4885
2378,2663
3302,74
1029,2880
4378,3882
218,2037
3095,2226
956,2315
3085,3940
722,4114
432,3657
3921,3983
3924,4152
3089,4400
4362,1540
308,4784
4074,785
345,2067
1713,4765
3643,770
578,4164
3553,4980
1232,3117
2731,3844
4190,220
2976,862
4519,2319
2496,4738
939,1504
4626,4497
1918,3938
3686,4723
4267,1323
1413,3463
4997,1186
3052,3392
2438,340
3868,2904
1404,3082
3605,2363
2370,3184
6,2757
1455,2030
1950,3621
3904,2728
1600,2519
4135,436
3258,734
1283,56
1150,4306
1915,3315
245,3529
3544,652
675,4775
2704,1781
4278,4033
4285,2107
698,2343
334,4260
1551,282
1409,2067
353,2958
1858,4524
4307,3867
131,1081
29,3008
1820,3244
3301,346
1403,3497
4420,402
3669,1231
2867,3773
1407,4205
4237,3665
3065,496
986,3627
2314,1049
3722,3577
941,220
2209,1627
2535,687
3356,290
1291,2121
3832,3847
2143,4665
4771,296
3938,3809
759,771
617,2619
1997,3521
191,3612
2670,980
2578,2717
1975,775
3648,2829
4779,2854
1787,4924
4066,331
3178,2458
3661,1790
4239,3649
3961,2656
149,2815
1106,491
3975,1995
1385,977
648,76
3425,1553
549,1568
4100,1226
756,2528
3776,3429
4727,2468
2790,749
3914,3928
2586,836
4268,3557
2525,2336
1431,141
37,2544
3974,3653
2715,3611
4005,3880
1976,3696
1681,3780
2682,4112
895,1526
33,4622
1554,4734
1078,2547
1625,1749
4459,3455
1913,2290
965,3739
4554,2049
2206,4640
1204,782
2495,2553
45,368
3428,1182
1017,4108
2121,1243
3913,1703
2552,3775
3253,2878
3527,3629
2089,1816
2305,2270
4030,4337
3699,249
672,1342
4791,1863
1192,1443
2738,4914
1349,4100
2478,2077
3400,127
2511,473
1526,1920
1072,4468
1743,1100
4362,3600
4548,4356
1733,317
3674,3051
3421,3566
753,1879
1337,3017
4401,72
465,672
2224,2116
3120,4567
2141,575
229,226
2925,859
649,4710
684,3297
432,3961
2239,384
2893,1631
3186,1859
4299,1901
1648,1899
1955,915
2706,837
2117,122
60,4878
3884,94
3399,4093
3584,2982
988,2048
3743,1101
79,2645
3178,3219
2148,695
3169,2864
1885,752
4104,1354
4044,4366
1047,1720
3376,3233
3654,1586
922,1164
1375,4352
1182,840
344,902
4367,2835
1989,4389
2840,3946
3839,2766
4636,3452
1591,4762
2220,110
908,4551
3621,2902
2568,118
602,3395
216,1720
3750,3527
3694,1693
91,2879
3744,1498
1852,3710
4698,256
1037,332
3786,257
3022,871
1978,4827
2940,4603
4272,196
1136,4867
220,3757
1499,3081
2589,1315
418,2116
4418,3791
1140,1184
1166,3385
4707,171
47,1684
1618,2432
2798,1027
36,3127
355,1603
363,1455
320,4807
3890,2120
1023,2266
1166,4445
2858,1104
1071,826
4833,2038
1501,4447
2762,4650
2633,4906
4655,3573
3975,1916
1482,4405
2380,2152
63,2377
2899,2319
2341,3425
4126,4554
1029,457
4971,629
4969,4125
1595,171
2008,4950
2016,3722
4522,3654
1947,1154
4510,35
1219,1153
2502,2337
817,2320
3202,1546
763,2547
2562,2017
2146,3651
2085,3435
3473,405
2503,275
1078,1055
2746,4510
4425,2419
855,3564
4508,1977
4136,3244
4455,4584
2284,1623
615,78
2922,2336
1472,1392
218,3350
4406,2796
2656,806
1093,4481
1993,2357
2060,4289
991,195
737,3045
4905,3640
3699,3838
3171,4791
1194,3273
3697,651
1867,3126
2243,87
2603,111
1288,729
2691,1627
4640,397
3683,4281
4980,272
1205,614
586,3461
2992,4782
1510,4282
557,3909
651,2120
4648,3574
3561,4605
4600,3736
1201,743
552,218
3058,4274
571,1006
100,1850
1372,2714
1885,3820
2732,1247
2156,1106
1275,2893
1974,965
3973,4851
4193,4557
2257,4797
2116,4723
1791,327
827,1632
4988,2104
4431,2626
1919,2553
3092,4018
753,1294
2062,2248
4482,1377
181,1202
2739,1414
2741,3121
1300,4603
518,4155
4234,121
3522,4082
2182,3347
47,4619
27,3383
4128,4573
3775,2622
2052,4106
374,2209
3864,3075
1480,3220
4717,1733
3408,3618
1469,4688
2086,2911
4730,1016
1365,139
266,2031
4336,3
1534,655
3197,4371
2905,3756
4210,802
4780,4213
2915,3486
2,924
2838,4529
2008,1179
1398,293
4812,163
42,4656
2918,4387
299,113
452,857
4044,2744
3994,4052
262,503
646,4243
200,2378
2693,1887
4534,4561
4444,1836
2362,3942
2612,2358
2062,1182
1575,783
3482,1452
4877,4660
4554,1436
1095,1764
2407,1800
161,4805
674,4252
2703,3022
482,1540
1141,4426
4367,2074
1202,4036
753,4413
4876,416
4531,4914
4855,1531
125,569
2125,1905
1925,4398
3154,4508
3173,1733
466,2323
2104,554
1042,2454
1764,4473
3974,1167
311,3970
4005,4000
1352,988
1536,3771
3865,4056
691,1755
3033,2103
985,2703
707,3304
352,2539
2728,4942
739,4169
1231,3385
1524,1667
1750,3766
2113,302
1184,882
4258,3634
2156,2365
4376,4099
705,3299
147,461
1675,1943
4853,14
1316,3553
3541,3210
3744,4393
3248,1178
4690,2183
4612,452
4279,3279
4112,68
1196,31
1588,4053
2267,3429
315,2417
2486,1827
4015,3162
751,855
4482,243
1768,3485
2377,863
1389,1615
468,4685
380,801
4447,4849
978,2757
4208,1369
4872,4493
1156,2306
4915,1724
4549,1083
89,1205
3649,494
2637,1161
4931,4201
4729,932
4760,4189
4527,1649
695,1638
1945,998
4455,4060
1397,3653
1909,1798
3906,1946
3975,2692
4681,3716
1551,3891
2863,1716
4735,1333
4533,3894
3952,2655
205,3094
2444,4476
3445,569
24,495
1234,1
2867,3141
3645,3683
724,4698
63,2894
1416,9
2855,3673
1613,1955
412,739
3378,2650
4443,3678
4812,3753
273,3187
1329,134
529,4462
2861,3423
1758,3430
4889,4683
13,178
4795,4808
874,2347
374,2758
2052,2946
2441,3077
1119,3010
3118,1673
3548,2581
311,1156
2693,2937
2790,3446
3631,4669
2546,3960
3659,3997
2544,1085
1374,562
4825,4316
2544,4553
4801,1768
989,4787
4114,467
556,4178
3679,4146
4490,3341
3064,3400
116,4387
4448,4501
3274,4520
1699,1311
3932,1164
2776,2512
1147,1078
2720,1562
2952,101
2342,1078
1756,2661
2220,1386
408,4117
4996,1007
4294,176
287,4037
616,4641
1236,736
264,1922
274,1081
4041,1543
4478,1658
2140,3812
4508,3659
1667,1442
3744,2371
3888,1443
3665,1833
2644,2349
4620,4568
944,2704
1213,1029
3988,548
4572,4393
4768,3949
2184,3167
1881,3538
2661,4216
3887,4121
1879,1737
4306,4790
4022,2879
452,546
4226,4368
965,4185
1801,1223
4858,1452
4922,1787
255,1601
1811,2520
4313,1105
3977,4462
4366,3840
2159,4151
3188,4261
2894,3855
636,418
4379,3546
1720,717
2104,4886
57,2938
2054,3503
643,3555
3875,2905
3518,3372
250,4908
4059,2331
896,3034
1450,1737
383,4609
2374,2644
1204,1173
3627,2236
3832,4918
4285,3953
2915,3447
1162,4359
4399,3442
2123,1643
1545,1179
815,454
3695,3166
4753,570
95,2567
2803,1209
3001,4945
940,4681
4061,1956
1426,1229
4147,2762
587,1392
1764,1152
3860,2616
4981,860
2007,2773
812,2239
415,1204
2212,2594
3541,3858
3468,1680
307,2497
2627,1134
3293,4804
2111,446
4132,2150
4977,1580
1323,1069
3667,2794
3754,4355
1725,4566
1098,4306
2793,1339
31,2546
3600,3760
972,3116
4903,1488
534,4432
3948,4855
3533,988
3228,2981
4137,790
4832,2465
925,2056
4734,3295
1027,373
2383,3824
2642,1848
2930,1450
1225,2756
4074,3605
2258,3359
1478,2276
4593,2807
968,2729
3929,348
1600,554
755,3094
3241,2604
2033,2433
1581,208
4867,2756
3195,420
1099,4888
1069,4832
2059,436
1920,2049
1950,4159
3691,2976
1431,3787
4803,3063
685,2802
913,2634
2218,4621
4067,2891
1256,1501
1049,219
1353,598
2890,4290
966,917
3402,4954
1475,161
4133,3286
2977,4871
2959,3771
459,1869
1230,2657
2317,1056
4625,2285
3182,2902
3430,3839
1723,3543
3933,3512
1689,2277
3167,179
4825,2437
3426,3938
609,926
2806,4813
3363,1035
327,3715
859,2484
3785,977
2209,2262
387,1618
3206,366
4132,2264
154,4430
1640,2803
4727,1001
3184,2706
1165,707
3214,655
4375,1048
4057,4023
3364,870
1197,487
3450,2113
226,1740
3226,1791
4664,123
4785,3200
1177,1891
1780,4772
1375,1580
2940,1459
279,4988
3454,2666
4312,4867
4073,4622
3431,2065
3505,571
4166,4262
4330,3240
4029,2111
2092,4453
1325,458
3349,2741
3971,135
3854,971
3317,646
4019,862
791,1004
4256,2726
834,1306
742,1271
3454,3246
206,3387
993,399
2772,2069
1473,1919
2263,938
3504,2363
1653,2279
3704,4844
3276,2748
3480,368
4984,3174
4635,721
3061,1001
2237,4500
4799,435
2426,2165
652,111
55,1594
592,3080
955,237
3583,631
53,1402
4462,1468
4356,4451
3829,2170
27,4765
1136,640
1998,1290
3862,2920
2651,2394
4334,3486
2642,4462
311,4358
1146,606
4202,32
2918,2887
3186,293
4512,4115
4826,3261
1331,4672
3933,2159
1581,1296
991,4573
2451,1065
1840,3095
382,1626
1475,2873
3734,3607
544,2214
3035,3555
1550,4309
4985,4903
3269,4144
3488,1830
2461,1886
4271,3011
2658,3603
1316,3921
3133,3534
2132,4328
4522,3847
1268,1823
2152,401
2987,2012
485,1520
2438,2432
813,1187
4342,4893
12,2136
835,1559
4346,3920
897,3929
926,3430
811,552
1834,5
2279,1030
664,216
4481,2068
4308,1107
2731,4834
1741,4414
1641,1873
799,1215
2940,430
2055,3390
4950,4232
1126,2587
1767,1101
942,1338
2549,1281
2380,4246
2580,1149
1904,1989
3689,2151
4519,3322
195,2398
515,3838
1269,372
2771,940
3602,1833
1390,4905
3411,3799
3850,3216
646,4954
1264,2762
268,953
2297,192
2721,4052
1460,346
367,3982
1304,785
3079,3041
3732,439
4969,4742
4212,3276
738,3516
2614,803
3628,683
3345,4143
4631,909
2488,4705
3228,3370
2549,2631
1018,4792
1504,975
2169,415
2939,1230
816,3945
1392,649
1821,2341
4869,501
3176,3703
1932,176
3303,961
1547,4797
3564,2029
3148,877
4701,4382
4659,4033
4360,423
2141,496
4934,617
4187,2730
1080,3818
4837,4251
1012,3496
1381,792
2924,4680
1093,3996
158,522
1728,3163
4436,924
4470,2977
65,191
1888,1835
2717,3136
1868,4039
2983,992
2327,3479
2870,1075
3113,3004
2944,405
4069,4015
1620,3636
4689,1364
2053,739
2570,2963
2305,4009
747,2163
2133,4867
1353,93
885,4385
1798,3732
2984,449
3092,3497
2231,4955
2404,2489
2659,2922
130,4822
3876,1733
173,3345
1693,1492
2810,1967
2686,2274
3306,2793
3112,1952
372,2844
2477,1477
3169,2003
2525,967
1217,3161
3902,94
2156,616
3607,3909
4238,603
4173,1119
2110,1079
2259,1795
3422,3916
4523,1187
1453,2314
3508,4645
2347,144
1258,2003
3941,3752
3869,1888
3694,4730
713,2514
4767,1301
4240,1934
258,4648
1196,939
2108,2787
4029,2544
4690,2245
2616,1165
3032,4765
3317,3584
4322,4945
2848,2904
3018,100
2912,2687
922,2719
1375,4753
4187,3477
3902,2497
3396,204
3699,2504
4965,2206
501,404
898,1003
418,4054
3186,1404
960,674
4217,3385
4258,3917
464,1652
1957,1741
1426,348
3285,393
3708,3283
2322,2486
2084,2871
2183,2067
3069,147
4567,357
711,4096
576,3499
575,2285
3245,3109
2983,3501
4904,4752
1882,182
2976,3296
2822,1517
556,529
317,3765
4404,3317
955,151
4421,2627
2370,3504
4202,4326
323,2251
3606,1068
3683,144
969,127
3527,4419
1879,4614
4008,4296
4588,4035
27,2906
3963,2873
73,3345
1152,17
4341,1516
1862,602
256,2412
4831,2474
2560,3605
2646,3810
3251,3634
3549,1202
4891,77
2041,4868
353,3455
783,3134
2045,4853
4815,1677
3782,2156
1669,2572
2524,3157
3106,4771
2862,17
4407,3577
917,4875
1104,2879
4581,1087
3513,3709
4803,1524
423,1596
4483,2698
4371,2630
3466,2851
1453,1018
2975,25
1224,2547
705,26
3109,3587
1349,1713
3073,2646
1010,40
2121,691
308,2018
1795,3563
3876,183
182,1495
2557,679
2173,2895
4059,4793
3124,494
397,4769
2611,3766
2705,3756
3940,3582
4964,4026
1892,4710
3847,4263
4395,4102
536,4920
2136,4518
955,4687
4644,4367
1573,724
2541,47
2609,4827
2672,1283
2638,3590
4964,4574
3091,3375
3300,4401
202,1166
2745,466
3206,1942
1244,961
1953,3105
523,2636
2909,2927
4081,1826
1203,4278
2032,2147
3817,3138
1541,3394
601,2083
3271,1939
2043,3435
2751,3798
3478,1030
1948,2125
3913,3045
3469,1999
830,3797
1556,3799
4791,3283
4246,584
1064,3299
2883,932
947,3181
2954,874
412,1252
1058,696
489,3694
2708,1341
270,4102
4405,149
3769,3061
3951,1533
4822,1577
3352,730
1392,2046
1445,46
848,1667
4236,1790
2057,1738
453,3019
3797,1079
4134,29
1906,4625
4656,2634
4386,1348
2050,4284
3775,814
993,3616
1820,4419
517,3404
917,249
4909,4657
4555,4235
959,2559
1471,3841
4255,4857
2334,1622
2587,2278
1820,877
3147,1449
3810,3992
1872,1091
3343,1923
1483,767
2384,2727
903,541
3067,247
3036,4067
79,3761
3712,2018
1692,2354
568,4543
4742,912
3693,161
4106,1942
931,2511
4449,599
2153,2107
3427,2933
3357,1444
2553,4725
1750,1699
1155,1644
4675,2086
4562,2093
1969,3390
945,137
627,915
3730,4725
579,2416
3739,1264
2730,196
4563,3232
4237,3837
1010,3196
9,148
1909,1561
4931,262
172,3670
4790,2136
3847,3624
4413,559
3710,4603
1638,708
2182,1934
1539,4109
2870,2513
3588,4129
1738,3012
3160,1403
617,2020
3672,3822
2018,1394
1020,1329
2375,93
3618,4005
124,4593
226,4169
371,639
1115,3390
1832,4721
1732,3655
466,804
2812,1973
215,2562
3547,4767
626,2973
2992,2569
4587,744
2343,1084
2917,829
3046,676
1136,3293
829,4960
2338,2249
3090,1170
2374,640
2855,649
4456,3792
2482,1970
3227,3629
4566,4394
4001,3293
3051,599
584,1476
3437,4879
407,2591
4956,3004
2087,354
1950,1389
2747,2131
2500,1398
1852,1547
4822,788
4385,1349
3898,2806
3247,2865
2210,1620
4248,2870
193,4560
4585,3088
3320,3043
4852,2899
3592,3676
1747,4728
719,3197
101,1965
3960,29
811,2141
2639,4727
2613,552
1057,4392
4428,589
1151,3839
2925,2742
1634,2486
360,3233
1832,2985
357,2987
1518,4495
3108,1678
2242,2061
4629,4812
1620,4649
920,4488
3067,4291
3520,660
3793,4304
372,972
3988,126
4516,1772
2672,1531
3986,1060
237,2763
2577,3827
4376,3449
1339,568
3021,4944
1111,1734
2498,1941
4516,1519
3417,2644
1891,2173
2627,455
1955,1337
1378,4688
778,1385
875,719
1933,124
3426,1718
2369,1839
91,4461
4237,4009
4652,4076
2327,3731
2387,1592
3344,4184
362,2031
539,1420
1299,2114
122,4487
4653,4413
3126,2825
1638,4016
1216,4322
2334,4040
4459,2481
1637,2839
3,3438
3372,3182
3593,217
175,893
4635,2179
1696,3992
3168,116
3782,1855
977,1455
1654,1762
1759,2788
902,3410
1971,4916
2725,1301
3376,2023
549,3663
184,4133
1020,1114
660,2841
4611,3790
4287,969
2842,231
1851,877
1345,4510
2898,4145
3349,3125
3295,4029
2609,4647
3589,661
3657,2936
2820,2594
1801,4766
995,877
2444,3156
2251,3888
611,1692
2160,833
3538,2229
3128,3785
55,4822
858,4102
1631,3354
1780,3789
2556,2917
2243,4731
295,3670
4422,1549
4256,1708
1815,4406
4856,1655
4019,1384
3798,4741
10,4084
67,1902
2123,3201
1080,287
3846,2762
3088,4130
1959,3936
2923,3289
362,488
2933,1950
864,1313
2804,3876
1072,781
1227,4235
2921,2641
1038,2170
1354,1220
4691,2493
4715,1934
4280,4635
3129,2108
4447,3272
247,3806
2051,181
684,2725
1072,1588
190,2039
484,4431
13,4563
2162,1363
3771,3161
3638,2158
3965,2165
1885,166
3273,2321
3361,4908
4332,1826
204,2881
4526,573
1044,3209
2816,846
4514,1273
3921,2994
1211,453
4478,2445
1569,2148
4212,4438
4104,4519
3729,2478
599,2302
3471,3305
1607,29
4826,2602
4243,3394
4415,2398
3694,941
439,2950
1392,1733
4078,4303
472,2822
2570,885
