CodeMembre,IdR
30173,4971
64515,215
19073,453
70980,779
261,4572
34944,3955
49383,1879
81406,486
12372,3933
7343,2792
96791,2524
60410,4106
71097,3925
55759,2328
98301,3604
39794,3863
12542,3224
98420,3952
23051,4652
67004,2270
76230,1328
67813,2734
18025,3550
30953,4162
74820,577
76176,2379
64194,4547
54588,4098
10692,3877
7289,3634
67260,571
36213,2809
10555,2584
37637,3400
78060,4923
88359,35
43315,633
92942,4282
64946,385
75833,1656
25556,4414
33576,932
26464,1083
28749,5000
91622,4380
5950,1627
13009,728
86336,3752
81018,2657
33222,81
39252,1127
17977,1426
21660,2006
65656,509
29165,896
37831,4441
85486,2352
65209,1528
53702,1383
62808,729
82465,217
75910,3919
44393,4307
20722,120
59292,4372
77735,2798
48964,1840
93423,1357
74670,3113
6033,4805
54630,3236
19696,3348
36517,1300
90987,743
11981,2333
71009,1286
19193,3334
97480,4945
43493,3612
17917,3438
66708,4646
39166,863
17922,733
7128,3468
18,670
64408,3187
22949,2389
16607,2694
28134,3545
72889,4448
41107,733
22714,2688
33161,3922
82162,3434
79279,2582
40185,277
5560,285
46557,2240
78420,3019
30301,2142
77632,4747
74109,520
55780,2287
48327,4708
34430,4069
4597,1973
91581,4573
33222,2909
71267,4890
86938,3155
19607,2948
95903,1337
36256,4317
32497,2339
27059,4959
59069,27
76991,3061
57573,4695
72943,2246
78054,2425
904,564
9781,4081
94909,3134
6,4772
17553,2553
67020,3765
17054,3189
3271,274
19256,162
89265,3025
14809,1857
82268,2907
34813,2976
62210,2380
78595,2926
74719,3833
72839,874
66825,1596
6398,2880
33801,3806
38302,4680
1842,1187
65566,3100
54559,3030
91127,4853
24711,294
37779,4255
99013,4536
3786,1299
57400,64
9668,1278
19238,3525
25002,2138
2108,3090
99782,4401
23146,848
13976,3137
2950,4638
79326,469
3540,2437
71313,2019
35535,1766
99206,1018
43132,3808
86296,99
60738,1198
83384,916
69764,44
6759,761
52483,4773
61550,2645
62834,3895
12215,349
39167,414
11584,4258
40150,1173
59506,4685
17060,1214
30939,3472
28107,2865
17266,2051
62766,1357
21095,4974
20865,1179
23843,2805
77577,3991
28942,3516
54597,701
47567,3429
69585,4719
34402,3940
36067,54
45686,4554
51160,3637
8773,1301
28013,3052
17842,2270
98638,2910
13095,2000
8420,4921
73416,4361
48858,2009
58134,702
76018,1491
54660,3012
34038,8
63848,496
57320,4677
88836,3111
62713,1872
76261,433
60348,406
63169,1562
25624,2090
74210,4067
20908,4741
13211,4892
40982,300
50605,640
95709,279
51568,1910
59777,4602
19568,1465
59246,507
55595,279
27748,4517
23596,1357
64674,1824
25448,2237
83721,558
93252,303
81715,1776
37837,482
44778,3039
88782,2421
26923,1564
31441,1699
52970,1728
85863,2386
74710,562
65304,3245
52217,728
76447,2863
92248,2120
74394,3826
95429,2831
20163,3674
92267,2369
2054,4881
68030,4089
73628,3642
42552,3323
45323,2284
32823,317
32488,2847
19508,1373
72341,235
24291,134
58858,24
71443,2937
99199,1739
92028,4192
27819,4764
93565,4994
61986,506
43841,4294
26533,4797
90550,1034
95449,2723
12266,1381
42542,618
9993,4608
64811,2776
54435,3990
55340,1321
30781,3652
5698,4406
34481,3373
57748,1547
40223,4801
92244,4212
39362,4842
62514,733
54881,2940
84207,2681
64360,1893
3548,4863
63319,1229
38541,844
2596,3200
83422,2800
60344,4324
59485,4269
15700,3060
51467,3599
16497,3316
23719,3491
88710,2399
11505,2753
9026,4919
4161,1081
74439,874
4987,4219
95356,1822
62950,3809
45707,619
52763,2818
70737,3724
95215,1315
89,550
8558,4709
97885,127
82576,158
97726,3357
84242,1078
26098,1705
99019,3233
18129,1938
51826,2016
19738,2696
22049,1692
64843,3571
24919,4666
69880,3797
38087,3223
41987,4758
21060,161
42212,566
65332,185
57956,1337
86024,3838
24645,428
62597,3079
18367,4441
82197,1522
20254,1498
11016,528
5878,3852
54731,4050
16320,3952
36217,2190
77716,3
93881,567
14649,1374
92296,2020
41260,4652
64897,4807
92132,427
35294,1639
4442,615
15473,408
85527,112
89732,1997
76320,4551
59658,4396
91170,4205
41360,20
3933,4322
49973,2122
35716,3905
25613,3155
79569,1687
26093,2387
40506,2695
93631,1089
92157,3685
51230,2510
90027,4803
64,368
22086,1114
46358,3053
49054,3827
30737,2921
50959,3776
76276,178
58197,2820
63290,1066
19658,2989
43558,1075
20111,437
42258,2853
2451,1761
45697,3066
40266,32
5604,916
22577,510
15331,781
9249,2254
58948,4336
49848,4312
43495,4635
18446,2044
94038,424
76806,1512
38468,3907
36885,4918
29587,2227
51964,3265
35749,3388
52747,641
77116,3133
93428,97
22725,3231
80118,4406
23431,3381
35600,3539
51571,4236
78539,3738
58005,4790
4572,1069
88175,484
49232,4859
69535,2835
15141,3758
85829,2709
49676,235
68751,1874
41330,1584
40163,908
13586,3376
22127,1418
32049,820
10604,682
8224,4438
83518,3782
86287,3567
69390,3053
31451,4803
73788,3794
82502,1759
33858,132
2434,4026
91473,4852
38153,73
72225,1197
12483,1156
6844,4534
27416,4006
18359,4294
99396,100
31276,4551
16833,1360
11845,3904
34216,4117
11469,1704
59381,3624
92990,4969
24275,503
38594,2302
81803,85
80977,1737
99820,342
78151,3446
91134,2589
97887,4881
19556,795
58787,1898
74098,867
72901,3901
5553,3444
98710,1376
70812,875
85500,3153
48976,4618
24830,58
39308,2734
964,2758
33742,900
73055,1629
72576,2337
67490,1857
4750,1797
65590,4989
3531,3938
10569,2317
5864,4763
49870,4319
31348,4259
89308,428
52211,3446
18825,4295
83927,461
58704,4333
48022,683
1536,2617
99153,4955
24689,2322
35193,2516
43401,651
78615,2072
82768,2397
87912,1111
11149,3486
25333,2329
50148,3050
25511,4758
22475,4586
51214,2949
37083,2779
83169,4147
43653,2500
9526,2241
78988,1313
19516,4385
12938,2970
37196,711
42625,306
94153,3993
42252,1867
58938,2064
67515,2552
7380,3930
3151,2440
24559,4544
7650,377
94734,1642
54012,3980
67198,1936
92132,2755
22953,3134
59164,4790
16401,1080
15395,880
32129,3690
83032,2560
62083,2135
70894,447
30412,4289
74308,4547
1193,3466
95023,2285
90341,2767
97237,3320
5511,3442
79162,1188
99100,2364
34053,4008
51452,3788
59473,2568
54473,167
27450,3811
85377,591
97003,1035
47472,1688
39774,140
89443,1784
98858,3431
78351,1230
39431,3691
12017,1358
38586,3251
33306,691
31916,935
55372,3357
24135,82
38328,795
62503,3903
49416,967
64416,2715
97058,2772
48383,1002
30314,401
45314,1984
43277,4316
77222,3347
28481,3444
33266,3472
56207,653
78491,889
98764,2508
42935,1696
49417,4731
86016,1347
57974,2469
89771,2710
79707,3724
40408,1357
53590,1881
88549,3844
68936,4873
66870,4861
70785,3163
22949,1675
54055,4304
8636,2275
33113,1113
7036,1518
51571,4019
38442,2901
14670,3447
37406,2229
27416,4968
69754,3927
60653,4326
88943,347
47589,528
1539,2751
90375,1022
85813,1501
24192,3922
90917,4525
59398,3770
62484,2078
39668,1942
70494,3534
12988,884
46119,1227
85158,3619
59894,3888
55808,469
55621,1292
72010,1479
95958,1826
36325,2827
7620,2398
48075,61
47995,202
69027,1612
43745,4118
48893,3350
51808,2903
38790,1156
38116,2991
21219,2768
39414,3430
60984,1285
19884,2021
30240,1728
44314,2804
92722,1704
67951,378
37099,3874
55585,4423
89274,209
8868,641
31507,2800
84637,633
26377,4882
50405,3961
11156,3393
12519,3902
39599,2160
96002,2521
35488,2502
58678,4928
32386,1343
63934,345
24735,4008
80969,1693
15357,1250
4960,139
77112,2169
80840,370
15229,974
78874,2924
35379,1483
7485,1051
14755,4917
6084,4791
24353,679
77322,3045
85713,158
32352,4852
1980,4371
87751,3955
91351,1788
65469,4651
77806,2472
62964,1136
13466,1615
26555,2913
11301,1562
30993,4854
37386,2567
837,1660
83373,2468
55870,1770
79056,4355
83944,2824
31717,4266
3157,4231
86233,998
14443,1783
16204,4189
20426,1082
6213,4601
41792,4674
72370,580
19752,570
99498,974
78862,4979
27493,2825
10379,4821
78088,1783
19264,4050
1898,1024
41447,3529
88372,4607
12667,3073
71005,4359
80794,4881
73409,2843
11324,2117
60856,659
37793,3475
95643,4015
14836,1145
70068,4937
66001,4711
41211,1901
88681,1387
36707,4944
33782,3214
92058,1888
16374,3839
57160,3904
47839,1845
99996,2490
75899,2609
89599,3628
3965,4705
44553,2332
94984,1274
85347,3946
36518,3966
40960,4371
94238,1029
30341,350
47627,3835
36285,4564
38054,2667
85464,4504
93471,3799
14641,4742
58912,2600
28640,3611
15486,2413
87382,1592
64709,1146
21339,3429
27967,1401
4568,4820
72233,3819
27870,1782
19542,4256
88199,3993
37274,4841
97721,234
88421,1028
58882,2741
65981,4208
95923,887
74986,1129
79540,1322
63831,2325
68866,2232
65706,730
40479,4743
8383,2031
60625,1381
12288,1841
23025,4883
72534,4390
83881,3700
65958,4807
82896,1124
80996,2071
7559,3000
80400,4823
83439,3607
18001,256
75858,4647
81193,4653
36479,3292
10671,2379
29551,3988
75314,3030
24377,4410
12773,3245
91651,4731
20974,1502
52747,2181
69418,1009
43335,2395
97011,1198
32967,2823
1910,4631
81642,4910
48801,3836
50602,85
89795,1703
28975,3019
19897,3819
62221,3378
65303,4505
44784,420
11928,248
73932,215
36195,950
53689,4832
63072,1213
92583,216
32114,1011
66841,25
20631,2788
10215,588
86524,1976
48394,2421
43153,4949
91557,303
3499,1251
91439,4850
25662,1468
93524,2155
3629,4570
19899,387
90804,3618
36194,2446
82681,2177
45939,1369
55018,1352
67335,2484
35046,4769
27379,3630
55943,4784
69578,1637
90094,1784
78288,1522
89756,3283
70338,315
69919,1427
77952,3043
76069,2081
90195,3314
93767,3836
38246,3819
99948,4657
85483,3056
28929,3193
32986,4613
65865,1833
47898,554
839,3509
78276,1747
86733,4980
38012,1591
64884,773
10947,3230
15128,3925
30484,3694
36283,932
93483,4729
58615,3084
81444,2920
14711,603
36877,2652
64110,483
31565,1383
19492,3588
70848,2538
63849,3596
43706,3164
42907,1307
32109,704
51399,1144
37012,1267
59746,2192
73887,501
50941,4556
62590,3074
62351,139
10058,1198
67571,3014
45385,2381
75132,3197
19575,2252
33557,2718
13535,583
44377,2107
91724,1286
88732,1229
44509,1281
70714,194
37805,1167
39706,3255
99436,1781
83987,4926
86830,202
73815,872
20117,4528
14200,4539
10963,2957
34992,3188
89534,216
90194,3206
3062,3110
13188,1588
47247,857
25374,2537
90390,4486
29421,411
96318,1841
43768,3131
9410,1078
40353,2918
66300,1731
64302,1340
1111,3526
86951,2763
19651,2522
1524,4164
32088,4803
36801,693
37983,2152
92273,2143
27082,3693
53444,3011
4787,3155
77722,3767
73566,1136
86693,4186
21489,1478
87301,885
18827,4431
68048,3422
61698,2381
26014,2535
83491,4991
55736,795
50295,2764
57429,4464
73411,4540
98066,4655
79265,4161
43625,2349
4207,4836
4371,583
65839,2214
68995,359
70401,308
33090,4655
36989,1257
3775,3298
52670,118
45605,3417
89854,2327
63019,4965
61514,171
2156,331
74305,1980
75887,4424
51522,4574
99243,2471
25510,1392
71126,788
16683,3532
2593,69
50241,2506
27296,631
1988,688
41995,4680
72662,4720
93708,4590
56188,4532
62865,781
598,4078
66758,4425
3516,3196
33576,4249
48922,2496
92479,437
96138,4939
48882,2608
393,4117
90151,929
91059,2490
30000,4397
15480,2002
43302,4959
31299,4123
34659,1124
12835,3521
95813,910
27196,1386
45920,2671
93543,4706
68884,1525
38874,4560
14574,68
71107,4737
81804,2356
28625,4426
40987,2543
75677,1206
6999,2729
72097,2028
11383,3777
96052,4882
69703,2300
47453,4503
6041,687
64333,2269
69114,1448
22481,2235
3448,4367
76093,1654
12277,1047
81865,2959
96658,4533
5377,3120
80346,4118
10192,1738
73553,2247
19207,4378
20754,1461
73300,3614
60982,4948
35418,4942
80633,3358
26017,2161
99735,4542
45876,3494
82480,2693
98815,3658
65785,2679
69088,2583
9371,1686
57377,3866
17551,4896
52700,260
93972,2995
35948,1518
86253,14
66619,4066
89439,2884
66921,1241
22337,3510
81988,3141
35071,4362
99986,3114
35235,1892
19349,1412
80835,3162
43276,1473
9127,1677
84882,3561
19440,4840
51714,2357
65808,4582
78530,2132
95450,2658
92439,3500
71639,3139
19085,4155
93089,1653
38085,4786
20929,1357
34023,3003
76489,2497
73257,4894
19074,3358
89126,4314
21156,1252
70183,3229
77058,919
14451,4962
60268,3886
77861,4102
571,3060
93125,2086
19736,546
96205,3788
60687,2823
25012,3569
66545,3420
8246,796
21523,4008
67613,4859
54266,323
67776,4
84284,864
50572,4726
27962,1534
63390,60
75080,1230
66555,4792
5764,1460
85735,663
25755,3948
61489,3391
51056,2913
4526,4304
12675,460
77195,2916
63446,1491
96302,604
76854,2176
88877,4321
29519,469
65758,387
38903,443
49957,1006
29609,2382
52191,973
89027,2326
50444,763
578,3508
21279,432
68184,3248
67913,3825
86182,2855
58330,4759
28513,3805
8317,2025
61300,3890
21307,2760
8369,3437
33814,3785
15697,3979
30213,3433
95275,2702
84815,3548
97883,803
66308,2106
12185,1458
38721,457
61144,4185
36714,4907
87333,888
70844,405
93283,113
82640,3402
1143,4178
84847,972
64240,3958
41351,129
45432,4364
67942,4290
17294,1841
4980,3823
1897,535
72182,1152
41541,868
51307,3760
10334,2201
3712,2290
83194,2734
3350,2173
9736,1600
3887,324
28013,3286
70271,272
30266,1417
4662,811
26410,4385
69476,1034
6783,2872
25075,1704
46061,4604
27166,2913
37742,2094
87584,3432
36480,3204
11411,2720
39077,838
77610,3026
70151,1577
28092,2997
43656,4883
37504,1708
46198,2720
75219,168
97531,941
18098,2439
68733,4680
49868,3964
73367,367
51661,499
58840,2828
40176,4908
38377,2505
76542,1605
22090,4783
26744,1634
96547,3613
57337,971
32517,3182
35230,4136
43168,4468
23746,742
48271,3995
36949,2471
42698,3726
92185,3954
81471,1949
79026,2197
41600,1011
6368,3945
37525,3353
9394,152
8958,268
40751,961
85780,2223
53993,2853
97046,1835
86013,2772
72590,3107
51929,3093
87289,4033
58803,4094
26437,2474
42506,3162
71835,2188
75899,2951
57369,4073
33874,3897
73473,2744
35110,2724
87858,966
53483,1335
25965,1126
10838,4970
43387,4349
78552,3753
17860,3523
69772,4564
74664,2611
4025,103
86069,2699
5138,1440
11296,1334
89534,1631
75964,645
49336,2811
47663,1984
76364,3173
21830,1617
41399,2482
94503,401
31418,481
49875,569
24498,3802
13045,104
68663,2207
54156,4086
47463,2647
16870,1079
53386,1572
31419,2052
7657,151
68124,3275
90589,1088
41714,12
31109,2696
71735,2153
54120,104
61250,789
13327,2271
79939,3044
84430,4619
91565,3041
45316,628
48365,2187
54086,1501
92309,79
108,801
944,1226
87284,772
62534,2858
38066,4322
16884,3456
81959,1460
99806,3337
28360,4851
72331,2710
76896,2255
59524,1043
23955,52
77306,2033
86084,2240
36162,2687
56680,3860
72156,2468
89852,2841
83271,2338
13247,2438
85325,3263
13941,4393
79105,2272
2405,2132
81814,1728
55181,2310
173,4609
28577,841
54305,533
38707,3922
28682,4044
13671,4326
63713,2455
39603,3747
6916,1332
9409,479
41536,510
49635,2820
17712,3258
15167,4701
58433,1351
26017,574
81688,4233
9771,1327
49822,256
57422,881
73339,3342
28348,3128
67821,160
27285,4988
70119,3028
7002,2273
82278,4450
93532,1597
87057,4180
47753,1484
93690,1621
83116,1514
97234,2807
21665,1446
85161,4466
28454,1607
57989,3211
44685,352
62364,762
49250,93
93848,1023
73703,823
26453,3333
73667,2124
29103,1830
66981,3980
15283,516
24677,4740
36594,3245
54080,2747
14572,2875
573,4138
45139,502
51328,4768
59405,1158
94450,3178
29282,1920
64897,1966
85168,3204
13219,3018
72212,1647
15311,878
51652,2643
39823,1352
27985,796
29112,1139
23101,2276
63317,2376
71970,2351
31259,549
37911,3495
97581,1377
999,4867
89419,3735
61049,726
55530,4667
85176,2702
17860,3723
84530,3801
68262,2983
4248,4768
39966,4852
3698,1765
99810,4863
72041,3071
71828,1120
50494,4391
52961,1294
66956,4683
9674,3209
16191,4815
87868,3899
61040,438
48101,3274
74364,4895
37824,4651
49153,1815
87346,1145
66328,3760
39997,4424
36629,3640
83727,3250
99622,837
90626,4148
36452,3189
50273,3143
20881,1266
17825,4751
81036,1756
8807,2595
14681,2480
16127,2123
79572,985
52846,356
44048,4955
12679,4886
62068,3836
70259,1604
66501,2313
45721,1031
62963,3555
10538,1343
32106,829
64488,1188
28947,1597
54434,4392
44342,2505
6264,773
77959,4957
31706,2078
1409,4867
25227,4564
9322,1053
88689,526
8267,3226
95351,3653
99999,1662
16314,830
97783,4124
61620,4787
21789,2636
66571,3430
81621,2929
10871,4394
60324,2148
3055,620
32808,298
57106,4840
40530,3393
91832,3837
73453,1211
52530,2130
9367,4124
81151,4105
50942,1999
58913,2222
62793,1479
46096,1018
30340,80
3227,4665
1004,428
68896,3039
92353,1442
72160,1575
66615,4595
46549,3821
53005,4763
38261,1094
27885,905
63928,3666
49885,2586
70208,707
79996,3990
71556,3517
68242,4267
86909,725
41311,210
99789,4946
43443,4083
92512,1244
15958,2189
26152,3488
70207,3182
46884,4749
7916,3202
4286,4134
12060,2030
11538,3462
64597,813
47273,4423
26579,3818
50449,1696
44698,4618
66288,2932
11582,2926
28251,356
88229,4029
89341,1712
38405,2810
18968,4704
83707,2928
42568,2284
20804,2647
29263,3755
21647,4387
1074,3011
42695,3039
91878,3901
29856,2934
63529,1916
67167,4490
17253,4759
31527,3975
98993,887
94603,706
38999,4150
31860,1678
24014,991
42078,623
83179,3160
43386,3768
78235,1625
89305,3449
58623,3433
90731,3309
7417,2101
79994,2231
53336,3686
27840,1293
21829,509
61446,4614
34173,1335
50701,1621
19990,3798
24126,1682
62254,1529
58699,566
43780,770
44329,1002
76638,4109
46919,4718
97203,545
54144,380
80397,53
93865,1245
88859,3
82447,3447
96418,2366
20902,4940
16692,4997
87713,1100
57164,1534
45850,4464
95911,1117
31867,4417
839,753
90470,3998
65994,4533
1812,723
78299,3102
81632,1656
28148,823
22317,2070
3806,511
62774,225
54478,1911
95962,424
42816,4152
92911,4168
72192,1633
42757,4543
67292,4649
97615,3467
92078,2800
66743,1473
65565,1262
44222,3193
7571,256
18726,255
85058,1742
75969,144
53650,4331
9970,1745
63768,1451
94271,3450
17771,2268
53212,4116
6579,4438
61419,2589
91665,3186
29553,2179
33187,4911
89759,4535
27665,387
47547,3024
5976,4512
84842,4705
42491,2171
70896,678
95853,2175
22552,2592
85647,2286
74678,323
145,2252
62045,2763
836,3788
92801,3148
57563,1263
92543,2022
28750,3638
33851,1170
2062,2269
53320,314
16352,3552
43968,1185
76841,1590
93944,4992
38065,1209
64722,1832
20923,2974
16518,419
45714,2040
38635,3218
96471,2836
55660,196
36945,1429
33686,1226
76675,1501
13542,2002
88491,2098
93145,1997
83256,3562
42541,736
81631,977
60146,163
7340,664
41246,4540
79561,2946
52484,277
41352,4997
87304,1672
53587,3926
98287,2073
47322,1273
87329,363
65649,627
71127,56
12294,4630
82606,1399
60355,1339
55902,2677
28430,3047
18713,2842
80508,517
67362,2420
78396,3296
10171,4404
20969,3879
21756,4808
37529,1310
7671,4668
34665,75
28578,1794
53880,4272
97468,3753
81504,421
32328,415
92574,2462
67758,2569
91635,4465
63506,3067
39230,1262
93166,291
65631,3224
63940,3354
67422,1424
4896,1806
66778,1798
59881,2493
87034,1239
35612,1126
2489,3399
47458,151
34520,1867
34568,3870
94364,4953
84211,706
33675,157
7936,1499
39458,1728
77967,3198
36351,1380
45942,343
13755,1891
22890,2431
68255,3436
68034,1716
94137,1474
94156,3223
34073,1978
1439,1487
59377,2214
17416,2013
78667,328
28371,2771
75458,14
26948,986
88692,2403
26159,552
91634,4021
97579,2303
3166,1913
22984,713
69978,3535
55936,698
26066,264
43844,550
24896,1874
16115,2335
56305,4988
20442,1696
98040,4833
3402,2787
47895,1783
5163,2357
38192,2630
8042,1184
45296,271
96605,3781
67040,285
546,3211
47264,2213
27964,4042
44799,2386
44527,2050
13766,2662
40270,794
74985,1172
23843,3924
49087,4547
67289,702
52092,495
27731,2794
57005,2259
52575,1067
17087,2385
16536,2199
87567,2331
9890,2549
37522,3832
81637,4619
48445,1440
53609,3692
78197,1224
36164,1620
93297,4426
74487,3376
42537,2611
56884,4624
4541,191
45698,3482
96076,413
15540,3799
76710,1884
42116,29
68413,4476
91155,3070
68867,4897
31325,1834
6182,3031
481,2533
52241,3085
90900,1890
76394,534
68,3768
80565,2875
64079,3006
61591,2571
79847,1712
53512,3935
65713,3980
78676,1257
83044,658
5584,2070
25602,4195
71724,2097
12073,3098
107,1520
24079,1704
87960,2920
30922,3607
68452,3030
89979,41
18680,2307
52568,830
60263,4200
21846,999
76556,781
54064,3208
96660,2046
22500,2804
76166,2645
36878,2706
56122,4907
22273,911
93060,3165
41999,3025
26477,2431
74700,1508
69154,4019
17555,2583
82814,430
66114,2850
6119,1144
12321,3646
51197,3817
7370,882
86960,4548
20174,3851
19305,4594
30750,2835
47127,3079
15858,4094
51591,252
4873,636
57262,1303
42127,2584
51126,3242
20616,430
39372,159
16974,490
85501,4442
19418,3413
14457,4415
32869,3817
68172,4440
65777,2602
51348,4707
90413,4418
79417,203
36393,412
38838,1808
88425,2142
38228,995
97778,4245
98193,1259
5397,321
46389,2301
27996,1755
57411,2166
66173,4497
35702,1178
75306,3840
90059,4758
46740,4462
72872,439
41043,3425
37709,1216
79919,2977
72534,2488
50232,1922
43443,2281
25060,1695
37353,412
40969,2700
8319,666
79604,1534
7322,1619
7510,1515
5930,4712
15995,3219
52064,4717
6367,3188
85756,3281
52164,3302
53661,2073
61396,2123
68496,2313
29717,2815
99244,178
75485,4505
11681,3067
56632,4880
99316,2291
8563,828
69309,3588
30836,1083
92338,2820
29870,2692
13485,3077
12893,4427
27005,4012
99393,2771
80743,423
66514,3861
61720,2804
4575,1605
11064,4153
9579,2200
22514,220
81166,869
23572,2383
1512,1426
24034,4190
46376,4404
43540,813
22660,4489
95870,787
2732,2716
11344,2402
81495,367
33385,4728
98943,2472
82001,3045
19440,4618
40049,2106
59707,2928
21115,2573
47873,1367
98855,2407
14314,4155
34742,556
35644,3696
57850,3484
68774,4302
88524,4266
45501,4158
2949,3811
94149,1524
57040,523
86509,1272
68480,4200
5613,1970
14361,1408
20322,3284
25632,2471
32071,2501
27266,3360
86596,4244
2016,335
62273,1958
13695,1984
91054,1916
32205,1238
85323,1638
38192,2238
99083,481
83318,2600
59821,2974
41042,3382
84066,1584
32486,2962
44068,2989
16697,946
46166,322
35910,4517
8355,1709
92150,3047
37334,305
59520,3821
14690,617
81219,2846
18179,2556
88042,1254
85200,4604
99894,4834
40790,4389
49936,4589
11790,3684
97392,2068
89364,3265
54671,494
27390,4549
22153,359
82589,4226
5955,1634
61423,4487
24798,4184
61244,4032
91518,1991
7690,1469
86759,1016
57097,564
43918,2813
78814,702
68394,3086
72105,1053
25444,134
51231,1299
7539,696
59337,41
31439,197
23864,4793
88,67
77133,940
76682,3059
68334,3943
23833,822
16776,1182
59144,348
68301,1844
12570,265
12487,3879
84170,1616
64520,1984
95775,3647
82498,3267
46829,2500
63965,512
55643,1157
93644,1380
38156,157
24026,932
69878,2018
62089,3005
63980,4172
92105,4261
49532,2524
94548,2267
10186,3475
13545,4613
90852,4845
95543,424
36423,3163
83720,67
40052,1305
32776,1541
12255,3239
77510,3077
6242,4574
14546,3597
67696,613
48624,2268
63727,1481
79658,4690
83636,4571
88460,2985
84272,1391
53703,278
41820,3382
56509,4787
65365,1850
41196,2353
83660,3373
2690,3623
6734,1249
94832,2922
9130,3167
5026,623
50109,3519
35086,3104
22003,159
44159,2132
12144,2570
1736,591
9248,2294
58148,4447
91604,2375
22698,913
32074,4630
89061,254
32929,2034
46896,3650
54502,4065
61325,4680
80800,3105
30908,532
71096,2521
2390,163
78513,2034
48309,2493
91288,2306
54906,1939
93459,4059
71498,1663
93291,4752
55540,1829
33117,4614
31083,692
55589,4638
20598,3787
66781,1319
46824,643
3913,232
17285,2170
13248,212
92116,2893
90072,390
77788,518
39441,1105
67073,629
19158,3958
46480,2303
21629,932
32174,462
99499,2828
74929,2731
69509,2089
12574,969
78492,331
68938,2267
80653,4756
36919,4910
84352,4040
52242,1710
31046,586
89291,2892
31986,2512
83196,3952
41364,18
36086,3218
99593,3389
54708,2131
90351,4537
2550,3350
57640,4069
67338,1873
77090,4645
59043,2096
12478,1711
29898,640
1449,2443
56032,1412
77672,3103
7138,2923
43173,1738
64620,4028
72730,3522
22593,4692
24206,2667
28436,2311
33842,3462
71206,2130
45175,2631
43640,1419
45136,1693
69098,3697
74372,540
96968,306
79220,847
23428,47
93446,1948
62981,1177
78714,3368
72689,1400
51436,3991
53126,4258
33122,2063
98901,4338
11866,3438
1615,2279
10675,3720
44514,1458
81405,1838
65986,4920
23994,786
43537,4852
78919,740
87005,2736
92200,513
18943,3902
55746,3779
55390,3592
93076,1687
85426,3881
12936,3832
55460,3438
33537,1618
41763,4778
90008,4923
28019,2921
66635,3890
30989,2253
7006,4655
4735,4640
92616,3502
87514,2110
92656,654
16403,4759
16662,4854
22601,467
293,179
95109,2683
52848,2755
35512,1940
10678,2266
70912,4223
61175,2985
72540,1026
8748,3249
13814,1087
67130,2449
51349,414
8871,824
93954,2740
49114,238
26479,1131
22258,4910
90342,3374
88723,800
88069,3520
84899,3435
9153,1757
90291,475
20807,776
92030,2917
62027,403
15690,4207
81327,2905
80866,1215
15581,1622
65990,2222
63546,1070
25582,1873
59520,2423
76699,994
96364,704
74329,3057
86586,2163
26030,2937
59613,2304
99538,4573
98282,1073
16158,3032
39125,1741
65240,3277
15357,256
29861,271
39357,1862
75352,1818
49793,2561
3347,850
63801,1131
72598,4532
36073,3014
64234,1275
82433,1876
30231,1637
61850,3182
41760,4108
81098,3131
36165,1575
45851,3164
43854,2092
55971,1505
91399,4571
40219,120
5139,4145
21122,1876
99533,4993
78953,1850
73401,4724
66790,1809
30642,4003
327,286
73646,3188
99275,1023
67870,3737
73521,3249
50788,4699
37744,4872
76091,2457
70841,3393
65210,2775
37023,3957
95855,3060
61342,1692
83956,2500
79555,533
48900,3306
47324,387
64524,804
51032,4040
37446,4855
26696,2021
79809,4750
99673,418
55701,3837
79280,1179
9280,476
51973,4629
87889,3908
47121,4673
71388,1020
97847,3862
5197,2693
20646,582
74330,3777
30576,1982
19652,2061
59477,2933
92524,471
47146,3506
65408,4873
17072,223
81666,23
24079,3372
65293,44
62376,3916
7230,2797
7707,3933
43193,1655
58914,3731
53092,1669
26900,3245
26858,2414
37117,2896
54560,3649
12440,463
23467,2824
175,4087
34706,4233
42729,3219
2464,819
75381,3234
99686,3442
68234,1573
54917,2709
69747,1513
46870,3161
20232,2667
23832,4774
90496,317
87895,1914
16836,989
34168,2150
61018,3369
53558,3646
70926,1232
61071,3062
61231,2449
26633,4467
42641,3799
21589,3573
33210,1895
68933,2754
65604,4474
59533,1924
15863,4611
9287,332
51173,956
73403,1530
58984,28
11729,4228
76154,855
84772,4649
44478,4126
10055,1767
82754,4371
74375,1963
54653,2710
26166,1882
3071,1956
81440,3301
73874,1011
13139,3672
85943,1148
200,4100
94323,4358
58072,4754
23239,92
89266,2909
75947,3265
20955,721
79311,4586
83486,1079
47103,1856
88509,3930
33587,2919
23979,2672
52921,3793
11574,3858
56549,4108
9545,110
76819,3727
12699,1933
88076,2129
42028,572
43477,4249
13684,3486
14059,1125
44998,2903
76740,2595
91617,3783
75155,2986
24600,255
11934,3953
93284,2139
41545,4554
23056,2607
36076,2830
52217,3105
25698,1149
73088,3293
97984,2614
42412,4402
28579,2360
44518,3261
88081,154
15948,1441
96345,2535
76154,3740
11752,1926
37071,4510
1933,2153
30712,1009
68641,1708
29060,2081
90694,523
55363,4180
9328,3314
3766,869
11930,1905
44877,1637
59502,4830
23755,3801
46775,3736
96451,1054
91833,3358
55619,4119
79126,1580
95997,3517
86527,2615
13732,1759
