IdL,verifie,nom
1512,1,Poireau
1513,0,Betterave
1514,1,Salsifis
1515,1,Panais
1516,0,Navet
1517,1,Carotte
1518,0,Topinambour
1519,0,Salsifis
1520,0,Raifort
1521,0,Salsifis
1522,0,Ail
1523,0,Artichaut
1524,0,Panais
1525,1,Carotte
1526,1,Ail
1527,0,Topinambour
1528,0,Betterave
1529,1,Topinambour
1530,0,Panais
1531,0,Poireau
1532,0,Poireau
1533,1,Carotte
1534,1,Salsifis
1535,0,Raifort
1536,1,Poireau
1537,0,Salsifis
1538,1,Chou
1539,1,Raifort
1540,1,Artichaut
1541,0,Carotte
1542,1,Poireau
1543,0,Topinambour
1544,1,Ail
1545,1,Chou
1546,1,Navet
1547,1,Topinambour
1548,1,Panais
1549,0,Poireau
1550,1,Raifort
1551,1,Panais
1552,0,Salsifis
1553,1,Poireau
1554,0,Carotte
1555,1,Raifort
1556,1,Artichaut
1557,1,Betterave
1558,1,Carotte
1559,1,Chou
1560,0,Raifort
1561,0,Chou
1562,0,Panais
1563,0,Topinambour
1564,0,Carotte
1565,1,Navet
1566,0,Panais
1567,0,Poireau
1568,0,Oignon
1569,0,Artichaut
1570,0,Ail
1571,0,Poireau
1572,0,Navet
1573,1,Poireau
1574,0,Betterave
1575,1,Salsifis
1576,1,Carotte
1577,1,Raifort
1578,1,Poireau
1579,1,Carotte
1580,0,Artichaut
1581,0,Ail
1582,1,Poireau
1583,1,Topinambour
1584,1,Chou
1585,1,Artichaut
1586,1,Topinambour
1587,0,Betterave
1588,0,Panais
1589,1,Betterave
1590,1,Artichaut
1591,1,Artichaut
1592,1,Panais
1593,0,Poireau
1594,1,Poireau
1595,0,Ail
1596,1,Artichaut
1597,0,Raifort
1598,0,Raifort
1599,0,Salsifis
1600,1,Topinambour
1601,0,Carotte
1602,0,Ail
1603,1,Poireau
1604,0,Navet
1605,1,Poireau
1606,1,Chou
1607,0,Ail
1608,1,Poireau
1609,0,Poireau
1610,1,Poireau
1611,0,Artichaut
1612,1,Topinambour
1613,0,Chou
1614,0,Chou
1615,1,Salsifis
1616,1,Ail
1617,1,Navet
1618,1,Poireau
1619,1,Poireau
1620,1,Carotte
1621,1,Betterave
1622,1,Navet
1623,1,Artichaut
1624,1,Raifort
1625,1,Carotte
1626,0,Chou
1627,1,Navet
1628,1,Chou
1629,0,Poireau
1630,1,Raifort
1631,1,Raifort
1632,0,Topinambour
1633,0,Artichaut
1634,0,Salsifis
1635,1,Carotte
1636,1,Raifort
1637,1,Poireau
1638,0,Chou
1639,0,Navet
1640,1,Oignon
1641,1,Oignon
1642,0,Poireau
1643,0,Panais
1644,1,Raifort
1645,1,Navet
1646,1,Ail
1647,1,Carotte
1648,1,Raifort
1649,0,Oignon
1650,1,Navet
1651,0,Chou
1652,0,Poireau
1653,0,Salsifis
1654,0,Navet
1655,1,Raifort
1656,1,Ail
1657,0,Poireau
1658,0,Salsifis
1659,0,Betterave
1660,1,Ail
1661,0,Oignon
1662,0,Artichaut
1663,1,Panais
1664,0,Carotte
1665,1,Topinambour
1666,0,Ail
1667,0,Betterave
1668,1,Salsifis
1669,1,Panais
1670,1,Topinambour
1671,1,Chou
1672,1,Betterave
1673,0,Oignon
1674,1,Carotte
1675,1,Carotte
1676,0,Raifort
1677,1,Betterave
1678,0,Ail
1679,0,Carotte
1680,0,Betterave
1681,1,Poireau
1682,0,Chou
1683,0,Ail
1684,0,Carotte
1685,1,Betterave
1686,1,Oignon
1687,1,Topinambour
1688,0,Carotte
1689,1,Salsifis
1690,1,Poireau
1691,1,Panais
1692,0,Ail
1693,1,Panais
1694,0,Topinambour
1695,1,Topinambour
1696,0,Oignon
1697,0,Raifort
1698,1,Ail
1699,0,Betterave
1700,0,Oignon
1701,1,Salsifis
1702,0,Betterave
1703,0,Carotte
1704,1,Salsifis
1705,0,Chou
1706,1,Topinambour
1707,0,Topinambour
1708,0,Navet
1709,1,Chou
1710,0,Oignon
1711,1,Salsifis
1712,0,Oignon
1713,1,Topinambour
1714,0,Artichaut
1715,1,Betterave
1716,1,Salsifis
1717,0,Artichaut
1718,1,Navet
1719,0,Artichaut
1720,1,Oignon
1721,0,Salsifis
1722,0,Raifort
1723,1,Chou
1724,1,Salsifis
1725,0,Oignon
1726,1,Carotte
1727,0,Topinambour
1728,0,Poireau
1729,0,Panais
1730,0,Topinambour
1731,0,Carotte
1732,1,Betterave
1733,0,Topinambour
1734,1,Topinambour
1735,1,Chou
1736,1,Salsifis
1737,0,Topinambour
1738,0,Ail
1739,0,Artichaut
1740,0,Carotte
1741,1,Panais
1742,1,Poireau
1743,0,Panais
1744,0,Raifort
1745,1,Ail
1746,1,Raifort
1747,1,Oignon
1748,0,Chou
1749,1,Oignon
1750,0,Carotte
1751,0,Raifort
1752,0,Artichaut
1753,1,Raifort
1754,0,Topinambour
1755,1,Raifort
1756,1,Navet
1757,1,Chou
1758,1,Carotte
1759,1,Raifort
1760,1,Betterave
1761,0,Poireau
1762,1,Oignon
1763,0,Navet
1764,0,Raifort
1765,0,Panais
1766,1,Salsifis
1767,0,Carotte
1768,0,Carotte
1769,1,Ail
1770,0,Oignon
1771,0,Ail
1772,0,Carotte
1773,1,Oignon
1774,1,Ail
1775,0,Betterave
1776,1,Salsifis
1777,0,Oignon
1778,1,Artichaut
1779,1,Navet
1780,0,Artichaut
1781,1,Oignon
1782,0,Raifort
1783,1,Salsifis
1784,1,Chou
1785,1,Topinambour
1786,1,Betterave
1787,1,Betterave
1788,1,Poireau
1789,0,Raifort
1790,1,Artichaut
1791,0,Oignon
1792,1,Carotte
1793,0,Artichaut
1794,0,Betterave
1795,1,Navet
1796,1,Navet
1797,1,Oignon
1798,0,Carotte
1799,0,Betterave
1800,0,Panais
1801,1,Salsifis
1802,1,Carotte
1803,0,Navet
1804,0,Chou
1805,0,Navet
1806,0,Ail
1807,1,Chou
1808,0,Oignon
1809,0,Carotte
1810,0,Carotte
1811,1,Artichaut
1812,0,Oignon
1813,1,Navet
1814,1,Carotte
1815,1,Panais
1816,1,Topinambour
1817,1,Betterave
1818,0,Ail
1819,0,Salsifis
1820,0,Ail
1821,1,Chou
1822,0,Panais
1823,1,Panais
1824,0,Oignon
1825,0,Betterave
1826,1,Oignon
1827,1,Chou
1828,1,Raifort
1829,1,Navet
1830,1,Chou
1831,0,Carotte
1832,0,Poireau
1833,1,Betterave
1834,0,Salsifis
1835,0,Betterave
1836,1,Carotte
1837,0,Betterave
1838,1,Navet
1839,0,Chou
1840,1,Panais
1841,1,Navet
1842,1,Betterave
1843,1,Carotte
1844,1,Topinambour
1845,0,Carotte
1846,0,Artichaut
1847,0,Navet
1848,0,Chou
1849,1,Artichaut
1850,1,Artichaut
1851,0,Poireau
1852,1,Chou
1853,1,Oignon
1854,0,Raifort
1855,1,Chou
1856,0,Chou
1857,0,Raifort
1858,0,Ail
1859,1,Raifort
1860,0,Oignon
1861,1,Poireau
1862,1,Poireau
1863,0,Chou
1864,1,Salsifis
1865,1,Oignon
1866,0,Chou
1867,1,Navet
1868,1,Navet
1869,0,Navet
1870,1,Betterave
1871,1,Artichaut
1872,1,Betterave
1873,0,Artichaut
1874,0,Navet
1875,1,Betterave
1876,1,Salsifis
1877,1,Topinambour
1878,1,Betterave
1879,0,Raifort
1880,1,Artichaut
1881,1,Panais
1882,0,Panais
1883,1,Navet
1884,1,Topinambour
1885,1,Poireau
1886,1,Ail
1887,1,Carotte
1888,0,Chou
1889,0,Poireau
1890,1,Oignon
1891,0,Raifort
1892,0,Poireau
1893,0,Artichaut
1894,1,Ail
1895,1,Ail
1896,0,Poireau
1897,1,Salsifis
1898,0,Navet
1899,0,Salsifis
1900,1,Chou
1901,1,Salsifis
1902,0,Artichaut
1903,1,Raifort
1904,1,Artichaut
1905,0,Salsifis
1906,0,Chou
1907,0,Panais
1908,0,Artichaut
1909,0,Ail
1910,0,Panais
1911,1,Panais
1912,0,Navet
1913,0,Chou
1914,0,Ail
1915,1,Topinambour
1916,1,Ail
1917,1,Panais
1918,1,Salsifis
1919,0,Carotte
1920,0,Ail
1921,1,Artichaut
1922,1,Salsifis
1923,0,Chou
1924,0,Chou
1925,1,Betterave
1926,1,Chou
1927,0,Panais
1928,0,Raifort
1929,1,Raifort
1930,1,Artichaut
1931,1,Artichaut
1932,0,Panais
1933,0,Artichaut
1934,1,Chou
1935,0,Betterave
1936,1,Ail
1937,0,Ail
1938,1,Navet
1939,1,Topinambour
1940,0,Raifort
1941,0,Ail
1942,0,Panais
1943,1,Panais
1944,0,Oignon
1945,1,Panais
1946,0,Poireau
1947,1,Carotte
1948,1,Betterave
1949,1,Betterave
1950,0,Carotte
1951,0,Artichaut
1952,0,Carotte
1953,0,Ail
1954,1,Salsifis
1955,1,Raifort
1956,1,Chou
1957,0,Panais
1958,0,Ail
1959,0,Topinambour
1960,0,Navet
1961,1,Chou
1962,1,Raifort
1963,1,Raifort
1964,0,Panais
1965,0,Panais
1966,1,Navet
1967,1,Salsifis
1968,0,Artichaut
1969,1,Raifort
1970,1,Carotte
1971,1,Raifort
1972,1,Poireau
1973,0,Betterave
1974,1,Salsifis
1975,0,Raifort
1976,1,Chou
1977,0,Navet
1978,0,Oignon
1979,1,Topinambour
1980,0,Chou
1981,0,Chou
1982,1,Poireau
1983,0,Salsifis
1984,1,Raifort
1985,1,Betterave
1986,0,Oignon
1987,0,Betterave
1988,1,Betterave
1989,1,Poireau
1990,1,Carotte
1991,0,Topinambour
1992,1,Salsifis
1993,1,Carotte
1994,0,Betterave
1995,0,Salsifis
1996,0,Poireau
1997,1,Navet
1998,1,Artichaut
1999,1,Carotte
2000,1,Betterave
2001,0,Navet
2002,1,Poireau
2003,0,Salsifis
2004,1,Navet
2005,1,Navet
2006,1,Betterave
2007,1,Oignon
2008,1,Artichaut
2009,0,Oignon
2010,1,Oignon
2011,1,Navet
2012,0,Salsifis
2013,1,Raifort
2014,0,Artichaut
2015,0,Ail
2016,1,Poireau
2017,0,Salsifis
2018,0,Topinambour
2019,1,Carotte
2020,0,Chou
2021,0,Topinambour
2022,1,Artichaut
2023,0,Ail
2024,1,Topinambour
2025,1,Oignon
2026,0,Panais
2027,1,Ail
2028,1,Panais
2029,0,Artichaut
2030,1,Chou
2031,0,Topinambour
2032,0,Topinambour
2033,1,Oignon
2034,1,Chou
2035,1,Ail
2036,0,Raifort
2037,1,Ail
2038,1,Poireau
2039,0,Poireau
2040,0,Salsifis
2041,0,Artichaut
2042,1,Salsifis
2043,0,Chou
2044,1,Carotte
2045,0,Raifort
2046,1,Artichaut
2047,0,Raifort
2048,0,Carotte
2049,1,Salsifis
2050,0,Oignon
2051,0,Artichaut
2052,1,Artichaut
2053,1,Carotte
2054,0,Carotte
2055,0,Salsifis
2056,0,Navet
2057,1,Topinambour
2058,0,Betterave
2059,1,Navet
2060,0,Oignon
2061,0,Navet
2062,0,Chou
2063,0,Oignon
2064,1,Topinambour
2065,0,Navet
2066,0,Ail
2067,1,Oignon
2068,1,Artichaut
2069,0,Navet
2070,0,Chou
2071,0,Salsifis
2072,0,Artichaut
2073,1,Oignon
2074,0,Ail
2075,0,Betterave
2076,0,Salsifis
2077,1,Oignon
2078,0,Salsifis
2079,0,Chou
2080,1,Carotte
2081,0,Navet
2082,1,Carotte
2083,1,Chou
2084,1,Ail
2085,1,Raifort
2086,1,Panais
2087,1,Carotte
2088,0,Chou
2089,1,Artichaut
2090,0,Ail
2091,0,Oignon
2092,1,Navet
2093,0,Artichaut
2094,0,Panais
2095,1,Betterave
2096,1,Panais
2097,0,Poireau
2098,0,Salsifis
2099,1,Salsifis
2100,0,Chou
2101,1,Chou
2102,0,Raifort
2103,1,Panais
2104,0,Chou
2105,1,Oignon
2106,1,Ail
2107,0,Ail
2108,1,Betterave
2109,1,Raifort
2110,0,Poireau
2111,1,Oignon
2112,1,Chou
2113,0,Poireau
2114,1,Oignon
2115,0,Artichaut
2116,0,Panais
2117,1,Salsifis
2118,0,Poireau
2119,1,Salsifis
2120,1,Salsifis
2121,1,Chou
2122,1,Navet
2123,1,Salsifis
2124,0,Topinambour
2125,0,Chou
2126,0,Artichaut
2127,0,Chou
2128,1,Carotte
2129,0,Chou
2130,1,Artichaut
2131,0,Salsifis
2132,0,Ail
2133,1,Betterave
2134,1,Poireau
2135,0,Carotte
2136,0,Artichaut
2137,1,Navet
2138,1,Navet
2139,1,Salsifis
2140,1,Carotte
2141,1,Chou
2142,1,Ail
2143,1,Topinambour
2144,0,Artichaut
2145,1,Navet
2146,0,Betterave
2147,0,Carotte
2148,0,Navet
2149,1,Artichaut
2150,0,Chou
2151,1,Panais
2152,1,Navet
2153,0,Panais
2154,0,Artichaut
2155,1,Ail
2156,1,Panais
2157,1,Ail
2158,0,Poireau
2159,1,Oignon
2160,1,Oignon
2161,1,Panais
2162,1,Poireau
2163,1,Topinambour
2164,1,Betterave
2165,1,Salsifis
2166,0,Carotte
2167,1,Panais
2168,0,Betterave
2169,1,Navet
2170,1,Oignon
2171,1,Raifort
2172,0,Chou
2173,1,Artichaut
2174,0,Navet
2175,0,Panais
2176,0,Panais
2177,1,Carotte
2178,1,Oignon
2179,1,Artichaut
2180,0,Oignon
2181,1,Topinambour
2182,0,Topinambour
2183,0,Ail
2184,0,Poireau
2185,0,Navet
2186,1,Oignon
2187,1,Raifort
2188,0,Ail
2189,1,Salsifis
2190,0,Salsifis
2191,0,Navet
2192,1,Betterave
2193,0,Salsifis
2194,0,Raifort
2195,0,Artichaut
2196,0,Ail
2197,1,Panais
2198,0,Topinambour
2199,1,Topinambour
2200,1,Artichaut
2201,0,Oignon
2202,1,Navet
2203,1,Salsifis
2204,0,Artichaut
2205,0,Panais
2206,0,Poireau
2207,0,Carotte
2208,0,Ail
2209,1,Salsifis
2210,0,Raifort
2211,1,Betterave
2212,1,Poireau
2213,0,Raifort
2214,0,Panais
2215,1,Panais
2216,0,Topinambour
2217,0,Topinambour
2218,0,Poireau
2219,1,Topinambour
2220,1,Artichaut
2221,1,Salsifis
2222,0,Oignon
2223,1,Raifort
2224,0,Ail
2225,1,Oignon
2226,0,Topinambour
2227,1,Raifort
2228,0,Raifort
2229,0,Panais
2230,1,Artichaut
2231,1,Chou
2232,1,Topinambour
2233,1,Navet
2234,0,Betterave
2235,0,Chou
2236,1,Betterave
2237,0,Ail
2238,1,Topinambour
2239,0,Oignon
2240,1,Topinambour
2241,0,Artichaut
2242,0,Carotte
2243,0,Topinambour
2244,1,Betterave
2245,1,Chou
2246,0,Betterave
2247,0,Panais
2248,0,Carotte
2249,0,Poireau
2250,1,Artichaut
2251,0,Topinambour
2252,1,Artichaut
2253,1,Navet
2254,1,Raifort
2255,1,Carotte
2256,0,Artichaut
2257,1,Carotte
2258,1,Oignon
2259,1,Poireau
2260,0,Navet
2261,0,Raifort
2262,1,Ail
2263,0,Betterave
2264,0,Raifort
2265,1,Carotte
2266,0,Artichaut
2267,1,Carotte
2268,0,Poireau
2269,0,Betterave
2270,1,Artichaut
2271,1,Betterave
2272,1,Chou
2273,0,Chou
2274,0,Oignon
2275,0,Panais
2276,0,Topinambour
2277,0,Topinambour
2278,1,Carotte
2279,1,Topinambour
2280,0,Salsifis
2281,1,Ail
2282,1,Navet
2283,1,Chou
2284,1,Artichaut
2285,1,Ail
2286,1,Raifort
2287,1,Betterave
2288,0,Poireau
2289,0,Chou
2290,1,Salsifis
2291,1,Oignon
2292,1,Ail
2293,0,Topinambour
2294,1,Panais
2295,1,Salsifis
2296,1,Betterave
2297,1,Artichaut
2298,1,Chou
2299,0,Poireau
2300,0,Navet
2301,0,Artichaut
2302,1,Navet
2303,1,Ail
2304,1,Oignon
2305,1,Panais
2306,1,Betterave
2307,0,Navet
2308,0,Raifort
2309,0,Navet
2310,0,Navet
2311,1,Topinambour
2312,0,Chou
2313,0,Salsifis
2314,1,Panais
2315,1,Betterave
2316,1,Panais
2317,1,Raifort
2318,1,Poireau
2319,1,Topinambour
2320,1,Carotte
2321,0,Carotte
2322,1,Salsifis
2323,1,Artichaut
2324,1,Topinambour
2325,0,Poireau
2326,0,Oignon
2327,0,Oignon
2328,1,Poireau
2329,0,Navet
2330,1,Betterave
2331,0,Topinambour
2332,0,Navet
2333,0,Navet
2334,0,Navet
2335,1,Carotte
2336,0,Oignon
2337,1,Carotte
2338,1,Navet
2339,1,Navet
2340,0,Panais
2341,1,Ail
2342,0,Oignon
2343,0,Artichaut
2344,1,Oignon
2345,1,Panais
2346,1,Raifort
2347,0,Panais
2348,1,Topinambour
2349,1,Poireau
2350,1,Artichaut
2351,1,Artichaut
2352,1,Betterave
2353,1,Navet
2354,1,Betterave
2355,0,Raifort
2356,1,Carotte
2357,0,Betterave
2358,0,Salsifis
2359,1,Betterave
2360,0,Ail
2361,0,Panais
2362,0,Betterave
2363,0,Panais
2364,0,Salsifis
2365,0,Ail
2366,1,Oignon
2367,1,Betterave
2368,0,Raifort
2369,0,Salsifis
2370,1,Betterave
2371,0,Navet
2372,1,Ail
2373,0,Oignon
2374,1,Topinambour
2375,1,Raifort
2376,1,Panais
2377,1,Artichaut
2378,1,Carotte
2379,1,Raifort
2380,1,Oignon
2381,0,Panais
2382,0,Salsifis
2383,1,Navet
2384,0,Oignon
2385,1,Artichaut
2386,0,Raifort
2387,1,Raifort
2388,1,Topinambour
2389,1,Salsifis
2390,1,Carotte
2391,1,Betterave
2392,0,Betterave
2393,0,Poireau
2394,0,Artichaut
2395,0,Poireau
2396,0,Carotte
2397,0,Raifort
2398,1,Artichaut
2399,0,Navet
2400,0,Chou
2401,1,Salsifis
2402,0,Carotte
2403,0,Carotte
2404,0,Oignon
2405,1,Artichaut
2406,1,Panais
2407,1,Chou
2408,1,Panais
2409,0,Poireau
2410,1,Panais
2411,0,Topinambour
2412,1,Panais
2413,0,Topinambour
2414,1,Chou
2415,0,Topinambour
2416,0,Oignon
2417,0,Chou
2418,0,Raifort
2419,1,Carotte
2420,1,Salsifis
2421,0,Ail
2422,0,Topinambour
2423,1,Raifort
2424,0,Navet
2425,1,Panais
2426,0,Poireau
2427,0,Chou
2428,0,Salsifis
2429,1,Carotte
2430,0,Poireau
2431,0,Artichaut
2432,0,Poireau
2433,0,Topinambour
2434,1,Navet
2435,0,Salsifis
2436,1,Oignon
2437,0,Raifort
2438,1,Navet
2439,1,Topinambour
2440,1,Poireau
2441,0,Raifort
2442,0,Carotte
2443,1,Poireau
2444,0,Artichaut
2445,0,Ail
2446,0,Salsifis
2447,1,Chou
2448,1,Betterave
2449,0,Topinambour
2450,1,Artichaut
2451,1,Oignon
2452,0,Chou
2453,0,Carotte
2454,0,Topinambour
2455,1,Salsifis
2456,0,Navet
2457,0,Navet
2458,1,Oignon
2459,1,Salsifis
2460,0,Artichaut
2461,0,Betterave
2462,1,Poireau
2463,0,Carotte
2464,0,Panais
2465,1,Panais
2466,0,Salsifis
2467,1,Oignon
2468,0,Poireau
2469,1,Panais
2470,0,Betterave
2471,1,Oignon
2472,1,Panais
2473,0,Betterave
2474,0,Carotte
2475,0,Carotte
2476,0,Topinambour
2477,0,Raifort
2478,0,Carotte
2479,0,Panais
2480,0,Poireau
2481,0,Salsifis
2482,0,Carotte
2483,1,Navet
2484,1,Betterave
2485,0,Panais
2486,0,Navet
2487,0,Poireau
2488,1,Raifort
2489,1,Chou
2490,1,Oignon
2491,0,Artichaut
2492,0,Raifort
2493,0,Ail
2494,1,Artichaut
2495,1,Chou
2496,1,Topinambour
2497,0,Ail
2498,1,Panais
2499,0,Carotte
2500,1,Panais
2501,0,Betterave
2502,1,Artichaut
2503,0,Topinambour
2504,0,Topinambour
2505,1,Topinambour
2506,0,Artichaut
2507,0,Raifort
2508,1,Panais
2509,1,Salsifis
2510,0,Navet
2511,1,Oignon
2512,1,Raifort
2513,0,Poireau
2514,1,Ail
2515,0,Salsifis
2516,0,Salsifis
2517,0,Raifort
2518,0,Carotte
2519,1,Navet
2520,1,Betterave
2521,0,Artichaut
2522,1,Oignon
2523,0,Carotte
2524,0,Salsifis
2525,0,Ail
2526,0,Carotte
2527,1,Betterave
2528,1,Carotte
2529,1,Panais
2530,1,Betterave
2531,1,Ail
2532,0,Oignon
2533,0,Betterave
2534,1,Chou
2535,1,Raifort
2536,1,Poireau
2537,0,Artichaut
2538,1,Carotte
2539,1,Raifort
2540,1,Salsifis
2541,1,Carotte
2542,0,Raifort
2543,0,Artichaut
2544,1,Salsifis
2545,1,Oignon
2546,0,Topinambour
2547,1,Betterave
2548,0,Panais
2549,1,Topinambour
2550,1,Ail
2551,0,Raifort
2552,1,Artichaut
2553,1,Artichaut
2554,0,Topinambour
2555,0,Betterave
2556,0,Navet
2557,0,Poireau
2558,1,Topinambour
2559,1,Salsifis
2560,0,Oignon
2561,0,Topinambour
2562,1,Raifort
2563,0,Ail
2564,1,Betterave
2565,0,Betterave
2566,1,Panais
2567,1,Ail
2568,0,Poireau
2569,0,Artichaut
2570,0,Panais
2571,1,Panais
2572,1,Salsifis
2573,1,Topinambour
2574,0,Topinambour
2575,0,Raifort
2576,0,Betterave
2577,0,Panais
2578,1,Carotte
2579,1,Carotte
2580,0,Carotte
2581,0,Topinambour
2582,1,Artichaut
2583,0,Oignon
2584,0,Salsifis
2585,1,Panais
2586,0,Navet
2587,1,Ail
2588,0,Ail
2589,1,Salsifis
2590,1,Oignon
2591,0,Navet
2592,1,Chou
2593,1,Salsifis
2594,1,Raifort
2595,1,Salsifis
2596,0,Salsifis
2597,1,Chou
2598,0,Navet
2599,0,Betterave
2600,0,Poireau
2601,0,Chou
2602,0,Artichaut
2603,0,Carotte
2604,1,Chou
2605,1,Topinambour
2606,1,Raifort
2607,1,Poireau
2608,0,Artichaut
2609,0,Salsifis
2610,1,Poireau
2611,0,Oignon
2612,1,Betterave
2613,0,Oignon
2614,1,Salsifis
2615,1,Ail
2616,1,Artichaut
2617,0,Betterave
2618,0,Ail
2619,0,Navet
2620,1,Poireau
2621,1,Oignon
2622,0,Artichaut
2623,0,Raifort
2624,0,Panais
2625,1,Carotte
2626,1,Panais
2627,1,Navet
2628,1,Raifort
2629,1,Artichaut
2630,0,Ail
2631,1,Oignon
2632,1,Chou
2633,1,Ail
2634,0,Carotte
2635,1,Ail
2636,1,Panais
2637,0,Oignon
2638,1,Artichaut
2639,0,Ail
2640,1,Oignon
2641,1,Poireau
2642,0,Panais
2643,1,Panais
2644,1,Chou
2645,0,Raifort
2646,1,Oignon
2647,0,Betterave
2648,1,Panais
2649,1,Ail
2650,1,Raifort
2651,0,Topinambour
2652,0,Topinambour
2653,0,Topinambour
2654,0,Artichaut
2655,1,Chou
2656,0,Betterave
2657,0,Carotte
2658,1,Raifort
2659,1,Poireau
2660,0,Oignon
2661,1,Panais
2662,1,Panais
2663,1,Navet
2664,1,Navet
2665,0,Panais
2666,1,Poireau
2667,0,Topinambour
2668,1,Raifort
2669,0,Chou
2670,0,Navet
2671,0,Ail
2672,0,Chou
2673,1,Poireau
2674,0,Oignon
2675,1,Betterave
2676,1,Topinambour
2677,0,Raifort
2678,1,Chou
2679,0,Ail
2680,1,Salsifis
2681,0,Betterave
2682,1,Betterave
2683,1,Chou
2684,1,Raifort
2685,1,Artichaut
2686,0,Ail
2687,1,Raifort
2688,0,Salsifis
2689,0,Topinambour
2690,1,Artichaut
2691,0,Chou
2692,1,Raifort
2693,0,Chou
2694,1,Panais
2695,1,Salsifis
2696,1,Chou
2697,1,Salsifis
2698,0,Panais
2699,1,Navet
2700,0,Carotte
2701,0,Poireau
2702,0,Navet
2703,1,Artichaut
2704,0,Oignon
2705,1,Raifort
2706,1,Poireau
2707,1,Navet
2708,1,Oignon
2709,0,Artichaut
2710,0,Salsifis
2711,1,Chou
2712,1,Poireau
2713,1,Artichaut
2714,0,Panais
2715,1,Oignon
2716,1,Poireau
2717,1,Raifort
2718,0,Topinambour
2719,0,Navet
2720,1,Chou
2721,0,Panais
2722,0,Topinambour
2723,1,Oignon
2724,0,Chou
2725,1,Topinambour
2726,1,Carotte
2727,1,Carotte
2728,1,Chou
2729,1,Panais
2730,0,Salsifis
2731,1,Betterave
2732,1,Panais
2733,0,Raifort
2734,1,Oignon
2735,0,Carotte
2736,1,Ail
2737,1,Topinambour
2738,1,Salsifis
2739,1,Betterave
2740,1,Carotte
2741,0,Oignon
2742,1,Carotte
2743,0,Topinambour
2744,1,Chou
2745,0,Chou
2746,0,Raifort
2747,1,Artichaut
2748,1,Poireau
2749,1,Ail
2750,0,Poireau
2751,1,Salsifis
2752,1,Betterave
2753,0,Raifort
2754,0,Panais
2755,1,Poireau
2756,0,Oignon
2757,0,Raifort
2758,1,Betterave
2759,1,Ail
2760,1,Chou
2761,0,Carotte
2762,1,Navet
2763,0,Ail
2764,0,Navet
2765,0,Carotte
2766,0,Topinambour
2767,1,Topinambour
2768,1,Carotte
2769,1,Oignon
2770,1,Topinambour
2771,0,Salsifis
2772,1,Chou
2773,0,Artichaut
2774,0,Salsifis
2775,1,Oignon
2776,1,Salsifis
2777,0,Ail
2778,1,Artichaut
2779,0,Ail
2780,1,Poireau
2781,1,Panais
2782,0,Topinambour
2783,0,Salsifis
2784,0,Oignon
2785,1,Artichaut
2786,0,Poireau
2787,1,Raifort
2788,1,Betterave
2789,1,Carotte
2790,0,Artichaut
2791,0,Poireau
2792,0,Panais
2793,1,Salsifis
2794,1,Ail
2795,1,Salsifis
2796,1,Poireau
2797,0,Raifort
2798,0,Navet
2799,0,Carotte
2800,0,Raifort
2801,0,Raifort
2802,0,Betterave
2803,1,Betterave
2804,1,Topinambour
2805,0,Chou
2806,1,Carotte
2807,1,Ail
2808,1,Betterave
2809,1,Topinambour
2810,0,Ail
2811,1,Topinambour
2812,1,Chou
2813,0,Oignon
2814,0,Betterave
2815,1,Salsifis
2816,1,Poireau
2817,1,Topinambour
2818,0,Chou
2819,0,Panais
2820,0,Oignon
2821,1,Panais
2822,0,Chou
2823,1,Betterave
2824,1,Salsifis
2825,0,Carotte
2826,1,Poireau
2827,0,Panais
2828,0,Artichaut
2829,0,Salsifis
2830,0,Poireau
2831,0,Artichaut
2832,1,Panais
2833,0,Navet
2834,0,Panais
2835,1,Betterave
2836,1,Navet
2837,1,Panais
2838,0,Chou
2839,0,Poireau
2840,1,Ail
2841,0,Carotte
2842,1,Salsifis
2843,0,Salsifis
2844,0,Navet
2845,0,Salsifis
2846,1,Topinambour
2847,1,Topinambour
2848,1,Navet
2849,1,Artichaut
2850,1,Oignon
2851,1,Ail
2852,0,Raifort
2853,0,Artichaut
2854,0,Oignon
2855,0,Raifort
2856,1,Topinambour
2857,0,Salsifis
2858,0,Navet
2859,1,Poireau
2860,0,Navet
2861,1,Salsifis
2862,0,Panais
2863,0,Raifort
2864,0,Salsifis
2865,1,Artichaut
2866,0,Artichaut
2867,0,Raifort
2868,0,Topinambour
2869,0,Artichaut
2870,0,Chou
2871,0,Carotte
2872,1,Betterave
2873,0,Artichaut
2874,0,Carotte
2875,0,Oignon
2876,0,Ail
2877,1,Navet
2878,1,Oignon
2879,1,Topinambour
2880,0,Raifort
2881,1,Poireau
2882,1,Topinambour
2883,1,Chou
2884,0,Artichaut
2885,1,Poireau
2886,1,Oignon
2887,0,Artichaut
2888,0,Ail
2889,1,Topinambour
2890,1,Poireau
2891,0,Betterave
2892,0,Poireau
2893,1,Ail
2894,0,Betterave
2895,0,Navet
2896,1,Raifort
2897,0,Ail
2898,0,Poireau
2899,0,Carotte
2900,1,Salsifis
2901,1,Navet
2902,0,Chou
2903,1,Carotte
2904,0,Chou
2905,0,Panais
2906,1,Oignon
2907,0,Navet
2908,0,Raifort
2909,1,Carotte
2910,0,Topinambour
2911,1,Navet
2912,0,Betterave
2913,0,Poireau
2914,0,Panais
2915,1,Ail
2916,0,Panais
2917,0,Betterave
2918,0,Topinambour
