IdE,certificat_entretien,CodeMembre
1152,2015-08-01,51217
1153,2023-11-23,12254
1154,2006-06-21,31924
1155,2004-04-14,89500
1156,2009-06-20,21838
1157,2014-07-04,33251
1158,2000-05-08,12779
1159,2023-08-02,68238
1160,2016-07-26,41787
1161,2014-07-18,54259
1162,2006-10-24,68210
1163,2010-05-07,85147
1164,2011-09-21,27789
1165,2015-08-06,14608
1166,2012-07-23,93178
1167,2008-05-07,97610
1168,2013-09-30,15223
1169,2017-01-08,94589
1170,2008-07-26,28307
1171,2016-05-19,89096
1172,2008-05-01,77764
1173,2001-09-11,97572
1174,2019-09-30,45590
1175,2003-08-30,46157
1176,2001-02-01,43743
1177,2022-08-19,3233
1178,2018-11-07,96866
1179,2009-05-17,86155
1180,2005-11-17,51692
1181,2006-08-07,20376
1182,2014-03-25,15688
1183,2009-09-03,1582
1184,2006-08-19,11492
1185,2003-12-25,96425
1186,2002-11-17,55071
1187,2021-10-31,82920
1188,2013-01-23,31196
1189,2007-07-18,53284
1190,2020-08-14,70838
1191,2016-09-11,18778
1192,2014-07-31,63509
1193,2018-07-06,57918
1194,2009-04-02,52673
1195,2015-02-26,27565
1196,2023-11-21,87885
1197,2020-03-04,75349
1198,2021-10-21,19916
1199,2013-03-09,24172
1200,2006-03-22,8954
1201,2006-11-22,79244
1202,2015-12-06,57800
1203,2017-06-30,62894
1204,2014-04-24,78543
1205,2012-11-24,43207
1206,2008-01-21,92618
1207,2003-12-07,65662
1208,2006-06-20,57035
1209,2000-09-23,74645
1210,2024-01-31,93043
1211,2010-09-01,58808
1212,2015-02-28,74375
1213,2007-09-30,18547
1214,2023-09-21,82595
1215,2012-06-12,42237
1216,2014-08-01,25981
1217,2019-02-20,48804
1218,2018-02-15,21226
1219,2022-05-22,98049
1220,2010-04-11,57511
1221,2017-11-12,27941
1222,2021-02-22,37545
1223,2005-11-18,87549
1224,2022-11-20,15621
1225,2001-03-19,27238
1226,2011-09-23,42256
1227,2005-02-23,53204
1228,2021-11-07,57584
1229,2012-10-31,55535
1230,2000-11-07,43538
1231,2009-11-13,5575
1232,2000-09-24,74904
1233,2021-06-09,54418
1234,2019-03-13,19055
1235,2024-03-13,36786
1236,2008-03-23,23814
1237,2007-06-01,39447
1238,2011-05-21,93007
1239,2004-09-12,25179
1240,2017-05-28,8155
1241,2003-03-07,77404
1242,2022-11-12,77898
1243,2003-11-03,97254
1244,2019-06-25,49074
1245,2007-07-05,85833
1246,2010-01-30,21498
1247,2015-10-01,83028
1248,2011-07-12,61908
1249,2004-09-25,67670
1250,2024-01-11,60910
1251,2023-03-06,87338
1252,2020-02-21,81237
1253,2010-11-07,49635
1254,2011-08-31,62942
1255,2002-12-29,78286
1256,2023-10-22,16145
1257,2008-10-07,5909
1258,2013-03-19,78068
1259,2024-06-09,31964
1260,2004-08-03,18440
1261,2003-03-12,96896
1262,2018-05-27,58784
1263,2018-12-20,9072
1264,2020-01-20,93165
1265,2014-11-10,59430
1266,2024-09-19,3326
1267,2000-06-14,8070
1268,2004-05-22,33476
1269,2012-07-28,38405
1270,2019-09-28,68295
1271,2019-11-28,59874
1272,2005-07-25,70482
1273,2007-12-07,61959
1274,2005-10-03,96273
1275,2011-07-02,88578
1276,2011-12-10,87265
1277,2007-10-25,1146
1278,2007-01-10,61622
1279,2007-09-09,10348
1280,2005-11-26,55968
1281,2011-04-27,2068
1282,2023-08-31,5546
1283,2007-01-28,71270
1284,2012-09-18,70711
1285,2015-07-07,62790
1286,2013-09-15,79138
1287,2006-11-14,22535
1288,2010-12-08,93872
1289,2002-05-14,19878
1290,2015-04-11,20039
1291,2008-07-27,64038
1292,2022-07-30,28289
1293,2021-11-24,63310
1294,2000-06-27,19253
1295,2007-06-27,20628
1296,2003-03-13,4877
1297,2013-07-28,27597
1298,2009-05-26,90206
1299,2000-01-02,91528
1300,2008-08-30,13171
1301,2006-02-20,40479
1302,2010-12-26,27216
1303,2008-04-05,65721
1304,2024-09-16,29140
1305,2023-08-22,60451
1306,2004-04-05,42282
1307,2007-12-31,67046
1308,2019-07-15,10049
1309,2023-01-12,85837
1310,2019-02-08,14818
1311,2007-01-20,20067
1312,2002-01-05,85726
1313,2003-04-14,2518
1314,2013-12-29,29744
1315,2006-07-13,88204
1316,2021-07-28,2398
1317,2017-05-23,84181
1318,2013-05-08,43104
1319,2023-02-13,26423
1320,2008-12-18,62309
1321,2024-03-03,53790
1322,2007-04-25,69238
1323,2022-04-14,72613
1324,2019-09-11,68597
1325,2018-06-08,16937
1326,2011-06-28,75148
1327,2013-09-14,20817
1328,2008-07-04,65505
1329,2021-09-23,54512
1330,2022-04-02,72689
1331,2023-04-23,95345
1332,2020-12-10,65464
1333,2017-12-17,62172
1334,2000-03-15,58940
1335,2002-05-18,38087
1336,2011-05-29,31547
1337,2015-08-01,38294
1338,2007-11-17,2969
1339,2011-05-15,47786
1340,2003-12-04,18258
1341,2011-02-17,8618
1342,2009-06-04,61903
1343,2014-05-28,36378
1344,2016-04-23,42324
1345,2012-01-19,56825
1346,2006-06-07,67346
1347,2015-02-05,29900
1348,2024-02-12,16657
1349,2013-09-12,63093
1350,2001-07-13,42039
1351,2009-12-28,86990
1352,2022-03-18,40461
1353,2023-06-29,65767
1354,2010-01-01,63892
1355,2021-04-14,39836
1356,2003-08-03,22214
1357,2006-05-03,4420
1358,2008-11-05,45047
1359,2008-10-22,27170
1360,2022-01-19,59607
1361,2007-02-01,77022
1362,2005-03-04,91899
1363,2015-03-01,28015
1364,2000-09-09,17165
1365,2020-05-16,11760
1366,2020-05-18,5856
1367,2023-06-26,2478
1368,2014-11-23,40196
1369,2024-09-07,74598
1370,2020-03-22,69259
1371,2002-05-15,71002
1372,2004-07-30,68133
1373,2007-05-29,1960
1374,2008-12-26,81970
1375,2015-06-19,87798
1376,2018-06-03,72912
1377,2015-03-24,30316
1378,2002-12-01,4383
1379,2023-03-01,52331
1380,2013-02-22,34388
1381,2004-09-16,34088
1382,2011-01-15,22454
1383,2011-08-16,53539
1384,2000-07-17,52305
1385,2024-11-28,31386
1386,2009-06-20,7303
1387,2022-09-17,43507
1388,2000-01-24,27058
1389,2024-08-08,82775
1390,2012-07-06,54094
1391,2008-05-10,24689
1392,2000-04-07,26202
1393,2001-11-21,76822
1394,2002-08-20,76828
1395,2003-10-21,35493
1396,2009-03-28,31679
1397,2008-12-19,2249
1398,2000-08-17,94981
1399,2008-11-07,61936
1400,2016-04-21,81615
1401,2013-12-18,78342
1402,2014-10-29,27292
1403,2009-07-12,33219
1404,2017-10-09,17705
1405,2021-02-06,28416
1406,2021-04-14,61538
1407,2020-12-13,73245
1408,2022-09-06,43551
1409,2002-07-07,11478
1410,2014-10-16,72346
1411,2001-04-23,64740
1412,2003-02-25,66038
1413,2010-02-11,6434
1414,2005-09-17,15647
1415,2007-08-19,34650
1416,2020-11-12,5579
1417,2007-01-07,57047
1418,2001-06-25,83954
1419,2006-01-17,38978
1420,2010-08-01,56610
1421,2013-05-09,46269
1422,2010-08-14,30906
1423,2007-01-19,46265
1424,2001-06-26,65468
1425,2020-12-26,51043
1426,2008-07-14,66613
1427,2024-03-17,57797
1428,2023-12-23,86212
1429,2023-03-12,58430
1430,2011-04-08,45120
1431,2024-01-06,37654
1432,2012-06-04,86256
1433,2015-08-08,78729
1434,2006-10-30,97985
1435,2001-10-12,57110
1436,2020-06-04,78889
1437,2004-02-17,23658
1438,2007-03-24,79586
1439,2020-06-22,66153
1440,2012-11-02,44277
1441,2012-08-16,64093
1442,2005-06-03,66025
1443,2013-04-15,24611
1444,2018-11-16,21190
1445,2012-09-02,42062
1446,2020-02-23,68025
1447,2010-03-06,63488
1448,2001-08-29,68671
1449,2010-08-28,47544
1450,2024-01-20,22627
1451,2020-07-12,38074
1452,2005-03-28,82839
1453,2006-01-05,80747
1454,2015-12-27,93863
1455,2000-12-01,65225
1456,2011-02-02,94689
1457,2014-11-07,2444
1458,2016-04-26,44642
1459,2023-03-12,22165
1460,2010-08-03,86447
1461,2023-04-14,8958
1462,2014-09-06,94232
1463,2006-12-01,12790
1464,2017-11-15,77316
1465,2020-12-28,26160
1466,2008-07-26,62220
1467,2018-09-04,74004
1468,2010-06-26,67679
1469,2006-02-08,71058
1470,2013-05-21,24976
1471,2023-05-31,92253
1472,2020-11-23,85815
1473,2024-08-09,84930
1474,2022-01-21,64726
1475,2019-03-17,63920
1476,2003-03-21,91122
1477,2021-03-04,6720
1478,2000-04-03,89646
1479,2015-03-03,13550
1480,2006-08-23,38032
1481,2012-03-08,7478
1482,2015-06-07,53328
1483,2015-03-09,78082
1484,2005-02-05,10128
1485,2009-04-02,13151
1486,2018-04-01,71283
1487,2009-01-27,85305
1488,2023-03-08,75084
1489,2007-02-02,11270
1490,2003-11-25,70534
1491,2005-11-19,1743
1492,2023-03-29,5776
1493,2013-12-14,17071
1494,2005-10-21,17241
1495,2017-01-09,2733
1496,2007-10-08,5474
1497,2002-04-13,38311
1498,2005-01-24,5461
1499,2001-01-06,47897
1500,2002-12-08,48493
1501,2020-12-19,41475
1502,2010-08-15,193
1503,2000-06-26,67315
1504,2020-10-07,15685
1505,2001-10-24,59179
1506,2014-01-20,7092
1507,2018-05-20,73123
1508,2017-05-31,66810
1509,2008-04-29,50572
1510,2015-04-25,86722
1511,2018-01-12,59522
1512,2003-02-24,47191
1513,2021-04-01,82795
1514,2006-11-24,91196
1515,2011-05-07,21678
1516,2020-08-25,12919
1517,2000-10-10,16946
1518,2004-11-03,96150
1519,2021-05-14,66673
1520,2011-03-05,12207
1521,2000-03-06,46662
1522,2022-02-13,34845
1523,2020-08-10,70261
1524,2010-01-19,74912
1525,2021-04-04,50663
1526,2001-01-22,6209
1527,2011-03-27,14855
1528,2022-05-24,89857
1529,2017-07-07,23372
1530,2024-07-19,60760
1531,2014-08-28,1800
1532,2009-03-14,76857
1533,2009-06-14,77510
1534,2017-02-21,90994
1535,2018-07-02,55798
1536,2017-08-15,11314
1537,2022-11-28,61538
1538,2021-07-02,26192
1539,2015-01-07,70954
1540,2007-05-15,15737
1541,2000-04-06,82365
1542,2017-02-12,38030
1543,2011-01-14,23451
1544,2024-06-04,87578
1545,2000-03-21,21373
1546,2019-10-23,16218
1547,2021-09-15,21553
1548,2007-12-11,63709
1549,2020-01-15,6171
1550,2022-11-16,80800
1551,2017-08-03,64903
1552,2006-05-20,36200
1553,2020-08-07,33249
1554,2021-01-29,52569
1555,2009-12-10,21357
1556,2009-03-06,41722
1557,2022-08-17,69495
1558,2012-02-10,74647
1559,2006-07-16,30463
1560,2012-07-21,55222
1561,2004-04-28,90147
1562,2018-10-10,52215
1563,2024-05-22,69360
1564,2020-02-17,24313
1565,2012-07-21,8993
1566,2018-12-19,72408
1567,2005-03-14,64309
1568,2018-08-13,39147
1569,2012-03-27,50894
1570,2008-10-07,98116
1571,2020-06-18,93581
1572,2018-09-18,48133
1573,2002-09-17,52268
1574,2005-05-31,3665
1575,2014-07-28,36485
1576,2020-11-03,84197
1577,2001-07-12,34579
1578,2022-09-22,22450
1579,2007-01-30,9865
1580,2009-02-10,75782
1581,2013-08-03,79574
1582,2008-02-17,38819
1583,2018-03-07,11083
1584,2005-07-31,86941
1585,2000-01-07,7932
1586,2015-06-15,49455
1587,2006-07-06,3040
1588,2019-01-17,15380
1589,2003-03-19,37755
1590,2004-11-12,512
1591,2013-07-02,10644
1592,2004-07-05,17929
1593,2011-04-13,79515
1594,2018-04-15,54308
1595,2018-06-16,41208
1596,2014-10-22,76086
1597,2011-11-08,39803
1598,2013-05-23,22713
1599,2007-02-03,28422
1600,2008-09-22,63213
1601,2004-04-22,60468
1602,2010-08-25,20365
1603,2006-03-27,75339
1604,2005-09-04,12001
1605,2011-06-06,3518
1606,2014-08-22,89540
1607,2014-06-03,26076
1608,2013-12-05,74101
1609,2019-11-08,26323
1610,2002-11-25,77597
1611,2009-06-05,85852
1612,2022-12-08,62306
1613,2021-11-07,72188
1614,2023-12-19,43191
1615,2011-10-02,19980
1616,2003-07-31,79326
1617,2010-12-18,42698
1618,2014-05-03,55121
1619,2001-04-17,17786
1620,2007-10-15,72168
1621,2017-09-11,83095
1622,2020-07-17,16170
1623,2012-10-08,1991
1624,2011-07-22,70994
1625,2008-12-14,36035
1626,2020-05-04,43787
1627,2024-03-05,1678
1628,2023-10-28,64341
1629,2024-05-17,51151
1630,2021-01-13,20472
1631,2005-08-03,42479
1632,2002-03-12,54107
1633,2018-09-29,83343
1634,2003-11-18,78464
1635,2001-02-01,12828
1636,2010-04-24,41115
1637,2003-11-28,4688
1638,2006-04-08,59348
1639,2015-05-16,3835
1640,2000-09-20,65799
1641,2007-09-08,91969
1642,2018-10-11,93797
1643,2014-10-14,76893
1644,2007-03-10,2108
1645,2003-04-11,81521
1646,2011-01-14,88230
1647,2017-08-30,37060
1648,2001-05-03,9985
1649,2007-01-06,15611
1650,2022-05-20,25810
1651,2020-02-19,82742
1652,2011-04-17,83568
1653,2018-06-26,69048
1654,2011-03-27,88673
1655,2022-12-24,36600
1656,2008-05-22,72039
1657,2015-06-11,4435
1658,2002-10-05,14236
1659,2013-02-13,32439
1660,2008-03-25,68169
1661,2005-09-05,92549
1662,2005-09-05,15397
1663,2010-04-13,30433
1664,2010-11-12,64702
1665,2007-07-27,41547
1666,2022-11-11,10828
1667,2000-01-12,5242
1668,2003-02-23,35403
1669,2005-04-17,34615
1670,2007-08-01,87665
1671,2003-08-20,67502
1672,2013-01-20,31664
1673,2013-10-16,64354
1674,2010-07-07,57250
1675,2003-08-26,7213
1676,2010-02-09,90103
1677,2011-01-05,75982
1678,2018-01-16,85995
1679,2016-07-11,95563
1680,2001-04-04,20560
1681,2012-03-05,99679
1682,2017-10-20,41028
1683,2008-11-11,30684
1684,2014-05-23,4760
1685,2006-11-04,48148
1686,2022-03-21,66617
1687,2012-07-09,53392
1688,2002-11-04,10216
1689,2022-05-04,79718
1690,2008-07-31,27767
1691,2015-07-13,67442
1692,2022-09-11,30934
1693,2018-09-06,62837
1694,2014-06-28,84485
1695,2015-03-21,95394
1696,2005-05-14,73308
1697,2003-02-20,89348
1698,2019-06-16,19197
1699,2009-03-02,57041
1700,2011-01-23,24777
1701,2014-11-24,30102
1702,2019-08-14,25936
1703,2000-04-16,78538
1704,2007-10-22,77496
1705,2004-10-26,58800
1706,2021-10-07,11899
1707,2004-08-16,54981
1708,2000-07-20,21570
1709,2005-01-05,23169
1710,2014-04-19,96708
1711,2007-01-22,42659
1712,2011-07-04,63958
1713,2007-07-20,43698
1714,2004-01-12,4596
1715,2017-01-31,68294
1716,2016-11-30,60456
1717,2017-07-06,19359
1718,2021-06-22,27236
1719,2022-07-28,26973
1720,2007-04-17,8305
1721,2004-04-03,51573
1722,2020-07-01,16340
1723,2010-04-07,39180
1724,2010-08-28,43634
1725,2017-12-25,21068
1726,2011-07-25,80002
1727,2004-06-24,44172
1728,2010-07-08,92376
1729,2003-11-03,46574
1730,2017-12-08,35107
1731,2024-09-02,48015
1732,2000-05-25,62940
1733,2023-01-19,59921
1734,2008-03-06,26465
1735,2022-11-11,92120
1736,2003-10-13,43660
1737,2014-12-31,48616
1738,2019-04-14,8376
1739,2014-02-03,32087
1740,2008-01-30,85728
1741,2014-11-09,71277
1742,2022-01-18,1644
1743,2007-04-23,99715
1744,2013-03-08,83043
1745,2020-04-23,97170
1746,2016-07-24,336
1747,2005-06-25,27374
1748,2009-03-21,8081
1749,2010-04-28,16016
1750,2024-02-12,85123
1751,2013-06-29,63890
1752,2015-06-12,72657
1753,2003-11-25,43802
1754,2014-07-08,95370
1755,2008-07-27,80376
1756,2015-09-03,81437
1757,2013-06-04,91849
1758,2013-12-24,3053
1759,2021-06-20,64758
1760,2018-09-13,63273
1761,2016-04-09,14765
1762,2007-10-15,89221
1763,2023-05-16,80953
1764,2009-07-20,58464
1765,2002-12-02,95996
1766,2004-07-25,11733
1767,2004-03-22,41363
1768,2024-07-14,66782
1769,2008-06-12,37027
1770,2000-01-12,62346
1771,2020-02-08,31051
1772,2011-11-07,51210
1773,2006-03-03,12551
1774,2016-10-09,5701
1775,2005-03-06,24457
1776,2003-08-29,63728
1777,2017-08-23,80939
1778,2003-06-06,97505
1779,2020-12-04,95659
1780,2008-07-15,81583
1781,2012-02-13,29788
1782,2003-12-05,9781
1783,2021-09-19,11783
1784,2014-02-03,83611
1785,2018-11-17,71378
1786,2021-08-27,16782
1787,2006-07-30,89480
1788,2016-10-16,55272
1789,2013-04-28,43764
1790,2012-06-30,22940
1791,2004-07-01,24629
1792,2023-04-30,8583
1793,2008-11-10,22747
1794,2024-10-24,38899
1795,2024-11-25,28567
1796,2001-02-25,26195
1797,2017-03-10,38968
1798,2014-06-16,56485
1799,2003-10-20,60249
1800,2007-04-01,6062
1801,2008-02-23,31717
1802,2006-11-13,75339
1803,2009-01-20,57750
1804,2009-08-11,3601
1805,2001-11-22,48258
1806,2013-11-29,33459
1807,2012-05-20,17172
1808,2003-09-16,94679
1809,2000-05-05,78744
1810,2021-07-12,20741
1811,2007-03-19,33847
1812,2001-06-12,15713
1813,2005-07-08,11761
1814,2019-01-05,70493
1815,2014-07-10,77910
1816,2017-04-27,59036
1817,2010-05-28,31947
1818,2021-03-20,5573
1819,2009-10-17,50410
1820,2010-07-15,89813
1821,2010-07-28,63315
1822,2009-10-12,11682
1823,2017-07-29,76022
1824,2016-06-09,58706
1825,2021-02-19,98957
1826,2020-10-14,19449
1827,2002-09-30,63589
1828,2018-06-06,99106
1829,2011-02-01,81142
1830,2015-05-02,44481
1831,2017-10-18,13580
1832,2003-01-26,7026
1833,2008-11-16,69067
1834,2023-08-21,24666
1835,2022-07-06,99809
1836,2008-06-16,36287
1837,2012-02-15,56756
1838,2023-12-04,57774
1839,2014-07-05,6513
1840,2019-03-10,3178
1841,2012-10-07,72605
1842,2010-11-21,81487
1843,2004-07-08,38870
1844,2004-07-15,65141
1845,2018-02-18,35084
1846,2002-06-01,48542
1847,2012-02-02,78300
1848,2000-07-23,7615
1849,2014-09-09,247
1850,2013-06-05,56584
1851,2000-02-27,55076
1852,2000-08-30,43944
1853,2020-07-29,33130
1854,2013-04-14,25039
1855,2010-07-17,82556
1856,2006-03-13,85042
1857,2002-12-07,74257
1858,2024-05-17,60940
1859,2019-12-07,61817
1860,2009-09-05,80915
1861,2024-03-19,78730
1862,2011-08-06,48871
1863,2020-12-02,58442
1864,2014-05-18,70100
1865,2015-05-03,795
1866,2006-07-30,15491
1867,2020-09-17,85140
1868,2013-07-26,84362
1869,2002-08-01,27633
1870,2021-06-02,99725
1871,2005-07-20,28819
1872,2011-11-09,3740
1873,2008-09-19,7204
1874,2009-12-12,15979
1875,2018-11-18,64222
1876,2005-04-29,58420
1877,2008-11-15,42802
1878,2011-10-13,44911
1879,2009-02-26,65659
1880,2005-11-09,46452
1881,2008-02-16,42398
1882,2022-06-03,31272
1883,2012-01-13,64382
1884,2021-01-17,77254
1885,2021-08-04,78398
1886,2009-03-28,15252
1887,2010-08-28,88360
1888,2009-01-09,47132
1889,2006-02-13,72363
1890,2007-10-09,47008
1891,2017-08-25,11357
1892,2021-07-19,20767
1893,2012-01-05,25078
1894,2023-12-20,39584
1895,2012-06-11,94458
1896,2012-03-20,43703
1897,2015-08-15,89399
1898,2024-04-04,98567
1899,2009-07-29,78172
1900,2023-12-28,1625
1901,2022-06-05,28164
1902,2008-08-15,97430
1903,2011-10-12,26281
1904,2012-07-24,67309
1905,2016-07-02,95019
1906,2013-10-28,79251
1907,2003-09-21,69446
1908,2008-09-06,48559
1909,2012-06-10,71913
1910,2009-02-07,99015
1911,2004-01-09,22649
1912,2012-11-05,48439
1913,2008-05-12,41403
1914,2014-02-20,17412
1915,2021-01-31,70629
1916,2008-12-05,85342
1917,2007-12-09,85547
1918,2012-12-18,66327
1919,2020-07-07,26827
1920,2002-11-22,30906
1921,2008-10-24,25787
1922,2018-08-07,85247
1923,2022-09-17,88028
1924,2010-09-13,24893
1925,2017-02-04,22185
1926,2018-11-20,69458
1927,2002-01-27,59383
1928,2019-02-06,90643
1929,2007-12-06,56732
1930,2001-11-12,41066
1931,2023-11-27,99277
1932,2021-11-13,42900
1933,2022-09-22,29409
1934,2017-09-26,68961
1935,2012-08-14,37219
1936,2011-04-04,24083
1937,2009-12-20,62313
1938,2005-07-17,48611
1939,2001-10-05,57858
1940,2005-01-25,76172
1941,2011-04-28,87296
1942,2011-03-24,17030
1943,2019-10-09,38559
1944,2003-02-03,54061
1945,2010-06-22,30493
1946,2008-05-14,12995
1947,2000-04-14,67140
1948,2024-12-18,13845
1949,2009-08-16,1597
1950,2018-11-25,80569
1951,2023-06-29,46879
1952,2001-10-16,35297
1953,2000-06-19,14419
1954,2001-07-28,65665
1955,2010-09-06,97446
1956,2023-06-30,47821
1957,2000-06-05,49254
1958,2007-11-28,57178
1959,2012-02-06,69323
1960,2003-06-23,50659
1961,2008-12-05,59961
1962,2022-10-24,37981
1963,2022-12-18,48265
1964,2009-03-06,72356
1965,2013-12-09,94
1966,2024-04-15,48701
1967,2022-11-09,66260
1968,2010-04-10,59670
1969,2015-02-26,68590
1970,2021-12-31,40372
1971,2019-11-10,21866
1972,2023-09-02,34015
1973,2013-01-08,78504
1974,2010-05-25,26257
1975,2003-05-08,85950
1976,2005-03-25,21811
1977,2010-06-16,46550
1978,2000-10-03,5663
1979,2012-08-17,69520
1980,2005-10-02,86266
1981,2023-09-18,10314
1982,2003-10-15,91958
1983,2007-01-22,73469
1984,2022-12-06,82015
1985,2024-12-01,75807
1986,2019-08-03,27199
1987,2015-11-19,93573
1988,2009-05-29,58164
1989,2005-09-24,87773
1990,2017-07-09,13569
1991,2011-03-20,66391
1992,2009-10-03,35587
1993,2010-08-26,41643
1994,2008-05-29,1812
1995,2018-01-31,40701
1996,2011-11-22,42525
1997,2019-04-07,89621
1998,2009-01-10,93243
1999,2013-08-18,51551
2000,2012-10-21,41123
2001,2004-08-30,47856
2002,2024-08-15,51465
2003,2006-12-12,87607
2004,2021-09-10,19401
2005,2004-04-06,32871
2006,2005-09-25,55498
2007,2013-10-14,39120
2008,2002-04-29,65128
2009,2004-07-22,57025
2010,2006-07-27,84040
2011,2016-03-07,64111
2012,2016-05-20,86404
2013,2011-09-14,87546
2014,2011-08-11,4728
2015,2014-01-22,150
2016,2020-07-10,72927
2017,2018-05-29,67794
2018,2018-06-10,76391
2019,2002-08-27,80335
2020,2005-10-29,64770
2021,2017-04-27,69932
2022,2002-01-14,95117
2023,2013-03-29,79362
2024,2006-04-18,49491
2025,2014-12-23,39385
2026,2018-07-03,51040
2027,2004-08-28,5067
2028,2005-06-02,38829
2029,2004-03-18,32629
2030,2016-04-21,43519
2031,2000-06-21,62864
2032,2017-11-13,68383
2033,2005-07-19,27942
2034,2015-03-14,93275
2035,2001-01-13,81319
2036,2009-11-05,46510
2037,2018-12-21,66088
2038,2023-12-01,35873
2039,2022-03-17,58742
2040,2019-11-22,84610
2041,2011-12-06,7821
2042,2005-12-20,42482
2043,2024-02-25,95512
2044,2018-06-18,53326
2045,2019-12-11,80964
2046,2017-02-10,32239
2047,2003-12-02,11608
2048,2014-10-28,55060
2049,2006-12-01,80108
2050,2017-02-01,43714
2051,2013-02-16,91732
2052,2019-10-18,36579
2053,2016-08-17,14274
2054,2008-07-19,65780
2055,2013-06-02,63474
2056,2024-01-15,47539
2057,2014-06-22,30049
2058,2002-10-16,78873
2059,2013-10-27,21772
2060,2021-09-22,65467
2061,2002-02-20,33687
2062,2001-01-06,93892
2063,2014-04-14,70343
2064,2004-01-23,62187
2065,2006-11-24,23231
2066,2006-08-27,11309
2067,2000-05-11,3376
2068,2021-05-13,10056
2069,2001-09-14,80780
2070,2022-04-09,53974
2071,2017-03-28,56171
2072,2007-04-23,78312
2073,2024-11-25,57674
2074,2017-07-16,98448
2075,2014-05-12,31545
2076,2011-05-08,85952
2077,2010-11-21,58304
2078,2017-09-25,87571
2079,2016-02-11,40751
2080,2005-02-28,40730
2081,2020-01-21,72653
2082,2012-06-07,57639
2083,2019-03-20,459
2084,2016-03-07,39745
2085,2012-03-10,14194
2086,2015-12-03,90419
2087,2010-11-10,18374
2088,2024-08-25,73612
2089,2000-07-22,35125
2090,2014-02-25,15130
2091,2023-04-08,47212
2092,2006-07-11,4582
2093,2000-05-15,47293
2094,2008-08-17,39782
2095,2017-03-13,44946
2096,2004-07-13,90218
2097,2019-11-10,1750
2098,2024-03-29,80480
2099,2005-04-16,66969
2100,2015-01-16,67043
2101,2020-05-06,84467
2102,2008-06-16,79338
2103,2019-12-05,1409
2104,2020-12-30,24304
2105,2004-07-31,27785
2106,2016-01-21,78084
2107,2005-02-27,75498
2108,2012-03-02,40061
2109,2018-09-16,48631
2110,2021-01-31,22176
2111,2014-07-13,69774
2112,2010-04-16,44368
2113,2004-01-16,5945
2114,2006-03-22,2164
2115,2006-01-15,37855
2116,2005-06-11,32730
2117,2010-05-12,23722
2118,2019-06-10,36
2119,2020-02-29,65644
2120,2002-10-27,97653
2121,2023-01-27,60761
2122,2023-07-23,37741
2123,2021-07-31,31361
2124,2007-02-04,60163
2125,2011-04-28,56546
2126,2019-04-04,80569
2127,2012-07-11,15338
2128,2023-08-15,50985
2129,2011-12-09,73456
2130,2010-05-20,94182
2131,2007-09-19,65849
2132,2015-03-17,97684
2133,2020-12-20,36165
2134,2011-06-22,58925
2135,2024-01-02,72784
2136,2001-01-02,77794
2137,2006-09-25,20373
2138,2015-01-09,30722
2139,2007-07-11,43067
2140,2010-09-20,2601
2141,2007-06-19,57896
2142,2019-06-23,80998
2143,2006-12-20,12869
2144,2016-10-31,39853
2145,2006-01-16,48838
2146,2023-05-16,72820
2147,2017-05-02,32926
2148,2005-09-20,42393
2149,2021-06-06,19777
2150,2003-01-12,54539
2151,2002-01-19,35835
2152,2018-09-18,30025
2153,2018-02-27,21966
2154,2011-09-28,41036
2155,2015-07-08,13253
2156,2019-01-25,71582
2157,2009-08-17,42624
2158,2011-05-20,36208
2159,2011-02-07,56552
2160,2022-09-07,71488
2161,2023-08-23,89462
2162,2018-07-28,17834
2163,2009-01-05,41557
2164,2019-09-11,34877
2165,2001-04-05,8446
2166,2020-09-23,99205
2167,2013-12-06,19922
2168,2007-05-10,25417
2169,2010-04-11,48584
2170,2011-08-18,60199
2171,2013-02-13,39170
2172,2012-07-12,13979
2173,2018-12-08,24734
2174,2001-10-07,22171
2175,2021-11-14,90419
2176,2008-06-26,78791
2177,2022-01-12,76597
2178,2019-07-18,45107
2179,2008-01-26,80143
2180,2014-11-24,25270
2181,2020-02-28,25155
2182,2015-03-22,96341
2183,2017-05-08,4579
2184,2008-04-09,39313
2185,2005-04-25,46636
2186,2003-09-22,78524
2187,2011-06-23,43591
2188,2016-10-20,20799
2189,2001-04-18,80056
2190,2017-10-07,24880
2191,2003-09-15,48906
2192,2021-05-12,48476
2193,2004-02-07,82130
2194,2017-12-12,92557
2195,2023-08-21,33794
2196,2004-12-25,48493
2197,2024-03-23,34186
2198,2006-05-26,44041
2199,2007-11-10,75261
2200,2010-05-07,82424
2201,2006-03-08,30475
2202,2022-06-24,92578
2203,2014-04-03,70046
2204,2020-07-28,34645
2205,2010-02-26,15764
2206,2013-06-16,76901
2207,2022-04-17,20436
2208,2005-08-28,12055
2209,2024-01-13,21746
2210,2006-04-06,9614
2211,2006-11-14,31361
2212,2023-09-22,56901
2213,2003-02-10,46189
2214,2009-11-26,48464
2215,2016-11-02,6678
2216,2000-06-27,82941
2217,2022-10-08,26210
2218,2023-09-28,13098
2219,2018-12-13,13925
2220,2010-01-05,47838
2221,2023-09-16,2754
2222,2006-08-12,7035
2223,2005-04-11,78618
2224,2023-07-01,1637
2225,2019-04-30,63682
2226,2002-07-28,66393
2227,2011-02-02,50148
