CodeMembre,SIRET
90707,2773493350
76308,9112234270
14384,4440097069
54472,3474511638
32446,9528808262
91708,5965299413
77912,2123898668
89198,2840856549
45272,7948062791
73590,4887653662
28263,6211617630
16376,4205884667
50413,5043120700
30045,5853638522
49002,4457371058
78699,7164633822
94,1574978320
31697,5419739083
49749,2671501367
89821,2365942647
51580,2874112949
19162,3005743266
48848,2740477506
59823,7793509305
79197,3496594400
58561,9047111863
92656,8449367265
87395,5746054707
77668,7034992019
16437,1201004213
54786,8516929433
68045,7137083777
88123,7811825597
46614,3608656303
78354,9289678603
40816,1020408065
35559,4922374919
43458,6774500573
19848,1554341044
42439,3484075942
56058,6713865275
93543,3838838138
91108,1265845367
82073,4603995008
71336,2689669175
22891,1346861747
35256,6978043689
88136,5070087428
35200,5584277693
58122,7981761033
85159,2791192581
38593,3430181737
28000,2257796728
86850,9772401184
97241,4201393630
56738,7633316274
86289,4128237446
45887,7380697709
1089,7325744996
451,5323785451
51429,6532686402
61939,2003296546
58215,2074958221
82285,6093498617
54890,7557060892
10892,2116762047
90829,1040242050
43307,7045121529
19191,3364791700
39113,2635598478
6149,7284275805
67589,1977650686
38849,2382450192
11818,2575494930
59620,9579554562
86318,2812677143
35908,1370445074
38803,3926717990
68450,1018502356
61233,1961279750
95154,5550748758
14620,7635425328
23623,2643124259
95833,3703355420
61247,7015105346
3901,5492010903
2954,7340645217
30428,2811799473
37378,3547797443
1317,8277942686
1348,9333359987
11639,5221335308
56871,3607584905
22663,2096525574
71666,3072972231
66134,2154256826
91391,3972355390
28319,9793588763
76621,2247091935
17803,8077788360
61246,4619143046
29810,9024387401
92774,9856048631
43962,7418602261
65801,7115146147
96157,1089305366
99713,4305051605
91567,8474759530
65635,5164371604
81261,7379946916
41471,9569596774
56555,6318505955
2299,4375938423
9009,7706474900
33049,4887537404
84330,6491064962
85772,6813530094
83578,7215976262
98821,4006469950
27953,9548457595
96914,6297389641
43820,4016564823
67960,5117812231
81346,2778583602
11270,2338562177
75979,9610826444
88613,1325964761
26571,8579000482
94749,2358449760
56219,5957183819
48624,8014003805
29441,5291297981
62963,4679699151
2314,7714800876
73941,1825609776
67657,3647979782
98027,1318642749
82275,6701957480
44060,5043120700
39553,3233784175
11293,1731154324
86332,6662535966
4700,7151498825
99469,3241889525
6907,1013965647
69469,6046914734
15753,6615695828
87910,7361790279
50844,2912233296
89806,7150387467
39690,2893506225
57712,9579728008
77205,9313066731
20526,9929319476
61949,6614655091
42868,2812677143
77814,4403648044
89752,3008214092
63091,2443543896
45290,8790598323
35454,8969508274
79362,6035386027
99293,2230578868
60215,6189537367
62473,2954347480
83041,8447553501
31160,5563454370
75811,6432386973
57047,8217709678
23484,4095923710
18227,8804570189
38165,1432672162
72483,3131924980
42898,5739152514
56825,9622425751
76900,6378845619
4155,1411222645
52329,1364572473
25785,7438370302
68404,2400991169
79078,4110946280
53078,3796353750
17129,6387582120
80089,5592523661
34597,4876003595
95711,8686887120
27228,6145847031
39476,9123791860
15209,9144621752
20603,4112390736
99719,4205884667
48173,7130789904
7131,3500559337
17380,8710458606
52012,8961745310
7655,9689800478
79855,8731005568
98068,4397945105
48492,6277538571
61109,3136540080
6237,2445376051
51487,8516748495
35171,1505792975
47806,3422384202
61645,7308890239
5043,7055457186
36412,5322281127
67569,2745640110
94160,5208528982
77701,1442712730
64080,3072157566
18131,9500143573
13745,7993230207
16722,9168462611
33654,6494792627
68306,9716497167
19447,2696013031
56477,5124252316
90227,4108576201
19515,9313066731
96775,9342444996
95835,5216693028
68763,2230294044
11204,4948309992
91097,5391094304
67550,8939961161
18866,3057744189
36844,1545588601
58057,4647942943
42358,6692006399
1257,9645399072
47406,1459596603
373,8525612194
69223,8800775168
89614,4845440178
5027,1141934535
56043,5271087981
65666,2949268322
83436,1919447474
4831,5795582290
73024,5813076353
92414,7605317527
19531,8343024450
91922,6152722163
43521,4925369645
31514,6135690801
83819,7575087523
94780,7519261152
83485,8772623754
16906,3208068628
16478,8437969597
81180,6987473655
34592,4523419897
38853,4893891094
15024,8027571458
90757,1090712661
95350,5483936612
56925,7533476272
97916,2090855661
23192,3899063695
8646,1668497233
27785,4315250537
53357,8731132529
54220,3281902862
61345,6032466121
74359,9950767384
46191,2768065315
62605,3281359243
35350,3428320901
44291,3607068550
72184,4741360317
73593,2801867037
79506,1824246393
39574,1292371577
76542,7610868233
12248,9247445072
75751,6458961041
23503,4365060602
81908,8134343675
35274,2199277051
93857,4572548718
89395,3695087641
64619,7402201852
30140,7944188144
12454,3834825521
34577,7151498825
77056,8319659794
45036,3635688065
81360,9131010828
75953,3096183024
72959,8021518567
11954,8962253145
76933,3106739109
19843,8420928128
82873,9870248475
6320,1230118908
77488,4558944950
92800,2331309234
77371,9412208412
80277,7084966764
18653,8216989751
4565,5278332317
15460,3970112588
73049,6568043485
46540,7898254235
25013,1466908441
3423,1195247461
99249,8837009992
30903,3507487837
45181,1076857043
14539,8042672549
73337,8937823986
52094,7705155305
55598,9022973089
72026,1198577148
24269,4878295820
28628,7575360379
62691,3361464000
93083,7005914406
79526,7707693504
9536,8643906134
76835,9764875512
46769,1763167814
78605,3983752443
4580,4182983905
79812,7992291161
41613,9929815730
68270,4280161539
38430,1474746289
20054,4579147918
52205,6162628984
91260,2578635622
14662,6262077282
26354,5133426172
34752,9721562786
6984,5916790200
11877,5775425296
10116,4755627473
96270,5585495226
97665,8864238681
28588,7575360379
71369,7881813132
73891,2643124259
98948,2105762934
73118,4102636284
5276,5592523661
61571,4470464271
1506,6432328428
33572,8364425761
57592,8844175175
97944,1521692545
81222,4624140223
66127,4670972195
92070,3608656303
49534,3129945915
42850,3555868749
66265,6483377195
19824,4572333281
28916,8152516850
76439,2607433572
42368,3762438570
68335,6487719279
7614,8147556056
83044,6943545496
695,1730462171
59024,5428528628
4074,8382094393
86906,3369917530
82740,5573982125
95251,9032174458
72861,8272662386
69046,3515501768
90370,9738403019
69460,1982979783
45373,3756602336
1017,7555973207
74275,2635598478
34774,7533121087
54041,3901384211
10205,6670435597
31118,5499027863
79980,9517890932
58086,9926980965
50421,2248583638
72575,4485604346
35753,1169481208
20281,8849999853
2716,9641555299
51861,6917598381
60154,2136972710
29691,6683502492
99975,2575494930
2392,6746212695
66447,9223721592
88196,5759548647
60553,5875708812
54045,4263947054
55156,3024409867
79103,9359988729
69481,7319428037
49602,6496443412
14969,2992340676
64135,2920122872
28669,2720151138
91271,8060470030
45406,9227358212
27865,6949696050
59804,2503207380
94410,7822912856
40267,9192374013
99220,5425884607
11691,2720151138
64706,7084966764
79846,5091176161
43113,4067519107
73220,2741829769
16890,8103692616
56450,8699889035
3581,1327463487
22879,7820143497
66732,9767762103
65814,2836206995
96279,7598648872
59985,8199472463
81605,4510493725
86554,5943300451
10991,9140211925
91137,8248038241
21861,5776558265
47264,7460861634
17228,6886300712
86744,8036672013
32433,3493428656
93897,2002745830
34244,8887028618
62744,6117120297
11699,7333795008
64325,3464540811
5059,8402383000
28832,4692844100
46319,8023145786
56772,4975869622
53646,7531811561
71687,5289819859
20642,6335303831
90927,9582762846
80962,4702169274
37218,8507782585
20302,8280801606
56609,7327516436
90425,9335716034
24252,2495122802
77110,5174350386
46220,7978493768
6886,3265006227
92279,9466469056
27677,1821413217
41521,6530899099
43800,9598324103
40474,1202712202
47498,2717428795
3914,2451168715
70455,4365060602
36518,3709042259
66617,3008214092
37293,5855904895
37912,9008845683
5030,3568236172
20243,2443543896
34076,8248038241
3285,9176036324
37488,9783430921
26435,1421675730
94645,2309048412
65232,3772923919
9230,7208536006
67992,1976712110
84790,9837544122
18484,1681355535
4703,4313905576
93501,7683281013
92323,4908490196
7723,1171541090
46392,1524159601
92310,7681199411
87655,3126908186
79674,7133471812
79779,7507932050
73394,3344751056
95738,9443385387
89321,1114968839
60332,6330533871
2941,1780362869
63266,4225798268
51634,2315941685
67840,9389992462
42274,4168139676
37047,3288160826
97989,1841525014
66616,6794699294
69841,3051319700
73842,2876729195
43121,3207022108
53816,2763032756
48325,1395502372
74230,7856472016
85281,5261916731
50559,5452904522
70419,2926209864
29339,1275798290
60122,9519211790
47334,2381136890
13893,9303678805
67503,2081408510
78295,3341118395
81955,9949888817
72512,7008526903
59346,5776558265
98224,8959623699
11102,2161088598
96247,7526954594
15510,5951491495
54718,5089446650
9770,3490849928
30753,1451061300
21090,4651587935
44931,2812677143
52777,9576180193
84030,4403356002
62673,6418962720
33357,2388571845
38876,4316816997
75403,9528808262
74205,6534623998
50126,6993355597
76500,1691912343
62123,8780883894
8296,9723104986
83195,7014569841
26328,3098452068
38493,4999042587
45591,5177493441
24447,2354337315
58506,6166446108
86426,4471248688
72777,1232249934
67072,1989139999
71618,2954347480
55254,6706799904
81745,1925750073
55749,8792026362
51486,4775468636
69924,9878134930
24829,3695087641
58324,5179666608
76550,3584980102
22924,3671292322
56708,8444063100
90719,7515250357
79177,9412208412
89905,9625327258
52260,8910633945
92137,4702169274
77195,4299933749
55457,5357960458
94724,1316915214
48253,7464357060
96022,6744978044
84347,1846954126
18333,3787600073
42296,5998740376
50348,5998740376
7794,3996643054
47154,3804804157
27867,7021482285
16374,6345216285
82122,4093906125
49290,7795141774
83083,6432328428
57939,9181192704
61580,4767406471
3385,7418509468
31812,7304362415
15835,3772923919
24032,5964490479
5150,3755417586
12176,4531686662
80194,1888519935
15089,9688242369
28376,2240264056
98603,5107605385
69944,6227098572
80556,2625249626
79480,7654627434
84108,8971180123
76207,5275756960
43121,2722264449
94385,3607522388
47374,7323134678
77139,1974313582
30465,3524804081
43722,6303803901
17023,4956071451
31169,1379697130
96375,7958372113
2607,6357850788
17151,8235387167
75785,9788471915
41301,2084944886
26987,9929319476
50607,9733259906
94799,2439481029
64939,7056509907
56908,7429799747
84999,7613158883
25682,8999253229
12125,4020182897
22668,2096525574
62609,2000624216
26039,5259011104
79774,4619143046
46931,6600703642
67308,5139627823
62501,7673688785
30154,2116881876
59258,4236182440
12851,5862027766
74734,1532518037
83253,7011679675
381,3206072817
90264,1609317990
21491,7130096248
20203,9944562456
86089,6911562650
97068,4153470119
97372,3309263190
3207,6820529939
28335,3711506507
4083,6911562650
20062,2541892210
99700,2745640110
9767,8510480688
16597,1483967980
13345,4053850304
99782,1993480165
89250,2113660051
14388,3335041841
25231,1819648735
8275,5580856154
70755,2546584545
97809,9690650962
45133,8529457302
91107,7362614799
69732,8774990821
19612,2232113611
59017,9399037173
70982,6606883250
29889,6227098572
59310,6035039480
52147,7981761033
85861,8496449333
82279,8149588718
45856,4676279156
91230,8710458606
77578,4093762828
75202,8120124746
94608,2192543827
33647,4781803238
51402,5998936630
25521,5109077873
91718,2666237241
58491,9929815730
24787,4669558827
55379,1327463487
18307,2768065315
46059,7894631402
20801,8497979604
27527,4686062831
95509,3612495671
72252,2054876090
13182,1523929323
52126,8927234656
87012,7034992019
31133,4970937427
56044,9771264536
58096,7210331272
79489,1230118908
95671,6617007615
69598,7794477882
60381,8723943973
12302,7209257424
33089,8789857821
49438,7397718773
10650,7172402128
43183,8132202534
38539,2413718537
56406,8727393482
83598,2816735089
4460,7533476272
86405,9303678805
690,8837687510
43309,5164371604
43759,8698545404
60467,2690627935
69001,4437772439
13077,1898239958
38296,7265318001
11640,5196952184
87803,6886839209
70797,5161370733
15205,9613541323
53450,9721942348
13511,7991619581
61134,2167977972
81983,7748626046
91123,4530784537
32062,7460267967
18926,9970934455
51086,6933628155
65936,7763232100
3699,8012852458
13998,4006469950
36470,9867983115
31434,5679005536
84788,6387582120
11684,4396858304
99634,3315130280
58476,3380612529
6663,5855953292
14741,5466809528
15833,6806585132
30816,9375098013
11785,8264664122
75834,1800450857
58823,1178642906
62395,4351665424
83044,5647692933
56604,7608416438
67433,8588500481
51648,2130100048
2283,5116416218
37538,9737376233
84169,9842102670
72126,4485902923
17806,6592181568
32361,7441200982
71371,4236798842
49929,6121265616
32334,5648071268
30866,6016650985
23560,2766982885
3385,1884958334
8460,7276042620
61124,8516929433
68675,3056388034
94783,7179912310
84963,1468166195
88506,3204929980
41808,5419208059
69707,1523341492
18197,8393544163
93295,4298393116
2564,3364807269
19915,2575275668
33931,3404517255
36072,1700900773
51846,6585889374
16773,7264049858
50005,5043120700
75109,2258351178
32080,8281762972
63534,4261212566
20351,6442160871
75894,1979393530
67433,7300640041
67471,2355884593
48919,7234647819
54427,4112390736
65151,6594693412
63188,9579728008
2191,7354540630
70,8801591630
93832,8093044523
43767,9388612995
64534,2113660051
81900,7296117103
95780,6828277479
49684,5587261310
91978,2528435824
35511,5206371025
26259,1236623905
75841,2990065347
92918,5818444676
31729,2763032756
39395,1868942694
92334,8863475755
83855,2623074795
4721,9389992462
11947,3713779975
5630,7145267163
57197,1799212263
85930,2602770941
41967,4330885749
63803,8102117946
66410,9548457595
74303,8004908613
60661,6135690801
39442,3207861033
29206,9712395011
83706,7208536006
16497,6594529916
11507,8102117946
67671,2987040779
79543,6046480052
72473,6450118794
78633,6691103663
14369,7210331272
2383,5919731812
86121,2649718100
99553,5815240872
49837,7079052126
33680,5970262158
47018,1987553261
52836,6934136235
83945,7418602261
88622,8072048511
48623,6378845619
25824,6621123140
60027,8666699907
94659,8837967742
52295,8343024450
84906,2410822934
13589,1627530143
933,5011192412
20820,2081408510
38466,7447763668
47606,1058577985
19629,1311527019
65194,6500821864
51038,7801468575
55794,7679942028
11804,4741360317
31522,2632974536
6812,4713126615
53841,9669747554
34444,8049881948
69990,8590422379
49970,4394400279
51911,3645355165
88791,5078408552
95884,2791192581
72397,6418962720
65367,1741285924
22594,2119341290
62818,3951534362
47951,1459596603
84420,8733930749
1223,1607187605
98803,1357884231
29506,7219590851
88915,5133065084
54278,4346364607
33109,7443678623
20608,5263077711
68039,9876737716
87396,1852708016
3667,6047581674
70062,3776090080
9353,6712547453
50015,3560553598
57777,8235387167
87912,4325339680
66082,1529443646
79694,8063126098
80364,8837009992
16787,3865578315
88266,5299800392
70856,9947164628
58101,9968056887
41631,3142507498
58533,5014531528
15166,1421675730
45894,9617313699
47246,1148198726
18186,1244707739
6033,5766805610
44072,6683502492
52379,1325964761
16725,6990722563
15697,7418602261
77130,4400326152
64233,8462170953
22064,1400684874
74313,9412208412
80955,4425012643
59321,6099465062
92794,8927234656
53871,3769263068
66062,8787614526
59329,6770518397
39892,7967022610
72215,6362992243
20362,4641034328
1186,2434509188
60985,4676279156
87406,9712395011
70724,9712395011
46653,2643124259
47849,2174889276
66939,7711955962
70361,5301116949
59134,9229346225
34524,8322475234
11972,6007209627
2575,5199806521
81960,6774500573
80887,3160394375
44817,5762549557
42027,5395036947
30957,4669558827
86030,2517713504
94107,6261030658
91817,3742725057
2598,2644113149
57272,9610826444
75443,8412280048
89733,3560553598
86441,2338562177
69238,9256994643
38753,7714800876
52300,1487946286
49312,9203613208
95164,5744620170
72463,6759037854
7845,4796093855
71109,1826670344
59019,9013955748
77344,3740033143
81052,5033305910
59869,6032466121
4823,5870719472
77877,5476565927
24140,6838051376
91930,5059011328
12479,8120124746
61407,8131583973
61159,4049810650
21046,1119030988
95854,2580713230
27164,6009698174
20045,5136711599
31860,9282693187
13699,1126400601
89108,4030796486
4063,8959623699
49963,9500635924
95101,4669558827
79740,9579728008
28346,8916108050
14691,2816735089
2723,3225117422
29128,3857165942
60562,2912233296
76347,6121265616
97917,5499232917
36036,4569661052
87750,8015064870
39273,7443678623
83727,5989983581
54461,4003467294
79607,4403356002
87808,5384389684
64851,2925631776
96168,6016853004
63572,7045121529
2100,9769936681
93717,5499232917
16966,8229489360
4586,4079955943
74798,1627325823
90640,8765141138
15067,7984862770
16497,6503259341
47363,3098452068
49964,1174071018
70753,9596707460
79591,9662709735
33554,2729533589
77041,8473875922
29333,5287197040
77655,6983794488
2390,7629155781
86174,8516929433
84834,5179666608
85065,9576826630
94006,4643550796
44998,7844187718
55811,3576553015
72586,1627325823
60814,8910633945
78261,9878134930
9434,5658125897
8150,4076658991
33811,5824652769
52434,2896918829
60416,8216989751
76481,2034183294
11650,4626851520
57889,9524720998
24726,5604971627
98283,7562905668
47564,8314314311
32581,9786281463
70096,6532686402
71053,3597183170
10417,5132578866
41439,1979393530
82545,2090855661
33428,2434509188
91954,7799036600
80256,5600695459
11405,4468244655
85092,9889805421
55666,7813838718
94097,7992291161
96394,8113606962
92404,4248052558
64323,9170244771
73844,1989139999
10561,7339136290
76222,5893340536
41563,1829388627
33767,4592847611
17776,7015105346
19675,3728631156
22786,3321135035
12045,1627200947
3373,9997014198
27438,6503259341
27187,5759548647
893,4887537404
92423,5206323575
44770,3405599526
13468,7605317527
5247,6830177732
66804,8424153906
3030,5072780788
3691,4887653662
79736,3243292424
75540,3102285975
20144,2214043398
26833,9888291940
44107,1656392842
24216,1902268820
98512,5700791273
17209,2185755419
86663,5163794456
3333,2336027151
57189,5900958652
94606,3560456069
59114,4755627473
88271,7185280375
82205,6302417224
64010,8466725543
59642,9123791860
70563,1731154324
79091,3502256490
48353,8683654318
37463,3380612529
29407,1018863350
98167,8677473114
87299,2994695894
65177,8066543553
64737,8110619281
85669,9592522243
98425,8280801606
50764,4299933749
3201,2435121772
50644,8606380770
41919,8745553359
89334,7679839717
65811,7872402706
61966,5919731812
40749,7619159962
83258,7639971111
40673,4167403815
77236,4300893379
48794,5354194489
54427,9535375462
58468,2445709408
15939,3188039865
29679,5215698136
27486,1306298104
85801,8078333441
62698,9251438443
93823,1191674812
81585,9397492213
46410,6162628984
96696,2908654912
37573,5600695459
35865,8837967742
7299,9792046566
90321,1509004141
88086,1400684874
67673,6006841102
47258,3009923872
69979,7310658891
1991,7512798536
23440,4798121873
89729,2483608214
41060,8227222095
12969,3151136384
63559,4384336879
24729,2002062568
55784,2263379218
3403,1916329790
78356,5871892618
26442,9371852039
63095,5790358832
66142,6166631762
15932,7756112883
1981,1014685165
33549,1681766694
6895,6820936482
34260,2891998529
6991,3385145163
51368,3547389869
25230,2683347384
62417,1498649794
6144,9112234270
2196,1872812932
6524,6683888863
92381,3131924980
20235,1143907823
99648,9846296115
44362,9767762103
89612,1888519935
43209,9759863428
92650,6804557062
78447,6828277479
81129,7308890239
74876,6893177409
15955,8346950018
94098,2328470247
2647,5337617866
56059,7875990334
64379,3445536430
76124,2280167665
21721,3966503025
14954,6848870698
63417,6196508550
11303,6432438605
64035,9131010828
59524,2786308732
54023,1171601732
7607,6323718537
55577,1891957314
63680,8277457721
97471,1607993705
43318,2582042661
53901,8969508274
9247,5791701120
13765,1751525799
21616,8358009602
73189,3873620708
60691,2296596359
8943,2400991169
28015,8722030683
51430,5959982577
54469,2949120940
24832,8598207503
32169,2234775425
23516,6455089833
74985,7464357060
53696,2898224652
24749,6191717567
48174,7479684742
72766,5399506044
8574,4205884667
42612,2898224652
10275,2450807483
84340,5573982125
33304,2386949430
37529,8698545404
2902,4404893166
28450,3152626876
3527,1977426752
86386,5755332499
2031,3498693786
20730,8499140510
69967,9435986724
4317,6691103663
64335,8060470030
58346,6393675692
75970,2743650094
39496,9929319476
60044,7460785968
71410,2994171789
96298,7469463112
30308,5206371025
13567,2002745830
55125,7086811513
53935,4103906801
3443,9385340852
48838,2019308899
87941,1186227248
57998,4734131671
57487,9716497167
22169,1474746289
13910,9712303070
84178,8177695179
65723,5669210195
25851,8676761217
1507,7276874266
19887,4581608118
17994,1658554861
37961,7596845880
45023,5989814492
37635,3557918731
47461,1230118908
25876,1244386234
92208,2003296546
92510,7266263851
86509,7033674286
29089,8774990821
40142,4020182897
38401,4274161661
90150,2156187222
34429,9668452237
92402,8815181438
7817,2604737976
79698,6617007615
9945,5929888428
59173,3986338939
8256,5995893571
51002,3493428656
42814,1811738368
47832,3040104122
62468,5416713077
85023,9482665667
54096,5295929279
51638,6407027028
79592,5216693028
76478,3314198453
93623,7447763668
17137,3967685339
22009,2971125104
340,3649301395
4134,7160664884
53574,8336598392
92648,2925631776
54422,3725175441
47382,1968906146
15043,2174889276
12968,7015105346
44834,7415112885
53406,9965683746
99595,8289664583
4330,1100923980
41103,1524159601
4985,1465607982
50261,5151198324
58374,1982409696
83626,9013955748
34547,8797334582
26425,7370186243
66496,4843412602
50448,1689766663
25029,4429592974
19152,5980492941
80281,3836117996
64077,2506170946
13798,1062431617
89046,2977069461
47368,7172402128
91380,6683502492
97567,4395250489
40834,8100127904
23401,8462170953
38041,5247311935
86552,7925463716
48300,6017766794
7281,8861186254
43593,2090855661
11295,8728267558
9385,3973931754
83915,2434509188
52810,6273029039
53165,8012852458
28644,5414035132
23023,9211497987
86266,4686062831
72620,6716668711
99061,4038122771
20723,6679453712
33353,9881316601
95727,2400991169
19586,3923237811
81858,9079887496
25552,9870248475
79357,8004908613
14731,4875777291
83691,3865578315
94502,3338232496
99589,5402779122
15328,3625253842
77344,2986126011
83567,4707221473
9536,9552298622
38867,5350546973
40687,6536981712
51874,1557070771
43489,5950485717
73923,2288103842
6620,5390926938
40314,6066791344
70552,8135780068
51325,1825609776
35015,2450160323
98467,1370445074
91334,6400739653
5489,7891079474
73666,6608733279
65702,8122142173
79993,8945431854
74637,2020374116
58674,1989942739
36273,6372345202
74443,8588500481
93010,5824652769
42195,6637144315
92909,7497937922
89570,6522359561
15404,3052847238
62645,8073694517
82900,5733869386
21390,4797379653
39134,4385596009
88709,3857993192
37411,7739097121
82086,3695126106
82595,6115361083
85038,7813838718
1553,4263381909
57884,8902124383
14287,7970335911
44339,9289678603
24587,2316099594
97428,5984970402
8858,9551734268
25038,9823768361
66287,4625571416
48368,6761553191
52890,3632928387
61148,7228352793
66461,3110955799
20612,4796093855
59893,6152722163
50856,6318721561
68864,9227358212
77723,1245383897
89369,4088032980
32092,6421878250
53620,9869805182
78322,3796353750
81206,9579552200
89255,6451801440
9520,1474746289
77828,3240872500
13883,6189537367
69209,8696748473
43912,1118486671
24900,1119673237
96189,2132059221
32629,4791102698
68124,7026350243
2632,3635688065
93985,1465607982
10691,4632080631
56621,9499016526
77093,3425440734
11976,1913305847
49441,5394770066
85093,6491064962
66103,3469084871
82498,7488552980
81199,5752766806
40890,6848870698
51452,6674132896
6396,1776957370
20006,3098452068
74475,6381937951
21871,7505540005
54689,5633557737
38109,7900884139
17244,7841169683
80182,5950275822
23453,6718903782
41322,9530700142
58020,7780198854
36420,1918929115
63505,9757929217
66072,8227222095
55164,5530473279
2090,9570387326
38458,5943300451
80423,9592522243
8696,6612327259
98315,6459714140
86111,4483544811
10689,7613435730
33263,5584653575
40846,5425884607
65017,8077792357
14899,1260493553
7714,6007209627
66330,3286656221
92726,2791915261
31631,8371106615
14159,6677352791
34728,3788439311
26160,9452453307
48964,7839950308
3341,4675053347
71739,5337297016
31529,7261772350
22625,2340677074
35671,7712975602
40350,9243503042
12887,6313336629
69033,4050727277
59097,9875990556
71740,8939961161
95848,4168267558
11533,3556575171
92896,5638453821
90794,4842189065
4572,8357921651
22860,3268889372
59866,2973240015
52724,2869073365
6971,8110619281
24637,3834825521
99540,3899063695
25239,4679699151
70701,3641999016
7491,7944188144
25739,5123022306
44541,5071832351
36243,4606450918
47046,7446728210
22299,6277385094
49689,7115401680
28085,9049343906
18834,3713779975
16800,6874042875
16642,3493428656
46286,2072979660
31652,1891957314
63938,8484220863
1039,2207042588
67954,7679839717
23327,5681807379
72086,5603226062
44335,3866042108
67457,3547389869
77704,2773493350
63571,9013955748
62466,9028145009
91134,1345733436
56207,9572130616
90589,8751345469
12195,9582762846
97476,5951853119
29312,4825623456
91493,9045436418
76622,1741285924
58860,5666848950
35510,3924751602
28141,9206260582
23765,5139627823
4062,4791102698
28857,9715376159
28925,6594693412
74248,3543513089
11327,4045113287
75397,6321619765
17223,9244158774
91753,1158990263
42161,3016825462
64908,5606018602
11002,3937021605
96289,1656392842
5622,3331746824
9107,9576129314
58816,9950763575
16500,9064216050
70425,1590790728
16226,8728267558
25434,8986725359
25443,3414798010
65591,4978212768
49404,5171860323
26055,1126400601
32881,5325678695
36085,9904236341
72984,8036672013
71064,7059713290
97789,8764067746
60429,3364807269
56790,4510493725
16265,4662668178
8798,8754664582
3823,9601689114
60549,4356068052
12719,9170244771
90037,9047111863
67501,4875167667
71084,5855904895
10135,6633903794
15470,8036153131
82892,5133380182
52973,7304362415
494,5970262158
74799,4053850304
79114,2992202915
67961,8772623754
74099,2180289618
98152,8447553501
70230,8666623993
52920,3547797443
35653,6813530094
33631,4773482291
51317,9292866203
23382,9178231912
20441,5247311935
71063,4346364607
47684,9737376233
85755,2190731629
91224,9067585280
59373,3535810872
96457,6334103237
40259,6706606340
98464,6525360496
45762,8628187898
3736,3154094175
1319,8314314311
23676,3986338939
76419,1411124470
44734,6714467468
39682,7381579563
81669,7840672014
38462,3739140317
82934,5771502181
40919,2680694925
5644,5713548504
70599,2918511681
20187,2969825928
7945,7898576361
26401,5895519344
25208,2216203859
51936,3858504217
6281,2355884593
62743,2603110609
67902,7783850664
81217,8885053243
86249,9792046566
56713,1888519935
50619,9846296115
46701,3709042259
47565,3089359643
47297,3839359740
48021,6926058130
25966,2365942647
39610,6340987861
82641,1530443672
48051,6893177409
5594,8079635150
63862,1043925295
45077,1357469368
62049,7082115560
22086,9893693393
62714,3430181737
115,4341867719
53435,6213717205
2632,5297231301
16527,7403016746
34908,6097827946
796,2602770941
60420,7172402128
79374,3945559158
62800,5698702147
18759,4253389833
41654,3526305266
96647,4785529464
97622,3865578315
33525,4555791865
58657,6000139103
47649,5740283417
38855,4707700190
38388,5792046553
97907,3374730349
13797,2836171129
12598,1775272089
14179,8042672549
20390,7138537602
40769,3079569324
32547,1606741053
438,8424153906
85681,1730913082
17322,9598486977
5299,7126117126
20789,5643234658
32322,6074868966
97144,1066586280
7611,2954834029
91207,5600695459
62564,6093498617
89759,8149588718
40000,3568236172
28562,2215586950
442,5038326966
34741,1389552733
75656,1032026498
99905,7343562148
72420,1558382690
72115,8625389987
6312,7354540630
24645,2113660051
65360,4384336879
47760,8698545404
68119,8747896872
83916,1322260786
15249,3016825462
26632,5317623108
78680,8510480688
72018,1380641888
41423,4295162437
50675,8561500122
91269,1233194438
17352,7820143497
94247,8886328633
4303,6169565336
55131,3526305266
10471,5657344026
25799,3901384211
45974,3207861033
93922,4558944950
34741,4229071793
46036,9314267398
63168,2420486221
20536,4679149351
59165,7333795008
20359,6435600644
98858,7276042620
28169,2237491150
86346,4527756881
78033,6882004544
19691,8314425364
4206,8012852458
32175,6459714140
88651,7419184874
55836,6161088128
76149,1137359614
9398,1636359770
93864,1494022892
92319,8515155426
98249,8379484006
80009,2711468452
61641,3343348392
28842,9481428514
20902,5163582990
61934,3411544508
90033,6496189556
35524,2318861653
54881,9178559125
40183,1508928427
17148,5215690229
614,6629379311
45599,1795131140
90916,6594651138
25502,4395250489
39843,2223974539
99323,3975279139
43680,6284223188
36664,3216076914
70507,5694321985
88556,1776202937
8734,2121474783
61247,8725086229
20551,1797475885
50694,9740444203
36011,8583926212
69356,8217709678
67474,3156488767
19167,5089446650
18252,8353753728
18026,8516929433
20331,6487812328
83697,1780607652
98707,7056509907
81883,8168374136
68915,8353753728
102,3584186235
60499,1741285924
79264,2071412907
43817,6537915038
39287,5980492941
131,7948062791
1082,1653112793
86920,1987013526
46901,3858504217
65121,3395171397
41198,9899459003
53491,4449850920
38369,3072157566
83469,9457960142
20052,8948019761
20320,7864178712
1176,9636389127
89133,5299800392
14038,9132090618
67666,7683281013
72407,2902023602
92562,4395250489
44054,1825609776
83366,6802653095
11402,8555319081
93783,6028435209
49942,6335303831
60730,2393274621
81994,2286171107
55805,6175913461
52074,3032356139
50696,2230577793
42649,3343982490
6828,9350020412
87215,1653112793
53000,4702888609
87334,2969825928
36530,9205634273
81590,9204771292
42994,9444283450
68644,9965683746
48665,1977426752
24436,5501633370
65792,4788392395
8099,1202712202
23218,8224817553
9209,3464975940
