CodeMembre,IdO
10209,2626
79555,4573
99927,4189
91574,575
7581,1134
95033,3591
76184,715
23363,1152
88938,1227
3069,236
26729,2735
94061,3290
83008,4867
56159,2642
72749,2621
54202,254
22423,823
64647,964
76719,2538
93386,3586
72803,1172
57096,2578
30833,4375
37464,2778
84405,2874
98146,767
88145,637
75698,3075
42445,1243
83141,1230
6037,3539
68258,4446
70918,500
25598,2273
28322,4980
95582,4666
70627,1345
44813,3798
61633,155
6776,3726
28545,4825
89676,2509
67488,4968
40259,579
51210,3730
67243,994
80243,4402
12970,1189
83660,4626
30512,3675
19098,1254
51665,3639
47073,1045
38093,1188
15925,4571
95794,3179
83207,978
59626,1992
14598,32
77153,2073
79685,318
59365,2698
49227,1493
6694,259
9274,3645
71635,1212
12679,2622
59522,4407
73831,3205
22481,1045
78957,2469
39554,3186
26430,3702
22686,120
28257,296
51315,1926
25803,4929
53986,1311
74418,2006
94337,3014
85744,3058
99035,4753
55304,2381
36565,4239
57528,4599
81202,4653
38732,4066
27894,1157
38554,3365
17001,914
56929,1146
96804,2462
13076,3307
77016,2946
92277,3704
35036,840
72512,1317
60421,2147
94075,3781
14183,2947
57875,992
83105,205
33125,2797
33816,3578
52406,958
5670,2852
76320,758
33637,2692
37279,3839
87302,2599
19563,200
55154,2502
59839,2426
43635,554
60856,4111
70057,3711
11703,2597
51115,4407
54069,2116
8027,1653
77574,3272
66970,3922
95605,1605
95745,4099
29922,443
18904,674
96497,1974
42464,4780
94869,3796
31500,4856
75217,1528
36929,3361
66138,1932
29320,1795
57875,2864
99621,1461
36966,910
63175,4997
28677,841
25684,2750
61746,3441
83623,4142
31631,2976
29518,4033
51890,4730
27313,4099
22161,3834
11840,650
22430,1689
72209,4552
15995,3904
72623,1144
93489,4892
22433,3273
38880,3611
41036,2320
19182,1284
98761,4591
8687,2701
27644,3383
85539,4130
44442,1372
86792,1773
67079,3697
9516,2820
33068,2244
9413,1632
43017,2607
46545,1749
46926,4783
10359,2747
26658,495
72994,4323
81183,1575
29415,4974
83700,3281
30071,1063
51896,4264
66834,221
11931,839
40775,593
85626,4221
444,3443
14151,2849
88943,4856
17945,3046
88241,2128
17894,2211
43951,1407
23440,171
39113,3506
70313,1665
77727,2842
96333,2439
32726,2839
13303,2975
64584,3551
27749,1718
57968,3524
9399,3982
84741,3971
7810,4055
69587,2455
8452,4997
73109,4032
4415,1466
64185,1875
68937,1635
37791,4309
16906,2891
84023,2329
99631,4105
17906,1603
33108,4053
38665,4180
842,698
37317,1365
96688,2876
40179,3555
68580,643
43966,952
19748,2497
90725,1477
40194,4441
317,3274
29181,1950
54901,4246
95283,4694
50270,4476
17740,3770
47885,4544
50163,4090
22966,2620
81559,3181
85845,1879
60520,2456
48997,653
94964,2738
45070,3959
39391,3797
55938,3839
28565,698
32095,2555
63987,816
48132,4838
42718,1023
71638,2751
22949,2223
51758,259
59664,2761
27461,2584
29305,3197
56232,2627
83434,4226
6721,4199
4214,4785
67038,406
3092,4161
93815,4035
5835,4930
8715,3204
76541,1189
85693,2552
54270,1039
15503,503
66413,1629
7760,1856
82729,4674
79805,3080
20691,1562
33685,1251
67631,2599
20225,4160
37486,4148
78206,111
81983,4232
78371,2264
61837,1598
59467,2654
38841,2937
19821,620
33717,4997
92905,4392
37206,1568
34315,781
8800,159
63682,1412
67234,499
44739,1276
59657,3623
61406,2442
88929,301
28705,4345
81591,422
28409,2465
86666,626
29168,4326
82710,328
39908,620
94849,1932
6155,909
87027,1765
97739,3056
1994,1397
89337,2000
73436,2123
33089,3947
99117,639
29399,4832
85596,4971
27772,1670
41937,1437
79772,1197
64098,2500
11567,675
30979,106
44800,750
16159,3179
57135,3238
23973,4207
67264,25
92384,3146
8799,3365
75973,684
66598,4507
34069,1580
34833,4059
54773,437
50213,1838
5821,3109
42610,3845
9095,3464
42776,2200
46886,3388
6071,3703
29154,911
20144,4986
5913,3900
35497,3022
69122,739
23045,329
73494,3220
12180,2186
27695,570
60099,619
59211,3561
27889,3935
61599,2010
12032,670
51575,4578
95250,452
44258,4608
50266,2032
56924,2471
21601,2070
28235,4273
28484,2741
87042,2619
22884,4815
92667,4583
14179,1049
64698,4208
3384,4937
82306,4237
66491,845
12614,4484
44198,1641
36039,3231
33106,866
56563,1370
51190,4873
34974,3532
31592,2367
19334,2489
57923,4255
8394,4513
61648,904
64728,1878
81051,1880
61616,4249
63372,506
27833,3117
19574,733
85828,3021
3073,4352
767,2332
90169,692
65126,320
54646,106
26429,1360
41091,3210
7336,2136
72241,2287
20463,717
72468,2876
79770,2408
49528,4221
53785,1912
9028,2253
87455,685
21307,4338
13778,4610
26883,3969
66221,953
26737,2746
21618,4451
75149,1743
69043,3967
3178,4402
36690,3344
44963,2567
42323,2841
37042,2433
8215,550
99502,2118
24944,4750
78802,4701
72311,229
4577,54
56575,172
63059,3947
6751,2916
71939,4305
25137,3812
95437,476
46311,3872
59889,2200
87972,4199
30591,1772
78576,4828
62351,2444
91391,1579
42482,2678
66041,1699
7723,4913
75419,1962
97482,1134
52056,2880
33073,4161
45896,2259
10208,1498
23224,201
83303,4985
54811,2904
56920,4562
76242,3831
9936,1243
18546,941
14817,3688
2511,2449
35657,2704
10192,4748
35926,229
92052,177
66813,3802
99821,2151
25369,4167
78533,4292
44933,350
46610,2698
92855,3915
28884,581
55218,686
69941,2064
48546,2662
14817,2603
81242,557
40265,3070
47968,1365
55404,1103
51034,2654
77315,2150
80325,2217
27342,98
67563,4152
35770,4465
58424,2856
72150,3996
66126,4428
37288,892
92725,1614
26998,1984
71828,2445
27670,823
47821,1179
49941,1492
87348,4335
18889,2538
47154,720
25806,2596
54768,4650
79161,3106
99298,1448
99918,1953
62175,4907
48306,4888
82427,1533
74609,2769
79356,2476
84133,2400
57022,1348
38481,3009
32795,4176
4485,2928
22892,3844
49680,317
85047,254
36173,2808
27866,3330
86822,4490
81178,3634
98805,1451
38348,2175
70785,3012
66970,3745
89374,3074
63534,4980
70776,3411
22987,3269
35195,3177
23341,3557
96093,398
11148,751
11586,2820
20289,2971
42205,4946
23033,3951
85776,2340
79269,2336
49154,2013
75285,3253
52227,2089
6337,1589
93462,2341
97365,2184
19396,2784
52017,4736
85620,4049
1822,4935
84062,4483
23725,1511
98800,2285
95259,4917
58060,2527
71362,3947
44341,3323
47559,4303
59857,64
31138,4069
14360,4323
27875,1703
30920,4076
47547,4985
90625,2356
43366,2198
40274,2685
68692,1708
32691,1820
10577,3168
2646,1227
243,1500
642,4891
72588,121
13820,4648
86414,539
65818,3791
76657,4575
54803,4654
72453,2236
47207,2863
99890,1670
60770,4402
88377,4316
82237,2623
57169,3348
1552,4655
98035,986
23493,4161
1206,3912
8581,534
12628,2241
24794,3818
28679,1533
22061,3274
91942,4318
58980,4761
69872,3220
4287,5
74266,4986
57716,4118
18488,1297
87858,4967
88851,3406
77733,4119
26415,321
60515,23
94148,4022
19890,1821
29736,1182
86674,4033
89016,1956
22219,1822
49658,1348
28038,4917
95884,167
92621,1497
49146,2817
29649,3637
62549,1381
80591,3886
41020,3477
1704,1579
23595,2268
98334,3360
44893,679
17582,3072
25898,3592
50988,625
96535,3090
7095,4256
63065,2378
82072,3761
37878,1592
19750,1939
20676,3736
16609,1538
29405,3944
5590,4157
2395,4432
33437,1659
77014,3086
79248,4947
8826,2782
13007,4221
1705,1363
52477,921
57487,3591
81918,599
12878,3771
32654,2959
2014,3390
6557,415
59970,4290
37365,350
99479,2512
18540,3421
92990,4195
98047,2163
25348,686
50596,1039
85523,4873
58505,2273
71477,707
23925,1706
83295,2395
39474,4736
47709,1890
48307,431
22710,4334
33531,4502
35047,2305
88732,1066
48632,3996
20825,2071
5899,232
83753,146
40490,4484
50748,396
698,797
81749,3557
67320,3228
11152,2291
91436,4165
73422,4263
97762,4127
63107,2189
44172,3926
78879,2846
26077,2130
26965,286
48458,1560
61590,3269
59445,2010
87932,797
3062,3433
72550,1043
92364,4268
37044,2920
47404,160
64640,1341
17592,3072
40479,2925
91834,2077
5455,4102
15991,1779
35797,3813
12331,4929
51782,2133
32741,628
62292,1215
92807,3295
31240,3215
50771,2940
59008,2809
93379,923
19723,3051
50868,4438
51722,3108
52264,1153
89808,1440
78897,4227
34262,2399
3378,1813
91739,3605
84177,2641
25784,3476
20574,3745
67430,4879
9005,3345
37617,3092
74007,2243
52596,1953
88087,4562
22653,4640
18417,4504
68876,2964
16845,4604
2704,4471
57280,449
70728,1419
56753,1748
4531,2025
77957,4812
57556,1001
63080,991
3200,1646
95835,3810
87983,4626
69718,4505
37619,2078
44896,957
742,346
55367,4807
74390,733
84692,1034
73547,4578
71465,433
23891,3405
88000,4332
77896,4103
13197,417
29949,4237
96405,1188
30094,1744
47732,2521
52993,743
14216,4209
75750,4318
40358,564
48174,2538
43656,2077
41320,3838
88982,3349
72170,4180
15713,1865
64846,2033
84729,3236
10716,4328
62988,1620
74407,2519
63920,4055
55541,1885
33901,776
3519,2764
48574,1427
69236,3951
70253,3315
86238,3318
22798,65
39174,4664
97115,4735
3614,1316
14916,4077
23419,4194
62702,367
49379,4330
72471,979
32534,2180
13080,3221
86216,2617
47782,2511
88257,556
45180,3220
46797,4095
91340,2285
32905,3759
79652,2549
14291,4055
40242,4407
23890,4728
66062,1239
16883,3214
71897,1659
17813,436
95854,699
5172,3041
87132,3372
27854,1667
48643,3040
72270,4368
64221,2565
86986,4307
21486,3539
43657,1578
66048,593
56497,4740
47387,2862
10533,2785
23737,4606
71426,2689
79836,3330
41530,901
90995,267
97404,2497
49249,601
43439,4473
38243,1683
69043,2245
32258,2835
31993,1720
72827,3429
60009,168
64428,3016
28199,3165
80672,1211
19325,1711
3928,1636
20189,2418
13971,442
46551,799
68386,3727
46272,4826
1353,921
53118,4381
53445,1404
83038,4738
89391,3348
83366,4152
86143,4074
65964,4640
32991,4753
20265,395
40502,4516
19185,4553
79620,1594
82236,3436
83994,4070
95856,4078
43313,1744
48570,3408
42913,3725
524,2304
66608,3910
11078,2462
30521,1334
13499,397
41916,1599
67336,2107
76537,4785
71593,3883
85235,856
73076,3876
21754,3332
46706,3498
98145,682
45872,3790
1918,462
76920,3609
36768,101
28007,2181
64615,2109
54955,63
41169,2115
83911,3184
66677,1864
2573,2642
82161,4648
71581,4603
72383,4094
83187,1121
88286,3070
60982,2424
60579,2656
72762,2187
95310,4916
56488,864
79812,2358
53692,4280
84576,4885
25556,1786
20422,2137
48427,78
38617,4255
57007,3511
85520,896
72693,1614
2530,2838
85178,729
11110,4998
65413,3878
64240,739
8870,2834
71355,4
63972,2719
72311,3797
8729,3942
35059,2265
78922,1306
8495,2653
14526,3011
77202,304
38855,2271
10748,2159
44307,3727
19476,970
23477,4225
89930,373
45338,720
2968,1415
72252,400
20016,991
68893,4057
50361,4415
22892,1901
92625,3015
17396,4138
75970,353
61299,4271
10478,4009
29960,2516
99369,1490
22130,3965
61213,708
45156,3750
77383,4313
15101,2903
45986,4364
60091,2691
24109,3075
99584,200
91882,4638
24765,3031
69810,2009
75520,3297
60006,1679
56414,2121
83771,2393
45270,1334
56140,4688
97706,3578
13568,50
4420,308
18014,3348
55434,4884
68925,2422
24487,3751
72615,3831
59564,1946
47107,2301
66743,1998
70736,856
87173,2139
57982,4206
25141,888
99904,2762
63514,4313
5110,560
4864,970
79898,3003
523,626
95123,540
66930,3881
94953,2089
24781,1676
82185,4837
59624,694
84962,1305
66820,3038
54986,4090
71026,3332
11395,3970
54134,3759
89092,2141
28493,686
66959,4949
34031,3620
63668,939
91380,3925
33669,4493
475,3150
26490,3097
34483,851
85538,1127
89013,3371
32955,2006
87337,1479
32061,270
87601,1832
85331,3302
99326,4338
11968,961
23031,3519
50828,4129
31152,1880
93639,3922
19064,1032
86980,2720
96322,2869
51287,2192
44643,3362
75747,1558
68673,3533
83043,4544
85749,462
1494,3823
7075,4986
93027,3705
89006,1853
77014,4384
27006,2686
5339,2496
64465,3437
25524,1707
71075,4372
54849,422
73111,3387
69272,8
45401,3921
21388,3553
41710,2429
35652,2181
48460,4593
21036,1467
7442,1255
27768,1379
41367,2406
41192,3124
76486,4989
95978,722
14119,4622
5774,3381
41727,1727
49452,3968
60598,1256
41762,1194
89131,3045
89673,1648
55168,1827
33472,2607
81685,4695
6200,90
77395,1516
65066,2106
95844,3614
36296,437
5011,569
92426,4104
70146,2340
99119,1935
29189,3951
14195,3663
68318,502
92594,1939
20293,2906
68250,3762
11024,3274
36711,451
54631,3432
78155,1452
25376,2591
17137,4935
79867,1727
80571,2807
23892,2348
40750,2
63748,2069
78142,3832
86885,3821
83587,371
47789,4016
40598,2712
97783,1384
86046,1005
89413,2423
48566,103
92650,3349
56424,2957
68499,1013
76674,1403
4272,3197
35331,1702
92826,4662
70050,3495
39899,1803
59604,913
66730,3012
11833,2946
22397,132
49965,3982
4541,1959
94470,1990
2593,2844
13975,4187
12852,1462
69560,1947
77256,1072
31981,309
66789,1965
50971,1363
31685,1635
94377,3645
60850,2226
22673,2380
60060,2089
67164,2420
48589,3026
28507,2095
56827,1984
61699,670
88099,4262
79975,4145
88731,1028
143,4054
76352,4889
31622,464
57913,4856
23013,1497
55799,3002
22748,1578
76498,1953
58175,3314
51844,3962
14575,4136
78548,137
56933,4167
18430,3452
80666,2064
6657,3767
25650,1078
70533,1809
98325,913
13683,2946
21025,4877
63527,832
23924,1851
60136,2247
3231,2049
21968,3807
49679,3247
20423,150
93242,4869
66359,1023
29202,4447
13036,2114
63178,747
68008,4103
79705,2297
6308,1490
39819,4980
81721,880
5612,1147
77821,1746
37249,2792
21925,2777
28419,890
95242,2224
7402,4415
25098,337
45873,1758
2031,4350
97259,3184
81253,320
4563,896
56325,1360
82248,66
75322,4192
9757,4430
24549,3197
30981,4765
71062,1186
9995,2346
46827,2264
18368,2931
2027,4664
49926,3822
43252,599
87777,2023
22538,2175
75828,2524
59953,2728
13710,1777
83129,3907
73011,850
48935,242
259,1461
63218,4111
44540,4407
69789,2872
6957,1369
40171,2366
56802,235
84861,437
16872,2413
43807,4128
27902,2319
49829,489
72673,1439
15244,937
68165,2925
6278,4269
93015,4055
64647,4305
91641,2921
78150,1224
58482,454
68917,2584
49736,3949
58755,3938
60335,1514
38993,2084
98675,4026
95373,109
62243,3159
62377,4283
78085,4208
89588,3063
75526,574
26852,4715
1197,4891
7385,4093
261,398
59104,4269
71953,1465
28430,4901
11564,2894
72623,4461
46214,2200
42755,2959
72447,1228
86562,1406
91719,4015
47379,296
52970,2990
93000,4402
18297,3865
8601,1415
47889,359
58617,3016
54674,595
80559,198
83975,2136
50281,3884
82455,3093
9503,1051
56633,1264
53848,1760
84958,4399
32151,604
25081,4484
31587,1856
74084,4853
59907,2843
25049,144
81607,3742
30036,1813
86698,3334
28588,1757
31546,716
88477,3261
99635,4725
74816,373
21944,2762
57570,1760
31924,1485
72291,1899
6619,2860
8347,4337
92053,2069
4028,3840
44817,4449
24112,4068
88778,4288
17103,3481
50205,2306
89353,841
83651,1979
92943,803
52833,2250
7802,3550
96871,4076
487,588
29214,3362
66105,2517
5718,2282
91401,681
59674,2422
54185,4511
18805,383
6663,4943
22558,4056
79368,378
42376,3320
7431,2482
9792,506
25126,4421
97386,4057
56148,8
90744,3978
25385,3019
47827,2599
72423,742
60002,3323
25646,3285
12176,4715
97007,112
17293,4348
46425,114
51331,2322
48132,542
53355,2985
79823,845
39132,3879
71045,4855
800,2504
58508,4689
23095,3356
66375,4003
37501,1753
25529,2028
83121,83
35904,542
87958,951
39752,4276
8556,2091
76293,2549
72075,238
15979,1059
39169,312
76556,758
99902,1465
8498,3589
36419,4323
74698,1742
65742,4136
36501,3193
6085,3274
31736,69
59807,3992
10070,1814
90018,2785
19521,3381
31635,1987
83020,2450
57240,2636
16081,4505
66102,4321
70202,4329
57214,2324
784,4447
67728,2647
47425,1638
6223,154
96756,1779
76347,172
73504,2665
55565,1251
48132,4328
52471,3802
4701,4937
72837,1579
14831,776
13055,1440
19817,3850
1904,297
87258,2925
56682,2522
96815,3173
84727,1735
20787,414
96646,4144
5556,3194
18883,4296
34838,3034
14738,3577
27774,3925
59470,3584
80040,3533
64092,94
71281,2143
47241,2786
41455,2510
59880,4172
51499,3267
82444,3280
3958,579
52515,3961
27309,3979
33970,2814
49819,3701
25956,1711
62454,689
22761,1858
27486,2926
29466,2127
5676,1422
28601,891
13415,1659
39392,3829
92454,1132
34922,2144
31382,3055
62531,2940
97642,2174
95947,490
31110,1307
88870,2541
52827,349
87485,1260
27790,1415
97498,1433
84168,560
68936,4283
94482,3468
6884,4660
64940,474
42550,2470
96577,2329
94370,4496
35999,2565
40676,2432
74618,4172
84008,3591
34111,259
57002,4917
60364,4505
42871,3968
12335,4390
61613,1153
80416,583
60472,3713
71018,4977
35932,846
11937,1089
51996,694
77473,1641
7067,1062
3940,1856
74163,867
85805,1159
71738,1063
96996,1205
7227,1168
37935,3558
20397,1131
70727,2753
23694,3388
64462,1304
7487,1891
90936,1035
25857,1891
18742,4004
16731,2543
51543,4327
65617,3126
26477,1834
11136,4024
30154,497
55956,2735
42574,2903
32169,1605
23645,4578
36421,4853
89606,4646
99493,3872
29480,4376
93179,1056
49632,2551
90792,4716
42680,2686
6831,1465
65983,4935
34940,3647
41814,4428
29575,575
8897,3977
26139,2723
18649,2741
45502,2426
20258,2366
80943,2455
52183,2200
65383,2406
80695,3040
26259,1679
58863,2909
9438,1002
38374,600
29762,3860
33450,299
71790,75
74642,2067
34806,1948
65113,2085
21531,4802
78671,2471
38013,1565
15441,3977
10359,4760
9607,1516
28456,3455
55422,1514
48963,816
55053,4832
72991,2337
56746,1596
15232,4255
37937,1772
57186,792
50131,2130
10391,1676
21473,732
69912,431
68563,4505
13935,790
28366,632
77964,4104
92533,861
1235,4898
24502,2913
95481,3179
86298,4895
2349,4409
47304,1892
69490,4528
37203,3097
16918,811
3065,825
85520,3662
14503,216
44453,627
37808,2485
60793,2537
92993,1408
45086,4167
85291,1328
10731,4352
4632,2157
31745,4507
16865,621
78547,4194
63994,1622
85190,1258
67956,4952
68434,2590
10461,3633
42641,236
64151,1110
5743,236
34985,2824
90772,2175
37459,2432
88848,4160
13106,3710
46727,3959
54858,3984
30237,1428
9402,4256
41975,1245
32570,1347
31023,4506
33070,984
4084,4570
16029,4971
66573,4804
86800,2892
87071,1929
89595,532
14444,3898
63721,270
96784,3622
28343,1660
39681,4903
99902,2205
77703,351
32963,1036
35113,2632
32066,1211
90490,3586
53334,2035
53488,1620
90238,2008
50824,3651
804,632
96816,2204
88906,4873
20342,2603
69611,1079
56965,3851
33950,4606
79779,4003
39588,2195
43361,1881
35500,4080
99682,1858
65355,18
44466,4370
9869,799
68915,927
93150,1821
78192,1037
39304,791
62975,3699
5939,4055
86941,689
22515,4857
26326,1867
67812,3092
79645,3544
40439,1687
40307,3269
51765,1187
62209,3376
20831,4793
10460,3433
46446,4648
7978,3057
53330,1951
89052,2928
48712,4115
57017,1648
78744,282
74465,3101
89998,3562
81672,862
3352,3396
2954,1249
90072,321
81472,3314
2283,3367
38945,4568
77746,743
13796,4767
43076,2600
31776,684
87496,359
19108,2090
43754,4376
3373,734
16934,201
62241,3509
49544,4290
12034,1405
34952,4940
98058,3357
31584,1923
38655,1169
14571,1140
25497,4392
57274,4898
90015,3112
15272,3676
81609,4661
11755,581
98011,4957
48246,3748
71684,2666
98286,3858
87708,1039
83491,1103
33666,1212
3381,659
83513,613
13371,2778
77888,4464
78455,376
98970,4421
37911,1344
85291,3463
46688,3446
15968,94
70984,4355
85111,1344
56122,3070
97355,1341
28047,1608
60396,2897
58976,2192
75098,2957
23798,3349
71572,1857
61119,4667
3011,402
95685,4174
96740,2553
85881,2637
98552,4294
40032,4557
16494,2754
39687,3908
27134,4440
33969,1607
74970,2814
77543,1636
10416,4770
7743,2589
47688,685
70033,2946
88024,2267
4440,4181
30152,805
43935,4742
67055,3911
16018,1757
35871,1464
66448,2506
24767,291
86667,4245
1023,2133
13660,4514
46789,1326
55268,856
7388,1064
51699,4944
69721,3376
56997,1045
5249,98
63022,1295
35993,1360
52167,2319
92344,1689
15855,3849
82734,3948
73050,4715
6564,3984
52850,394
35331,1450
83413,2817
66786,3685
50485,554
80962,1258
2190,618
45516,872
44166,3530
30851,2446
14768,3027
24756,504
25913,3817
98178,2334
55604,3197
77467,4533
45775,507
81870,4749
3308,3883
7471,1436
17278,2887
25007,177
91874,4470
1691,3613
9899,4363
4983,1765
10422,4809
64918,3761
12919,3748
34960,3084
33917,2114
25941,3482
93839,3281
31732,2760
12493,4906
79994,850
59111,926
45378,3870
55773,846
6812,2095
13755,1990
99968,4942
2908,3466
81551,2323
11433,655
24097,1164
88161,2563
70610,4316
13952,4658
14885,2214
15632,3967
40988,3041
11783,2645
28139,2373
29632,2725
41987,760
19396,2487
61473,2977
44218,1059
12773,943
30063,4924
13867,1747
95818,3219
28150,3886
62502,3388
72348,143
17276,4764
16539,2606
38641,3598
67729,488
73417,1576
919,1319
97843,1822
3820,3346
76906,4950
45386,1365
1925,4276
5836,3685
76775,3253
59555,3591
73192,2170
45810,1005
28610,1752
96588,3393
76320,264
52248,4175
82543,2693
38436,1176
75235,230
5068,4031
82661,2726
73270,311
47811,805
85221,4629
51336,4473
27328,1173
47100,4229
37264,1877
42131,3869
31525,4198
71447,2403
78763,1032
78352,717
12932,3330
614,4325
80559,4179
84971,2808
47789,2006
81264,3185
73302,3108
83481,19
4138,1478
1228,2415
37130,4201
96250,4375
13758,2004
46591,1789
63366,3697
37767,3362
1152,3949
42052,1179
84313,2621
63039,4960
78201,4115
98852,865
62461,2139
15591,569
18509,1047
41419,4481
46313,1840
49445,851
53275,554
18200,2408
52630,1870
97271,3150
4838,2690
8750,4372
61061,1578
47220,4227
8875,4937
4041,4561
70226,3529
45737,4798
87826,3816
83940,2453
17585,1366
13743,4205
34538,2480
54384,2161
62706,3665
83293,3991
45409,2769
21938,4372
29635,4716
69037,2039
79317,814
35437,1283
16015,3097
8779,305
60543,2521
65779,1752
17825,3008
86271,2094
39127,4091
80761,4904
83152,805
59962,1569
10772,4226
31077,3859
76529,988
21636,1992
60826,4511
13535,454
45957,1935
86697,3692
10920,513
86067,1227
56733,1880
69134,2757
42698,4525
98800,1884
20140,4556
51429,239
53097,3803
41939,2500
54772,3887
11569,2964
75189,2649
38064,4837
48912,4311
114,2671
49471,1011
38477,3201
45957,340
2152,3168
47096,4119
16135,4095
77172,1422
28881,1157
41965,3168
64155,4241
89646,222
26575,4948
53161,2453
5907,1813
42428,804
67111,2783
69273,1580
8761,1591
67590,3863
87325,1344
80310,154
41540,1768
42619,1036
87428,2371
86068,1067
87906,2354
30378,2517
15784,888
70966,3849
77046,4846
54713,631
78366,2543
89930,1970
86992,1720
49992,3275
34803,4099
27692,105
82011,3915
72578,4497
3635,3952
26751,664
94859,1742
90987,1088
46723,2765
88554,2627
16785,909
27461,3619
34240,3893
83125,4388
39792,2168
8748,680
42096,2094
79210,1467
9279,4626
55571,3613
85627,4663
34888,2991
58805,1486
70935,2640
13427,4898
98972,4693
85378,2741
97994,1480
60686,1138
15002,2347
66721,2084
97673,1147
13731,2573
37427,446
43379,1904
83659,4441
25019,3578
30613,140
42026,3525
92865,930
29940,2625
34401,1329
43395,4295
76620,2071
83207,354
84420,1801
66912,94
42958,520
31100,1258
68676,2078
92683,1200
51539,2200
67491,1565
26505,4031
21388,4666
90344,1218
85137,1679
11326,72
46115,786
57829,460
90496,1678
29906,2397
74186,2268
31594,2325
35248,3135
48511,1255
81552,2880
70157,3725
44187,2244
79279,36
1441,570
20932,3959
65717,284
41013,1291
36685,4609
36757,4360
36467,3534
1580,2162
12975,3997
57350,1649
44751,1066
41061,3129
51405,4955
263,4477
88975,2313
41850,36
68910,2559
36168,2716
80711,2972
37195,4326
73863,1563
79882,1851
87403,1853
1674,949
95914,1361
89777,1856
87567,4982
71468,2609
50092,1892
59226,2741
2029,1882
58432,3934
71967,2049
84886,4696
41666,2304
72952,1352
46700,4557
42495,2935
52108,4507
2693,3151
96638,1467
10623,2670
52833,1346
71831,1289
25496,1009
94472,3389
57253,3391
19340,3271
4966,698
81025,4619
70666,1998
66608,1440
28751,2198
39978,376
11284,2791
44268,3388
49288,294
89282,870
11000,4943
97936,3412
7042,1241
19111,499
2136,2278
68766,66
24643,396
12190,4324
37860,4645
37517,4744
7023,3701
39008,4011
60739,1813
18352,2820
81777,4040
60207,3990
53651,1068
26126,1157
69824,1676
31135,4837
71572,1228
41429,2589
53141,4473
63004,4260
3393,1389
38963,2592
39269,407
73759,2704
64246,2009
21286,2136
50611,1892
63361,1475
54765,4512
96207,3051
88170,1639
16978,4392
12441,61
36367,4689
83846,3692
87172,605
90881,1710
4020,3191
70747,4589
82714,4909
90041,1957
89671,2087
43425,75
9134,3038
95637,770
2755,808
23128,1068
83738,1895
75737,1363
32873,2018
99737,3632
97198,1636
24232,3524
30236,3949
25944,4192
41497,1244
90954,3237
2059,1353
94796,619
5985,1911
87906,2022
58594,2494
94562,3350
42342,1867
15341,3550
72888,671
568,2053
94011,2857
78664,2172
84790,2400
2480,3342
27971,1810
95412,2316
58511,3281
18787,4441
87026,1487
1532,3534
82622,1987
10880,2759
18051,2196
68029,3324
19004,2878
1703,1042
34209,3510
9719,3991
83712,3510
58333,1934
3018,1146
48295,1353
31776,4396
30784,171
70953,680
1162,3304
31247,1283
77183,4997
95633,2197
44882,3551
92916,1865
10911,3592
84731,1472
15911,2434
7372,3346
46274,713
12332,4318
51659,2000
88845,1012
87972,296
27355,4664
62382,3896
17809,2654
5523,3801
94474,1583
38049,3766
33038,1153
80016,2000
36531,4675
12187,341
15251,4535
70666,830
28190,892
38421,732
94942,2642
94257,1276
72033,4123
85594,1409
71333,4326
93597,3337
60749,3396
74190,1270
9231,3117
4932,1855
66557,661
32051,3436
2996,51
66808,1855
97696,1842
13360,2433
36347,3321
75683,2014
94855,1981
40672,2658
25759,2526
78664,303
10927,2320
54845,4199
6748,3242
69076,3486
98303,4669
43615,2223
20455,2925
57802,451
94084,2022
6893,4144
40105,3167
49007,1258
40523,3797
98758,1218
73282,581
42328,3287
57945,3856
48964,2585
4132,232
53276,1095
31011,133
14337,1570
96505,1122
70309,2772
82276,4069
42316,4490
51451,940
77667,2251
30954,1372
38515,2514
40792,3703
92655,439
67223,519
39246,1559
2207,1465
1813,3076
66279,3029
26046,4407
15217,2200
27042,1049
19013,2073
71461,4449
47341,507
60924,3989
58641,3285
77914,1981
84834,3367
45178,852
31209,1056
5968,3203
53523,147
81608,4689
19823,359
56079,926
31703,3670
36693,2337
76256,939
32337,2589
87419,3302
41589,1053
72934,675
60537,4244
61342,234
6386,95
70652,575
87872,2227
14560,4589
64199,2420
94623,391
30840,3325
75333,309
54566,1409
21826,338
82867,1464
1411,2252
90203,3001
82165,367
33722,4125
84555,3326
71405,2352
78747,496
99055,2638
72386,4372
12815,861
741,4504
58699,3295
38876,3108
18824,3606
13586,1851
94786,3812
39376,4468
82512,1322
50750,3539
76057,4555
79622,4109
98829,147
52835,197
25662,2917
92480,33
97238,2340
38873,3267
13877,2685
97063,2740
12736,335
55185,2191
2590,4970
84215,4008
52156,380
37644,1446
14662,1419
19690,496
8062,3632
33789,4568
11336,3574
89202,2891
56507,2520
29354,4734
11342,2749
31232,3281
62399,599
30776,2695
74948,4496
11782,1213
2172,4610
26866,2705
22846,470
75012,3741
393,411
16118,3359
67670,2848
13071,2822
56831,929
56644,1344
895,3764
17802,2125
65846,4182
46584,2501
66357,3822
25540,4015
40202,4142
24348,476
27099,4110
17070,3052
66336,459
28536,395
36444,1070
85134,877
929,3789
41356,133
99249,3426
74205,520
90094,994
28082,1392
97376,2881
88066,3787
16336,237
61237,3233
79466,2116
93341,3723
86423,1433
70469,2542
92376,3233
96332,2186
55139,1256
93059,946
