CodeMembre,SIRET
21644,7414195417
56526,8533841028
15053,4969685438
73977,9309973547
35512,8894540889
21807,2181111275
41631,2212952635
54338,3088588713
81789,1231308963
47408,1409454517
13074,7849874251
35137,7310266018
58064,4254626474
94277,7636212694
34124,6306299768
11198,4661827495
92655,3895010962
32703,5368884421
63951,5221104746
82095,1563333223
51973,5008670253
67452,4410091147
76955,7985912088
29367,6477795317
30802,6773297420
30481,2371334333
33870,9188271099
3011,1865703668
71102,1072221518
53056,3071213995
3938,7673252453
3297,8451148917
16023,6252125410
39622,9231312740
26353,5170016683
6827,2442401055
71773,5477521043
25372,5095083216
81980,4258703756
48780,6531875069
81831,8018703057
53778,8083973268
51666,1744844352
54508,3919208148
25535,4566278296
14946,7369850174
27569,2962471496
80830,5092715659
22100,6624635094
66059,2616546592
36771,8615870376
37031,3682279844
81235,2771338429
78459,2842483888
67156,2941037474
466,3535423658
92782,1191948345
65727,8908146863
81264,9034044425
40698,6391537112
3457,9933291489
12295,9860758331
36633,8155742143
57836,6677154253
83778,1711773536
8844,2376471437
91412,4036262097
35687,7582572059
12962,5926554781
65298,8005830618
49580,9475320780
83925,8689550524
55100,3961455757
55405,1855814452
84109,5750977836
64277,5877584599
30118,1162563640
86104,8305962879
18380,7373648267
42261,5343490202
29598,4081789350
84237,5264910082
41044,7227014982
16482,5019177351
50966,5773897597
34786,5217675850
1966,6624678936
79391,2338190537
98645,5219557099
45169,5233840016
58145,2763221336
23546,1203394294
57809,2299693214
91461,7728644482
43774,9226129994
47318,2143927563
52988,6273216209
73207,7795483315
46004,8935981568
81473,9611040663
59667,8938442085
34925,2576094190
25,9880349114
52467,6307949663
51002,7295380885
30502,1440359902
25314,8305962879
99257,4352422691
25562,4714411504
37244,3486033531
84622,7801134280
7412,2684693085
89269,2246560845
88630,8131878148
68918,4113373456
12975,7649062496
38267,9930138490
74481,6339873987
94151,1231390953
26105,3990718869
62272,3713437857
97349,3282962411
52421,8289759031
61080,7956123366
45238,2420933024
99599,5594904769
54357,5515436505
84001,2977527977
63708,1281450165
51443,2662894958
70779,4183935539
50908,3883454545
42088,5505437163
53441,8027182448
22385,9289022002
37038,5711276479
53550,1880642975
8748,1531534216
18944,3287125001
17538,5750977836
56704,9062072242
8927,3232015546
1054,3990718869
17610,1860123884
98876,4861732380
60200,9329424858
54080,1936781014
20524,6937245798
14957,3789966231
53402,3070225768
19566,8834893595
39975,6162187967
89872,9392220530
70547,4117876916
28687,9894521901
87704,1392784123
94066,8396960275
95104,2093848691
24573,4270748960
88134,2782359474
95883,9742906610
11956,9986626553
82604,4102465922
56513,6083563466
74313,7433476891
63451,9232281879
88592,9291923319
9017,1691912130
48079,7532990778
76957,4569724891
11638,4332974626
92872,2585112216
37161,6639897732
28653,1299541454
73179,2687448858
27518,3987819948
79914,1807089328
69578,3068509336
76620,3705570800
70625,6974602499
19639,3379698250
41610,5801843329
93496,5802574385
68401,8528881439
58068,8815358317
15850,6042174961
29110,4691441036
58964,5872914850
59346,6681165063
22902,2261437593
15914,4277195906
63784,7182890330
18685,4622797153
3182,2616546592
25171,9277751132
69002,5806944222
23878,4846436220
88789,7026976787
83836,1802159197
99227,8174914571
96511,2842483888
39118,6132856639
44068,9640212929
29988,9573309016
84267,7650989494
37344,8339811029
63140,4346016717
8298,6216493582
42176,7361118866
2653,7756100822
15755,3940680312
57900,7259114970
25990,1253343276
88340,5673058867
72226,4379639987
90904,2230836119
69283,8741523089
76126,6814982465
49670,7755705332
80160,9319029239
16881,3241113598
39232,8709076074
73091,3605350679
51474,5068806706
96303,8848005460
1454,1114726445
91950,5008670253
43272,4011423165
27368,8281078429
20800,8881460679
44139,8332024013
22973,1003203651
72471,9891418773
7999,8102991212
73867,4916820172
80313,7048284157
12174,8454281857
83487,5756103262
12901,5034096697
46701,6512947055
58944,1825362180
68448,5377208240
3341,8164786968
61661,7450724992
43275,6675554754
38053,6468757891
19528,8731089166
41700,6165407279
54384,3818897581
82269,7402636470
55472,2406882376
33803,1938650343
19668,4447146422
56444,8823839991
22731,7190235910
33456,7804744572
93466,2648077379
30552,2116849786
48255,2824687751
95418,2485198312
13008,3265298023
35357,5113351640
76541,6937656665
47018,1948272363
84238,5927497238
73377,6790655395
16777,8209167281
64876,5649751905
70907,5777505285
31636,3764877914
43389,4983152523
1989,3404853596
78931,5594904769
51240,7349945039
1401,7589829375
10110,6914166458
399,3863202971
82443,4795025074
32483,4381554075
65714,4698498949
89562,9429470652
58016,2152343836
26663,3443055118
25667,7171790801
5167,2533368571
85089,6943452682
14424,7812744438
49125,8115029541
73960,7994332244
23986,2246560845
25701,7496499587
72383,1022593827
88417,9999493517
99744,8709076074
14914,3458439418
18542,9813645984
80897,4180598432
47440,5927497238
83229,8125374083
35027,4632472050
352,9309137900
30767,8886120412
58372,7093637392
70243,5227481445
42354,5889278374
94392,4311779525
89024,1409454517
46401,6269380484
83794,8884063869
31542,6140229369
93546,8200882695
53482,5603450137
91525,3470517053
67114,5253117100
11243,5049649341
94167,9274427274
32152,3408586697
25018,8821334004
59731,7911314790
85631,6365544977
58191,7326687760
14562,9572919932
78464,5042726187
56301,6112081324
59109,5199398584
33999,7879756525
80238,1238275431
33603,5008146488
78752,2555432403
29899,7692890176
55697,6461810828
28392,9679562119
90439,4753249525
31683,4593694867
28045,3136631353
23078,2802528432
54226,8389931671
70833,1741590707
43322,2773965572
50120,8908146863
90276,8837913452
94098,7452703421
58887,1015923515
17475,6045372452
36741,1303526828
36537,8468799924
25193,9998707970
2984,6808799014
66850,5828943228
3810,1231308963
88457,2980435540
1447,3883457711
71937,9233374397
83945,1621253040
14499,9497330923
70385,2790054680
15407,3232015546
47037,1327799667
72894,3392266122
71392,7847729848
3230,5633138314
7940,8078748221
73600,5034096697
79541,8333846367
54711,1483864733
82486,8400692445
19417,7760770105
10469,1334941814
3398,1201636908
54441,2885562641
9980,5511197071
79782,7285303928
14287,5943356659
30980,3531437279
2706,5280542711
40274,5689005982
85088,2912580316
70896,3047145003
5462,9288327405
91412,7758402100
3910,5515277962
88654,7280490064
92001,1926033587
29426,2931513422
63804,2922718735
74035,8731089166
38588,5191788667
8630,8335215738
11449,9327300733
43789,1934908104
77765,5334380204
45394,8772795625
58644,5215097767
27884,6833548876
84629,2514385602
29181,8748296974
28945,7101811229
88696,3853255863
43943,3280190374
42094,5802325629
52015,7788672182
80149,6838282241
59236,6732211530
77343,1490704343
59044,9153241594
10328,7600569036
22212,7494069850
83735,5031823621
95117,2708645348
45477,6004346910
53164,5709428375
83542,8387302980
69717,3737429245
80055,4838189048
23632,2863541780
12861,6798881288
82366,2048923471
49094,6677154253
20353,2368103671
99612,7227014982
20578,3892955103
33982,5388549021
23811,3253361067
51914,3862329090
24484,3925000214
76684,2672952038
65059,6030608768
81635,6243293918
57557,8555796194
67954,6041815837
57936,2281589418
77553,9230184728
77807,2198731933
50450,9387090786
76543,2463384636
8304,6509189197
90167,8330337789
95536,6717320356
28328,7111993872
78441,3712032435
99673,3209681569
54732,7090223140
75911,3358010110
53063,5814311594
35746,4628278843
64734,6408983496
48858,3168684861
35471,1556088273
77830,6406659420
84953,5296425309
32866,1578378767
79293,7841553719
33719,5650851739
9659,8005830618
23480,8598231353
10353,1321283347
94816,3611894330
63094,1673466023
90086,8948160795
83428,3216994115
40528,4493521319
91552,6773297420
33170,1382884517
86422,7361118866
82097,5594904769
22800,3285864125
98522,4079900816
47986,9045141382
44372,7381492971
49065,3282962411
38496,3430341436
85353,8542941579
28442,7767725288
41902,6601139094
97711,3671546531
38951,8305962879
73289,4280503660
86452,7840130857
12971,6194320851
89791,6829347857
81712,4592757141
80324,7985912088
1038,7531491640
39707,9319029239
98041,2977527977
45466,7907087841
95095,4161386210
88578,5594428635
15141,5934761895
17292,9164507140
90779,1284653681
87344,9067606490
26753,2976175981
87485,8155742143
23820,8234909494
26813,8773600890
12305,1747371378
14224,4459945833
22098,7034430783
39034,5057523926
43091,6421570139
57400,9224847318
17895,5901928755
19074,8503251394
69984,7859138779
82236,9062072242
19335,9714398992
9372,5332301002
34966,3069973030
99297,1378424686
52977,4167478993
56924,9459884845
18256,3352646447
82624,8971947504
77061,9345170995
63591,5291319723
86251,1100781132
26880,9003555400
90652,3404853596
92020,1012275875
40145,4111087196
67608,1246085553
53025,2056232544
6654,8181325087
33150,9654658193
33422,1586833286
86669,1845083937
33738,7978448856
15670,3164958518
83450,8432789983
83527,9723315787
21924,5947889027
21286,7101811229
9925,5318503124
33,1344392333
37532,8258117096
83038,1422915730
1001,9794181968
12735,1888149988
12137,3430341436
31514,4011423165
90737,4967591653
37702,3088588713
41114,2545325630
82854,3561289688
63091,9070724807
15399,4756167587
92404,1299541454
43063,5498670673
34734,8898810399
63403,5264910082
59781,9991430136
33987,1692379713
46465,4120610146
94811,3758258849
12233,8890725377
76755,1391794618
43713,5426514601
75417,6668274779
26040,5572109340
52172,4433871383
39486,6983079846
3119,9132920578
44093,4766655854
98291,6636953201
11968,8912486887
80525,6350471063
43679,3458467597
62073,9807965446
73313,2845766051
72685,2441738446
35900,7283840999
48826,3658953599
85958,2248928317
75710,3102077196
94873,5925406917
71045,7410118644
56218,9429418222
5741,3951889412
28852,5615346145
27351,7728644482
80440,7279285954
31946,9439815563
58627,7466208245
56527,2065260456
45887,3761375842
88102,7037270227
53587,5396377585
84694,6306299768
25187,9274427274
98786,7156611972
7190,2802168041
77226,7300859621
47214,3960849050
85967,3445854707
14647,2287873913
47267,3886646784
37339,5541604552
16927,3357116587
48439,4166822443
45573,5929819678
82648,9066524081
59043,9686967398
71263,5380445466
68342,9312427145
32447,9047322116
77186,5192605788
38225,7735591525
36247,4610032799
7654,2068948437
45852,7303585427
97563,5724941157
61686,9560790944
30451,1388304297
15100,6252125410
75581,9269893689
47799,5423472912
80660,9455662156
56770,6411041712
62952,3458439418
23455,9508909474
27532,9544874813
2829,5223680759
376,2631512989
76900,9969697439
92857,6860022481
96162,1828527580
89908,4277195906
6139,2485405844
7960,8102991212
14081,9316990307
37725,4971955231
88639,9942219395
29907,4204454453
31693,2181883164
47765,9305490442
2641,7295380885
15949,8404335778
53641,9587466277
25911,8880278980
88813,1526076489
29818,8115029541
60423,5869930934
58347,7169145036
77244,7165816445
68642,3589350084
73567,8308156800
47203,8587633190
20576,8700726787
54293,8574166035
70294,9194189535
51618,2164062094
99346,8160134689
75950,4377178217
36118,2802259250
98570,6642742075
14236,9389562340
51133,7587760763
6085,1720394400
72566,5351128215
83809,4655062503
64588,3152731955
23437,3576109650
1996,3079369428
26014,6601139094
16451,9364498874
72524,5538883927
54560,1102860921
98992,9679562119
7343,5668643523
11193,7672801534
34839,5176333517
43866,3443055118
86261,2494163057
48790,5242750371
76845,7124507353
71026,8966623297
21270,7844917172
88475,7255126506
40725,7452688163
78397,7336675638
74870,3144238263
45677,9839242192
77931,2605452296
55429,1657213771
53183,6041815837
79653,1936781014
89441,3357116587
80285,7576245266
90559,1800820935
82819,6540957186
63211,5565244624
42181,9659055386
97276,9935152005
39326,4710304085
24672,6371613028
14815,9068999589
64501,5520946187
98967,3670673078
61691,2835335184
34545,8533841028
17742,8257070237
89333,1101495128
85498,4874413881
41978,9217828542
11221,2211263433
18942,6626415218
87564,3593727167
85313,7125591311
22858,7303585427
30691,5814519486
69374,3149702370
31520,3561289688
78640,3084710450
1284,3737429245
64544,3388589084
73614,8040767225
87144,1962492095
3998,7808889566
5929,8975836702
83680,3337269250
31411,5715615827
23873,1067957945
68952,4701652276
84649,8317383097
21554,1280717350
44844,4095459212
47138,6576120437
19539,3202014142
50314,4372129619
6544,5157578100
28315,8144811526
87469,3567384939
17134,2544020207
62198,3030566733
40228,6274372159
27362,6450089504
59236,4290745608
7343,4809484003
59947,5941321052
25060,2843793110
46033,7414195417
89969,2894832220
69517,7939390914
49642,6482113943
80714,3878083954
70141,2787988165
41156,3443621501
85134,7849874251
48923,8365591235
68343,9610332372
12572,1425383591
21481,9348259449
94739,4675135881
42615,6641471313
96753,9135938313
56099,4869176192
31126,4211042472
99986,7374115075
93975,8975836702
39129,1277239092
59883,2938883946
335,2533963479
49903,9769952731
19320,8293260335
58330,1246617424
80926,6425690213
17466,2770277717
68518,4709368031
77345,9871999717
22718,9212009924
83468,2534411834
92663,3216994115
23018,2631512989
40657,4591112847
5547,1916938894
14350,9802126028
37800,8369255691
15729,3402402542
90744,2541919052
19870,6356507770
85876,5457460964
64093,6222484562
33031,4591112847
32849,9587514206
82426,1484123681
42772,9950266443
53002,3979421860
74317,4605743205
79004,2685996986
8686,9257741990
16953,1537600610
60999,3371628289
2946,6680042934
76340,4060883089
38263,9047322116
90673,2434031130
23016,8775073630
73635,2510623907
73997,6052332342
88443,9362956062
46281,3395598384
5786,1292127704
6740,9737157055
14694,7827740769
18245,9366273388
12148,2050962269
87072,6371552114
71211,5538883927
1273,1599513554
73921,4980174369
87071,3787869098
79622,9935152005
89409,8385172538
14939,6776405958
31016,6197876700
60022,5869930934
1576,7177138638
70165,3022682609
17695,2134749468
84118,9063862858
2742,6365544977
52052,9737157055
73513,7849874251
82253,1151735718
46488,1232827571
63458,5079238600
80777,1973167738
349,6334470166
10225,7626054250
96364,8005830618
98616,5198953644
3290,4666655361
99403,8005830618
11472,5242750371
55106,6935618501
56412,2210434758
11954,5121088332
28142,4283219090
34957,5775454766
59828,9036479618
57877,3850601467
25561,3287125001
18608,6747941036
46524,7690677267
63006,9485473290
1489,3850784926
25840,2210434758
20968,1977749910
9449,7279285954
45852,4660810359
44505,2176660277
10480,5236263638
26059,6679353794
65387,8913449095
3586,6639897732
59747,4389265296
73066,3287125001
40116,7566932190
15106,4469914544
52237,5833500033
76026,3434653522
57209,6566262235
33874,4123536640
25398,3858165498
42500,8578403903
34646,5465010002
3156,1114947527
9552,2259508459
21150,9702124049
58683,7924880781
11346,5367971257
86983,9709928347
39739,6488315171
78545,4103993103
63675,6854493271
18305,7643682116
12048,4209251631
73779,3535423658
97535,8046346873
86130,3863202971
72703,3384623617
38517,4900713661
43261,4992361928
56379,5511197071
72750,6410006383
24391,2159625681
68476,1175209361
56563,7762297839
9538,4483730287
76997,1440359902
67377,2137617689
38847,9545277904
66156,8046346873
87922,1531534216
36075,4211042472
45616,9034044425
96323,4125696127
1723,6563125146
54086,9799230526
75210,4133742479
8667,2770277717
38779,6256692130
66227,6911990470
32478,7119140281
89818,1614879585
69062,5481482838
75609,4577769301
87756,3606745634
57997,7673252453
13992,5857989675
91020,9655331372
58805,4836435832
43379,3388327230
98606,9522505680
52831,6677154253
51929,1334057173
45536,5121088332
30448,1433974336
32356,1031682697
96664,9085970683
61213,9566886739
21548,6527609465
8716,5321179879
23617,5273919682
98824,7903648197
6380,8152729760
17197,3807174619
23502,8627753805
25421,3215739406
23094,9726671220
24421,7536204870
33792,3563837401
22826,9348298513
39742,9289022002
92123,2341986449
40619,6738279556
6658,9466759617
7260,9130242879
60815,3051918478
86906,4835923231
7358,8797798292
19505,1275315535
11242,7361118866
2090,1281450165
9781,1534246866
12399,3068062304
6241,4638820806
17834,1180061469
25607,6822524040
11331,2112869312
82473,5970233300
86275,3339147655
79878,5370302120
96567,4204454453
77683,1114726445
60231,3926792478
33094,6592421761
59765,5609046287
14151,8731089166
58150,4447146422
61116,3614847372
90578,2398422872
11620,4242589326
45260,3041682001
64642,9082860732
51935,4673265001
85558,3406578480
5171,3932673638
14825,6181683338
60080,2545620403
50546,3703660948
45499,6191311853
24219,1875799273
71922,7073216621
67834,9986626553
95764,5867364544
47082,3227508569
43794,9274427274
99520,9742906610
89775,3275234342
74543,6430208805
5121,7280490064
3265,1470770830
8877,2077707225
5212,3331098585
9846,2136077997
31875,2211263433
72507,7947052286
36237,4501843072
54966,9021415416
23926,5794990466
74672,5344199008
45872,4780463172
74336,8812316378
20101,2470802767
68111,7198845902
16782,1015923515
83945,5608182504
40052,7080141990
69858,7310266018
46689,2569894918
59629,4913899104
49731,1450893742
37468,5182377777
48023,3435503718
67396,9074284661
80779,4390106396
51662,5941321052
30350,8218419942
15014,4466452826
10565,7905762153
36807,2598291274
57468,4655062503
46351,7604580492
59419,6988036426
71610,5928521624
46682,1776975830
77049,9458117764
76374,2807574100
32229,8912486887
3190,5538579111
67163,6540957186
8638,5547458119
93918,5565244624
4101,2056232544
97879,9186109022
44680,7556407194
70579,6364611011
35299,1223663293
83050,8853456393
93387,6883830516
7470,3807174619
195,2907427069
53845,9530953978
72474,2914307733
77597,2497133822
63410,5645466237
35459,1015923515
63876,2671739767
74070,5681389937
62538,6493161602
36509,4666655361
71077,6626322198
92324,6257282454
65004,5614389279
26327,6801487814
55703,4125696127
29295,3193372782
70344,9663253045
42426,5257192068
31368,4724555653
10734,8938442085
38341,6274372159
75015,5257192068
52054,4840861350
6748,2321707619
28312,4589275160
51753,4132653746
33767,5932670258
74692,6247885472
49474,3497070151
79975,8980276893
31275,6786659164
585,1672435167
82199,7197044971
15280,4470229793
14855,1318739699
23181,7381492971
41422,4569724891
62695,7174821715
67670,2941083045
35786,7532990778
90508,1330556736
9988,7349945039
79222,9862007418
49463,9132920578
98088,1673466023
51236,7258365916
44119,1950187309
44278,3874608093
23452,9303709017
98062,3593727167
46748,1957745698
36363,5332301002
692,9466963055
22279,4768786723
26939,1845083937
57568,7102435853
51973,9999493517
83856,6789829230
52428,8488865474
75932,9254155403
72076,4074180103
64711,8083284509
16015,6578165975
21393,6252906017
32124,8234909494
50839,9855472277
30903,1765859483
67683,2168768230
22373,5770057084
80557,1492766707
32731,6746957309
45123,3457828668
86026,9308989233
61019,4928296247
59026,1729719595
54824,2957541158
60860,8502271455
79286,5724941157
54358,2964597516
40990,7001595219
87446,7690118461
90303,7532990778
31456,6030608768
71088,5801843329
90714,5609335162
16325,8609987932
21605,4304937111
82950,9163963807
78644,9974759244
94549,7755705332
80427,4223565332
64402,3912819266
96774,1292276771
97342,4978213634
92896,7299883357
41173,3395598384
47381,2909317285
64554,1195764954
56988,2764744845
82430,8308602204
13800,9969809691
16684,9987846149
2075,7407625444
10594,6132536818
3117,2655669414
69956,2071651578
16823,6910617737
80190,1306668845
41202,5679903968
52316,9508909474
86726,9566456409
18344,3185821015
10657,6748851732
2089,9068999589
80264,7259114970
53514,4214244218
98386,8615870376
14602,7243957672
13364,1310603484
71284,5699418905
5305,9913583650
69855,2077274222
18655,3024229481
54882,5145151040
80769,8846170970
41336,6412140085
96996,1448585052
90606,7076458719
25621,2181091233
63712,1645948453
18865,1867848358
8994,7475139879
66292,5162209792
17320,7496093813
1437,1317735408
54127,7237245144
69311,4005338715
67978,5929819678
43803,9610332372
86373,8555844932
30514,8335215738
27862,7604688025
83715,1317735408
67658,6592421761
68445,9034044425
30183,5077559349
30612,8852398094
25153,6915831025
96528,3863202971
55887,9894232159
74725,3919208148
90659,6045372452
55754,6987515071
18037,9165921960
13208,1534246866
44353,1426846874
90270,4684755767
68800,7779209620
76118,3074546734
77869,8080650781
94755,9495671702
73374,8144263282
38447,2665337021
78088,9291414935
61137,3523951843
76782,8087948310
84712,6738279556
85331,9312778526
43483,9458117764
46699,8638897058
36774,1831162091
38932,7467544162
68990,3555851407
53361,6307949663
22475,4978213634
6280,6677731652
59469,5912490381
41478,2034183384
62704,3184616230
71038,2810453182
81525,9299617126
47796,3719399542
30956,2667007243
2307,5476027996
3873,6366859440
13558,3352646447
73635,6489325778
59405,1953774657
72225,1557623507
33255,2583126044
23586,5651886742
31068,1843744651
60732,3853064549
26377,4075387783
38167,3990718869
10009,9032687573
30137,8933076887
81647,6732225814
89579,4772583558
4134,9233374397
66322,8686695302
42910,6466002325
52388,7366255527
55787,4359769368
66454,6730052547
9693,9253623238
65034,5966198585
28373,2863541780
73368,1122120177
75231,4107710740
76935,1262785134
99745,5815364716
22083,9085970683
84929,5752998132
19244,3878083954
71074,5125750853
74270,3919208148
92235,4412757056
76395,1886243474
50954,2616546592
98760,8345344668
83888,2802168041
95966,4944653205
43827,2350918605
70793,4250283225
18693,9288327405
75680,1565261423
50175,7093637392
17350,7374115075
17828,9741057501
98982,5065165896
69891,3922454913
57421,5773897597
54349,9237562763
85296,8413545711
60023,8253390956
43261,8169081065
97938,7928171599
92286,9495497261
56024,1685524053
80780,7480070950
39943,6083855254
45724,3356685925
79580,6200217418
58533,2440929742
68202,1133909115
3563,4098848520
5552,8610952397
94277,9587514206
62289,1389717014
89302,4564295430
76020,9268810189
4877,6637487026
95404,6074476748
36929,3068932868
47802,7056381238
57502,5276476514
70508,5236263638
59661,7011625897
19076,8542941579
43991,9274427274
23940,9309973547
1546,1828527580
93118,5538579111
49407,6051482737
95368,4724555653
92441,4167478993
12604,7096132531
79089,8709076074
25103,5814519486
46940,9374435414
385,4183935539
87124,3369195854
6532,2436012853
16432,4428921370
37662,9453315450
82788,3981390242
30570,6827977968
95653,4708408989
47562,1634051192
76908,4131942161
93730,5125750853
47256,9125693191
2360,7251506270
32485,9324199821
50371,7466208245
38033,2307064418
65858,4391227135
85243,4709368031
7343,6410006383
8292,7076458719
97054,2652504637
1816,3623458712
87395,4413719466
10049,5099040194
17481,3951889412
15737,9817354192
31541,9199502029
91492,6849950068
70363,7094949003
34827,8932693257
46034,7947052286
41,8200882695
35981,8844457837
60705,1748630983
76097,3434798549
12270,2278735627
68484,7274824631
93583,4044065788
34091,4567758231
19997,2398422872
93154,1717333626
32674,3241113598
52055,8281078429
87484,8142540299
12052,5752998132
31662,6891107705
14864,2608172707
27702,7849874251
36564,6414972446
79233,5880237154
8082,4723257454
98024,6702428262
48133,3156319800
45137,7841511563
97669,2820999885
26100,7246144437
52552,6432994430
35415,6566963238
88676,5225444784
48244,6892466216
69165,3119910901
38684,3458324506
38527,2446834041
67423,8366365244
5219,1843744651
2697,4623062322
86023,9102179796
48374,4708408989
84289,4350205732
8301,8815306713
37947,9628754199
70767,8108784441
53486,4871424400
38483,7015159834
71404,1610856812
42789,3117295481
88660,5275567754
76552,1023827107
26181,8686123810
94981,9139705709
42487,9527485264
17649,4613668222
31692,3758258849
12571,6732041516
37122,2608172707
25312,7916048300
4745,4972416880
81608,5802574385
90911,7803300148
89668,6470453699
70760,6285159230
37752,6796824896
49827,4858977067
82288,8358088762
1782,9667824068
7476,9312427145
51618,7712539229
91801,3144238263
26424,8886120412
74404,6304183737
45120,2820868848
92144,7073216621
4018,3407939574
57514,7259114970
21456,4433936944
81102,3584129243
14825,7636212694
31249,6418520662
98785,7124519614
86138,1586833286
52196,3789966231
95809,1927799312
56997,6020719498
70246,2261437593
54030,3858165498
66544,1540978795
96449,8487801563
36186,9370492151
88952,5577576933
6807,4413719466
90652,5932026224
50674,6383491798
17183,3149778949
8718,2368103671
52246,7905762153
51321,3081157360
39274,5607089501
68737,7356885502
84892,4705138419
9985,9329424858
76858,1102860921
26713,9186332110
73228,4828499494
66550,8155742143
69856,1909891587
25783,5633138314
54785,6170217509
86652,7430565884
41181,5242750371
2423,8487106777
6719,3149778949
34074,2545620403
43216,7754514408
42686,9405908148
7046,8482491499
86128,1356708802
5362,1284653681
49074,9324199821
18360,6362538369
1344,9072067294
85398,6738509195
68711,5321179879
98022,7515847273
51677,6574526835
49433,7764098922
2622,2991614817
96023,5784293504
56189,2955532464
69973,1695900491
929,7016479393
13631,3826406130
60129,8312269463
46490,8209167281
27100,3145011851
34343,5964528687
31541,2904378316
81106,4983152523
70154,4963664424
78627,5877584599
90846,2796289229
94644,6280893373
68790,8080650781
43406,2977527977
73058,1042548768
67687,3301885909
4018,1341592370
27025,9522505680
58094,2764403034
21451,9974759244
892,9237800742
82783,7452688163
74884,7227014982
16825,3049349694
91929,5950374020
9276,4493521319
88577,9466963055
59301,1993193469
7539,3782511542
44273,9382781277
59168,6910617737
73754,4233179924
4542,7844917172
52006,3280762360
43977,4848816453
94701,8504925011
49898,8424133435
78868,8353494645
16480,1849509257
23541,5541604552
22086,5641860758
2231,9939345241
51207,7882678676
82383,7693183925
53002,2688368252
32543,7205525604
30679,9599132579
2048,6181215973
18956,6041743027
84866,7881009041
94965,6181683338
71586,2233235567
4579,3912843607
33988,4708288171
80534,4439091501
99706,1041814043
4267,3265298023
39049,5488819596
87526,2929056839
80779,6923560714
54939,8886120412
74895,4634001269
20453,3600845184
47547,5139378119
82034,6252125410
79123,4470229793
5378,6131096397
64201,9970045819
80194,9005124423
55510,1042501935
31331,2087055505
73527,1886796650
68068,7993469545
55315,5515277962
16055,9324199821
41246,7439663021
3647,6725080612
78704,9534476095
2525,1119780085
84805,4724555653
54728,6538111795
98881,3144238263
84286,8355556966
82849,5193534784
77537,3660617552
66898,5710588193
20330,9086844882
30973,3909048386
65198,8298016588
98832,7789861562
92238,7360541149
66747,9563222951
56539,7475147604
87294,9498851093
85202,2922718735
62809,4969520968
9006,7480070950
18265,4772583558
66304,9210214780
48333,7566932190
98894,2453546851
47164,8887729833
25139,7056381238
24677,6154515719
99958,7080489810
35939,2937083695
31515,4766655854
58887,1416623736
21409,4212736639
90626,8488050776
26236,8338561197
59022,7262446193
47482,9544874813
36235,3961455757
31112,9573158287
18327,2717010096
13150,9587466277
39616,6117630119
73748,5426514601
67147,4701652276
45388,5171931630
88749,2556972467
68643,5089245371
41288,7509096155
64885,7410118644
36834,1319557604
662,8728534522
68608,9802126028
48028,7831034589
25609,5066633395
77502,4985533149
66880,6087128628
76189,8119230910
9165,3797613517
83335,4336540523
12173,1697913181
85097,9672609613
92338,5140097604
11826,6496130655
47468,3314578270
67246,6928979771
52239,3191623912
50910,7802953090
16250,5157932331
25918,2539299018
11763,3874608093
8627,2558788173
14416,9022665757
23843,8813567614
35255,8935981568
42253,9771300631
70849,6626415218
27324,8592114756
60345,5731805174
94693,5115224306
83827,8444488451
23750,7450513081
39090,1784998476
47539,2632354767
37036,5230402402
29383,2039614116
75186,1620868519
74096,1800762259
56474,2238751730
90026,1540978795
63074,6849238118
55468,4884886728
21212,4423455068
93809,9125693191
43558,1467713495
39102,3484019892
2097,3069973030
14100,1416771745
26923,4628278843
29512,5778430098
39711,1234264519
98079,6307949663
75581,1616090902
57708,5575536521
89293,4418008881
24118,2452813597
41472,5682031699
80485,2696704751
14973,8389954447
4949,3883454545
78758,6219380022
43204,4745690194
79177,8042098246
98499,4564295430
10168,1816610945
33450,5225444784
19399,3022682609
16214,5714329348
66212,6611112516
48333,6466141562
24766,2691070175
2059,6150571571
67902,7283452269
99099,2908216314
55013,4752819733
54070,6677731652
35694,7104664512
73479,1896246817
63139,4440265358
61158,7644664795
33644,2154452711
65179,8772795625
72537,7684175747
36881,5733696873
25364,6647624751
26616,9613147488
44212,5423472912
91129,2071169062
84575,6470453699
20765,5403862995
44001,3908673082
76078,2591951777
78163,4512843828
38794,3227508569
63067,2632354767
85331,6406659420
27313,9701805867
88110,4367764031
98026,8612614680
63586,8410530567
52295,8773600890
61632,6664259327
86988,4780463172
26995,1422002776
61624,9263844268
16653,2224829059
39262,5849035317
56731,8606622774
71354,9997694009
74109,9145156634
6629,1568894227
50564,5730690441
23574,6632834940
65507,5165527999
49582,7412956185
99395,6527721926
91007,5302158185
24385,6859002438
95169,7138415932
37118,3336954845
31856,4918365966
93323,1331313677
53177,5724941157
18065,9312778526
80480,7417063289
8953,5721820682
32880,7847729848
18317,5828943228
86144,6637465458
37101,7494069850
32443,8199275309
90426,1122120177
33051,6437886488
1135,6775098337
90111,5377208240
61908,2338190537
16853,7802953090
7345,7565743813
99960,5320802441
48176,8586296525
57468,6784696483
33609,5012058743
58165,2980435540
58930,8078748221
52954,2245008005
40731,8473541935
43989,7106850410
2010,7748911052
67404,9069757889
29290,4016158874
91275,7653982142
10327,1448585052
65799,8453874379
35778,5745716877
86216,7326687760
51834,6647624751
91613,2004419199
22260,8264299442
42177,3606745634
28148,3821025272
27118,1318435602
78601,9142666192
