CodeMembre,IdG
17308,2951
76859,3411
69889,2313
32936,235
12326,315
89891,1203
19251,482
42648,4727
98238,318
79640,4191
6460,4250
63475,4044
81437,3275
16690,1099
39445,2658
18054,4884
44429,438
45459,1176
88310,276
25141,3228
28427,28
76591,1542
95078,4018
98586,2996
55991,4887
48004,2562
55453,3410
55960,2612
96477,4634
54563,2382
85148,4204
18966,4949
11749,1959
16954,334
74008,1309
24018,3551
8206,2407
37019,537
58997,177
67404,4722
90131,2177
79026,2844
43574,3625
8528,4979
90016,84
40265,3753
42989,1270
62850,2065
24795,628
53747,1161
26237,2840
57488,2873
94880,4045
65313,2824
10238,2172
53825,34
87358,861
29106,443
31333,3908
28239,3076
95974,4615
65265,1387
56616,4084
89010,3619
83881,1970
17462,1880
71262,422
86770,2813
19812,2715
43438,1382
27032,2993
68087,1013
76309,320
48932,611
35954,4071
1407,2889
4717,1889
61450,3506
14477,4580
91567,958
68140,4627
48138,1933
52437,854
82628,4942
39116,4512
20641,2025
75145,3357
50071,4633
62140,2031
69623,4650
19759,1725
73750,1897
76725,2959
41168,3009
60934,3508
37563,2318
50850,2936
84039,886
21107,2004
13380,3202
98705,2292
14017,724
48828,3483
481,545
87107,2227
55353,720
50626,3782
90185,1090
38952,685
69794,1249
53266,4764
24568,245
56300,1652
49797,991
79112,3205
95456,1014
26801,154
42815,3365
99701,2459
32772,1405
4421,2027
78591,3295
84219,1931
84120,3821
82908,1893
99766,2889
50766,3593
58517,1009
4668,17
17935,1937
11389,393
55584,1031
19989,4363
82013,203
91092,1328
42730,4556
82470,1796
58233,3403
8033,2251
80677,217
94295,872
29412,3105
28814,812
93745,4588
60735,627
19417,2348
47967,2205
71153,1176
21525,540
11336,3779
71285,3296
92987,2529
76381,481
62237,1500
39512,3871
32041,593
30635,4135
2713,1513
17374,646
23970,2384
48783,3486
56049,2389
54438,3698
92889,978
21160,1528
74084,2860
46214,4297
59928,3968
96731,4468
67547,2222
16864,524
29608,3851
44645,203
31456,3114
56217,4297
10840,770
54172,624
25406,3292
44322,3560
4596,3380
29816,2684
90967,3787
16714,4201
41958,653
97011,1104
62315,3836
98639,2193
9791,4199
70467,4239
63382,3536
36192,4797
29772,1913
17398,3901
85901,428
51222,4774
42008,2143
27499,1686
86962,1515
33106,4527
54413,3099
28562,476
71353,541
13500,3565
75934,364
76700,4533
89385,4975
51996,1841
47547,1155
36062,803
31945,2895
47964,4955
96898,278
25405,4854
55149,2216
72904,654
55763,3971
41936,2461
32365,2194
59636,2854
91952,3731
49870,3928
20265,2378
89734,2854
34499,4365
99302,3094
14647,3958
3915,2701
6476,4922
15111,4302
16049,672
1211,1761
71995,4082
71350,1420
74198,2284
938,1891
32757,4718
42687,4413
59644,3421
39266,3101
93460,4920
1742,341
64399,1253
35590,62
82035,4320
97715,1635
7884,3316
32221,4149
19177,4716
36524,1484
57030,3174
86309,2480
24219,117
3561,2065
29062,314
39183,2594
79548,1893
79459,4091
11664,3941
86363,2436
72932,2579
49216,3977
51289,3271
51168,2881
54671,4448
62926,3433
11660,186
59580,1719
37415,4203
36457,1418
34442,4398
2393,4163
93706,2286
89662,3959
90303,2675
24024,324
1188,2857
86780,4862
50891,4743
34705,4532
60932,4485
23831,2769
46223,1003
7448,3714
52372,1538
20243,2171
28288,1619
95940,2477
21173,367
53458,61
58899,1024
25379,673
50707,379
85617,887
89265,3360
34334,3863
34931,4313
51942,1762
97871,1562
5890,70
24028,1781
87510,346
39396,2879
38644,4048
66936,2168
22379,857
99522,3090
89121,1618
55991,2428
14578,3889
99454,1963
44033,1089
55816,4461
96655,698
92208,2312
6085,1238
14906,1679
64676,1604
75215,1379
58539,4294
57862,1238
90813,4104
62767,2875
39443,3237
57698,269
10993,332
18750,3741
15810,4557
17641,253
15710,2639
64989,455
27904,808
41456,3365
14429,2324
74005,323
50796,3929
48660,2600
30823,85
82468,3954
19497,3609
63523,4880
78411,1059
31024,4946
77853,2568
86398,1485
96723,290
50767,1012
82150,1765
13648,1474
56350,2547
58573,1799
66719,762
64148,2860
65656,3514
52725,3008
84097,1095
57675,881
96402,533
41593,662
94084,837
82386,3819
1654,609
31167,1755
41994,719
27999,4010
43043,1155
90904,4598
62571,1074
81460,329
37971,4976
36939,2896
11879,3481
80715,335
95405,3910
97062,3106
31099,3872
96936,379
69848,328
4728,1493
92298,2366
83776,516
96334,603
95408,4716
65322,1705
36796,3449
32645,2723
34247,4082
51360,4860
37366,164
66045,2481
3900,3205
32902,3224
72719,4241
88401,1907
77310,2543
39839,4426
53608,4803
46725,3103
59602,4450
24996,2464
10522,1989
37288,2844
42388,1605
19634,3561
6886,897
96298,270
47373,2682
94914,3001
98437,4693
37072,43
94295,3569
15277,4440
20215,2743
3265,2637
11650,2495
84113,4601
19143,1768
61534,1010
89427,3227
10292,1245
81711,4185
91062,275
2540,1132
57751,2141
23003,1564
65450,507
63402,1281
65130,1735
26866,4515
7179,4525
89951,2667
76072,1307
74725,446
47112,1635
75984,1623
77992,3144
48296,2089
12823,3872
29225,1267
23391,3112
26496,571
58117,4878
79520,4513
19687,3471
25074,2933
16987,2184
84716,4028
73417,358
78185,2677
4351,3443
86970,4266
80807,942
57174,4476
60822,3572
54407,219
28238,4169
5243,2946
7438,3572
77991,2871
42054,264
25458,2022
24357,3938
18588,3528
59220,3141
67473,2274
60700,1139
91946,3527
70869,911
21019,3254
99416,89
27651,2778
25895,1293
41470,4452
26790,4258
42937,936
50123,4800
65383,2254
6566,780
59695,4088
54476,4991
93814,2607
87223,1191
79895,1686
85344,395
5304,999
49011,420
76013,2267
5736,4269
9674,4220
54152,3751
93808,1610
25059,2130
34116,1950
64491,2858
14274,2721
31892,2586
45289,1467
72687,56
18776,3120
82860,1028
54210,2238
84135,4501
59724,619
43766,69
57870,2518
39197,2343
57205,2886
90708,454
86999,3020
12889,874
90314,4361
49181,1315
19773,3587
99497,161
19408,50
34824,185
7855,2591
60804,1987
21701,1778
48760,3819
42505,2495
43680,1546
93845,1665
67692,3034
18184,3745
81269,4337
91751,3360
58150,2877
51369,18
62943,3923
50541,2092
61588,3608
6820,3018
37261,4464
16232,311
67413,4161
32373,3170
64744,690
28855,2988
60319,4976
37120,4277
42153,2766
64203,3079
4446,2271
46917,2582
96872,2672
61408,4814
54771,3628
9995,2211
71611,6
67609,3970
2608,504
36398,580
80215,3980
58651,3762
29748,1309
8068,483
55458,4321
93512,3696
8077,2489
93101,4208
81883,4248
34296,1073
91873,2082
96392,4082
97478,1584
39104,1132
13413,2431
47137,105
64728,382
47472,971
45289,1363
63442,1076
90919,1948
65863,4070
89033,3910
19290,3678
32282,1929
75741,4556
82801,301
88753,1752
99779,4792
58977,3216
49392,843
91220,3713
5613,3721
55505,4599
20882,2539
73002,3769
42673,1391
72567,2839
74575,4484
94073,1710
10152,3880
21490,1758
60935,3938
58778,3684
31277,2551
15657,4033
14037,172
26702,124
33861,2831
98675,4493
69119,3042
39770,2971
55741,3977
34134,218
27021,2505
56032,3797
94189,3792
25287,673
93766,491
71074,3298
38721,1209
56806,221
30492,3174
74900,4784
35232,3511
4940,4196
71436,2653
51775,1431
7942,4021
77490,1988
96045,2091
78530,3027
4326,1963
83228,1101
83585,1974
49804,320
26535,1262
99325,2626
96607,4058
86330,3762
5560,1717
97800,791
90632,3805
90768,968
69654,2419
86495,3594
4059,2577
38192,1515
18705,1316
31928,1966
74619,2518
79590,4632
21437,140
98903,4654
15971,4767
47507,1950
68408,4991
71246,2542
88463,2576
2361,4433
48504,4049
92340,2955
60268,658
3785,1775
12801,374
87776,104
27243,4640
24139,995
86972,4870
58672,4889
83108,2435
69970,2330
62732,3246
30658,748
91953,1603
21655,4354
39510,2407
23723,432
97762,3937
87755,2865
34945,4018
56737,4529
68833,675
85753,3303
83811,868
40917,4531
70407,4410
62294,1747
72227,3706
90030,2484
90663,2714
65829,4573
99264,2701
86726,139
26873,4205
67628,4864
15546,644
46815,4901
89098,4572
2230,1066
38389,2905
33912,114
96527,15
51595,2985
64283,1947
45768,3423
24671,853
19654,991
98452,3617
44014,29
98954,1064
84863,3920
98211,837
86409,1906
51731,1782
69857,2738
67489,4258
94178,120
58127,4502
6595,2434
89169,1158
79024,3256
3521,1261
13282,453
95580,3849
83882,4113
81976,4877
70006,4162
27288,4047
24339,4437
28722,3165
35112,197
76216,70
69485,1233
78795,4338
39746,46
15604,3114
8434,2616
23580,3896
12672,2874
78824,3513
89057,2550
4255,3168
15429,755
4956,386
5281,4706
70243,3886
54769,2937
84849,4746
58787,1242
30134,4598
24963,2392
86346,3419
2377,4588
66590,587
74794,2914
31460,2889
21023,1444
8827,2813
9339,3424
91618,4559
20560,409
40763,2852
85224,2421
99882,643
51058,4558
68703,1138
24409,3788
18152,3801
83101,1858
94829,1032
6600,2698
44371,2331
82219,403
53805,4594
18865,4082
9969,907
10636,233
58717,3023
62566,4454
81417,2466
45568,1549
46978,4263
24009,4007
37061,331
65169,52
20256,1735
30961,2049
90211,3216
2548,3977
80887,1027
99805,2086
9038,3793
7283,463
26186,3788
7304,2545
32253,4331
81386,922
62219,1844
55623,4217
71867,2983
28317,644
45600,3975
45749,4634
5798,2425
579,421
45958,2712
76897,4473
37016,1389
95726,4092
82591,901
97909,879
32798,3265
20495,4631
54507,288
41627,960
80528,3390
28516,4716
8236,769
52956,1494
14961,654
36818,385
4513,339
81076,1492
95137,4077
301,1802
28584,1695
36130,1846
30933,1773
16974,2900
38132,2261
87575,1304
58200,3186
59581,4936
88098,2154
48058,1894
2965,1027
80529,4359
94593,4863
39367,1793
5803,4950
57540,4005
989,3680
11179,676
55683,3571
3975,1587
71406,4552
90009,4840
50404,2678
69956,1964
46570,4761
29782,3773
91944,2994
71823,1644
6436,1916
80841,697
53848,4864
11800,4919
88023,1154
67044,1688
84223,2269
59467,3600
47690,3763
98023,60
88849,3022
94921,3081
61726,4178
59225,4223
51764,4962
48560,4167
49360,4499
16589,1849
87873,1404
72551,2129
32617,2885
61267,2167
82655,888
69638,1669
36485,1803
69226,736
67884,2054
33576,3357
8038,4260
13209,4331
12097,3758
80464,120
74372,253
71690,776
96809,371
16232,3157
76107,3073
25341,4214
1044,1693
59427,1491
78296,4672
67923,1009
66461,561
68724,1146
33434,1189
79448,2557
96310,3777
86804,4361
68162,1473
20106,4751
15489,410
19179,1871
38428,4418
15534,4774
7593,2799
94486,2486
17439,2020
23520,1796
55888,1913
86080,1766
58854,2560
55400,640
48524,4801
83217,2749
56600,1213
86043,485
5650,339
19516,515
20655,4855
68036,4660
73565,3662
38107,1847
44101,2328
3523,1786
73461,3403
51998,3748
98421,4721
75048,1349
34109,4809
99067,1419
19168,4258
26119,2363
60658,1921
80834,885
23882,2557
4059,3409
88246,3584
58812,3095
61028,3525
10787,2060
32383,2496
53884,1982
9054,3990
95981,1065
27998,336
20881,3067
40717,1745
15532,1859
12580,83
64034,210
1008,4221
3380,3357
91780,873
96265,2319
27460,3867
33388,673
94095,4245
36067,698
4821,1060
4882,1163
88714,2743
74079,4296
71123,1471
38718,3391
24296,3970
37038,1309
21490,1880
22142,2018
6768,1424
82302,4412
89586,1325
34677,4044
68981,1529
59879,4513
79121,685
23419,2390
13446,3389
21442,2833
34503,3730
75337,1406
64856,1891
94133,4389
11966,3788
69322,1122
40236,4459
91300,2679
27047,4947
47004,4082
55263,4194
79212,4218
62065,4426
29551,2112
858,1670
94826,4935
83914,2110
26043,2105
54035,1794
10836,2342
8721,4648
12605,4524
14160,164
46148,4465
81742,3658
61984,805
5564,2745
26386,1488
22176,4795
61774,3041
94105,4691
90248,4503
48978,1572
32836,619
73918,4991
63290,3637
94234,4115
65845,1511
27063,4383
70849,176
18738,418
57636,4778
4125,1352
57854,1204
98448,4422
37190,4156
45201,1564
86522,4673
5668,2253
15881,2083
23464,4317
38963,2114
47826,2108
6284,4056
38058,384
75290,53
1045,1542
47899,1961
26618,1126
76766,4008
85639,2230
26714,4569
71743,936
86354,4496
17802,1964
50593,717
40571,1056
92970,2666
40395,1114
88131,1422
65582,1584
57327,1589
83106,222
83928,812
49945,795
61099,2841
27012,161
80557,237
75580,4787
60317,1696
78603,4896
28742,4508
25,2466
40734,779
46484,1665
1603,172
67020,1421
75780,1693
62390,2180
24575,2830
44714,1858
69353,960
14538,928
6471,3594
32014,1068
45618,3479
91913,3719
26111,669
77719,4354
6245,840
21626,2289
14983,3095
76754,3985
78783,4657
5579,3012
9296,3033
62463,776
47004,795
60040,2214
33579,48
87342,2321
54374,544
36441,3219
56044,581
99153,817
50146,1632
59464,1031
29910,1248
6941,2554
82203,4111
6800,3008
34506,3946
71118,4271
8030,3785
49384,1088
88608,3279
42326,4146
923,3811
85865,4690
76446,1571
31186,576
83840,2030
76965,939
22671,2316
158,3977
77225,2954
91109,4963
90366,4803
5953,1474
40146,2115
46732,526
86716,1561
82191,3819
68552,627
474,2427
16376,4687
72198,4318
20968,2213
71298,3228
4970,2947
5700,1433
25607,1842
64200,754
56235,410
94447,3893
6660,388
68532,4373
40380,840
33318,4571
86640,207
83961,1656
81603,3975
62097,2284
52861,1358
81694,3692
85831,1490
34440,1691
38943,3880
44662,1373
60253,52
32419,857
77965,4629
45109,2896
51241,317
73659,4891
7881,461
76031,636
92678,1714
66334,4199
96566,4008
9820,1686
74240,3778
56115,3336
45394,4819
60146,538
2614,4670
197,1799
46181,587
99843,508
51456,293
2697,3970
61659,279
62750,1585
91999,1566
56290,121
88749,4557
5518,3378
47417,2855
33098,2188
95636,2196
40526,4130
42561,1238
22519,1183
5063,3842
28671,3048
44876,1135
55487,4687
22948,3105
68947,4986
5943,4644
68456,3125
91365,4329
91651,1878
40763,2019
69066,4272
28587,4844
25422,1475
33595,1608
56089,4653
42089,2567
44653,3120
33671,4459
91234,1895
23612,798
24575,1393
34559,937
95149,4743
17914,2055
45832,4927
38431,2599
79693,4327
71728,4379
55578,722
77227,3170
51986,4758
78554,1614
4278,949
95889,3802
49747,1645
77185,3874
7381,2317
10399,1444
3066,2575
84841,2384
342,2646
85966,1313
59168,80
47197,673
95102,532
28643,724
98220,464
84848,782
41377,2510
48991,2375
8970,365
32818,3143
55648,22
36441,2052
91698,3068
12466,2
87488,3245
61084,1890
51661,2454
40355,1916
66156,1774
73561,2402
3342,3436
54213,2670
99289,982
78444,3353
28446,3662
31251,4925
32617,1723
33780,289
34503,2545
5437,1606
84464,3791
14355,3279
8760,339
39184,2519
87117,4086
16260,1382
81740,1911
18077,1373
81919,4901
62441,4353
43509,2269
88659,338
89011,3409
13296,2442
55996,3397
43957,2265
32354,4687
34749,1126
63691,1080
50792,2089
38941,1844
1750,828
43268,3471
32036,2246
39710,2183
24322,301
2597,132
63688,2015
74572,1667
62909,3341
74035,4029
98538,549
99511,2966
54695,1935
77831,3
90891,687
96668,614
51100,3256
46781,86
25657,746
58574,246
93071,4727
9418,2692
93009,1488
7217,1629
28760,3653
34484,1956
52083,1580
81624,703
7845,3079
95042,3226
78031,4692
961,3701
83217,2106
82306,4688
5292,642
50778,904
92359,1786
21257,2334
56224,481
92145,440
3992,1435
79490,1699
17487,1182
27495,908
47539,718
18649,630
36480,4409
26622,2258
87347,3161
35584,1793
91385,3681
87205,30
91179,3875
7246,877
33835,4925
26469,1684
46443,478
24142,4846
39126,864
53628,4117
64499,2058
24148,864
56222,4283
771,3973
67866,10
82315,2407
8023,669
77762,4648
83432,3306
75823,4195
10824,499
47158,3991
19896,3163
51145,537
51645,3679
38232,3422
13532,3688
84841,1017
66893,2988
3493,135
46407,1931
47392,3847
33927,3778
72492,3641
18929,2643
44464,376
18486,1409
72430,491
71571,2394
40691,2785
50728,2533
56839,1331
36859,1273
89754,3629
24093,2533
72981,2776
77685,3346
7097,1919
76688,4624
81856,1413
33558,2477
99644,1651
64408,2678
31784,1316
18565,2878
44282,3108
2436,2629
1988,1992
89445,2
43035,4754
86328,4006
74087,4048
99543,3610
25284,2058
81874,1814
37923,3399
14709,1075
10482,852
63678,506
25133,2453
63446,2553
71287,864
90625,3158
27288,3787
52204,4110
10806,3893
45994,3835
9557,2099
9424,4142
57208,4481
74083,4977
78426,4791
18226,1587
73353,576
68378,2782
8272,3697
45728,280
37417,2353
20007,1535
76074,3922
92883,1854
62350,3849
29209,2400
9195,2384
49803,353
35723,196
17208,2802
47562,662
51208,1940
62326,1345
874,4659
19988,1475
57835,3152
29119,4796
76585,3796
10480,2709
32394,4946
48862,3595
54165,3340
77554,2038
34082,1368
65599,4170
45202,2672
77792,2187
13796,2847
88092,1087
23827,3091
85999,3059
20517,774
36691,462
95523,1117
25623,1042
23792,2638
49899,4252
99044,626
41849,815
74152,1908
56337,1433
41415,2763
57989,554
81132,1932
35749,3300
39428,990
38114,4698
71882,4565
27246,3167
50318,2477
48528,2789
89420,873
95959,1981
86899,2106
97173,4981
18535,2867
76174,2018
53859,2423
75589,1038
36190,4465
75584,2710
5255,3164
11364,4466
58373,4212
80654,3874
95128,1346
18109,1915
67423,2596
53628,523
63991,25
56724,1032
54615,3610
7533,3104
37434,3017
14242,1755
90348,2819
85365,1473
52432,4144
43087,1719
64055,3861
67129,923
98263,2156
65513,691
46976,4194
59512,44
96990,3311
63331,565
34654,2226
35721,1943
84346,4475
89408,1576
39746,3981
71709,507
33985,4097
53640,2406
64450,4686
25941,2961
59478,3113
44211,2689
25743,4685
2786,3889
23084,2814
39195,4707
10068,2808
66624,1746
84370,2205
84110,2082
90805,1001
99802,1687
10337,428
36239,1181
56059,2727
46477,219
45818,3255
11414,2668
61596,1214
390,3730
47232,683
56048,2237
46589,4172
16973,3413
16173,4112
57204,1905
2591,3637
24876,4548
96272,1474
59921,662
68848,2572
59450,2480
12649,286
73104,3272
34402,2301
79436,842
29781,4965
21752,3834
98808,455
21610,4628
59655,610
96768,109
53111,4840
96708,1603
32677,467
45020,1529
96967,4879
29357,4207
28008,4322
3864,473
61590,98
84022,91
32722,3804
65814,2707
70727,1121
23591,3522
7849,4626
66286,2563
25611,2098
25688,4878
94435,2553
63140,1618
17151,4590
88723,3813
54214,1107
49668,16
6424,327
12304,3959
87202,3019
21384,476
22226,4677
28552,2795
37321,1242
83342,2655
27071,1938
91296,2848
49988,4458
8495,2008
59098,1523
37569,1913
35700,739
9970,4703
10569,3307
84272,343
6959,3846
22098,1773
4108,1770
48108,3398
67781,4946
73015,1658
33692,4055
24523,337
69202,3050
10828,3523
2672,1321
20018,389
38983,1151
17327,4986
15345,3040
83933,54
43866,4791
96729,3848
34359,2793
47433,3763
86262,3437
3692,1947
99155,2053
3167,3462
58583,3252
44475,2428
1664,4763
96051,1011
3463,2493
51945,175
86927,2948
57012,3981
45151,249
5594,3205
69757,3481
39471,501
760,839
97991,312
76277,205
13682,1797
91733,3522
10244,1722
92034,4918
43016,3178
41318,3953
50629,2203
9931,2873
16895,4658
15069,2164
34653,3047
81263,479
98226,3543
21592,3215
18560,2494
38972,3207
49271,1521
29074,3206
61434,2076
25785,2951
1286,3668
32177,2499
50466,4931
26565,4291
81869,1496
91837,2909
31575,2069
33192,2546
11990,2840
23075,366
69852,736
4320,2865
36620,1525
91163,1700
21686,2928
54659,2305
62432,4470
86160,4804
41533,295
1165,3845
49576,71
16943,3240
91267,1017
11844,1155
5819,1654
65024,266
13637,345
88081,688
39505,1175
99694,3581
93908,4083
67678,2637
42578,968
74734,3264
41032,1093
19384,2994
87733,2138
48260,2872
34207,1982
12275,4765
46858,3045
91024,2182
4788,1933
640,1450
96728,2790
50153,312
42222,2573
985,2570
17384,3913
28107,2462
86268,4560
35981,406
11994,1370
76168,298
69790,1211
37575,2630
60838,4110
51969,2373
35681,1403
99299,2333
76025,44
177,2799
98266,1078
79257,214
84508,3700
33458,2876
37745,4429
68117,4569
77409,3903
67897,865
72594,3183
14467,4240
18731,1840
76607,1412
89784,3603
39832,4533
68504,3701
99537,3532
90253,1623
18406,407
83814,1103
81710,2164
21324,2310
7279,3056
87819,2938
15402,1774
12369,1891
6710,2119
72773,4829
57416,3713
72406,1496
62311,3789
26629,4708
1007,3663
9882,3412
82788,3482
1962,4247
29076,3819
70349,1491
34080,3338
61718,1045
10011,93
36336,4757
23887,2474
90553,2514
61884,3600
7384,4802
2512,2072
77536,4269
69076,1626
72904,2621
16602,769
97521,1284
22352,4775
75511,1310
9163,3175
54973,2997
42708,4351
6375,3118
7943,4325
53975,438
94882,3179
93133,3026
51241,2543
7881,3516
25686,1280
54663,498
8449,4641
62607,52
579,3107
7456,3434
91837,1053
71356,1420
45128,3218
55613,173
19665,3511
40937,4254
49214,2458
48560,1975
43770,868
54824,4283
52788,2309
5192,400
80864,1728
85404,3551
69993,335
4671,746
27026,2092
29219,1295
43224,2911
38678,1205
41827,2842
3267,3088
35345,4724
22933,2645
40920,1358
39251,4731
52242,857
55683,3021
22182,4431
6015,2460
31133,143
99240,4361
42993,518
25125,2638
84610,1417
73748,1369
9894,1245
60959,1707
12941,1673
15573,463
62256,4002
42669,4334
61312,1496
4537,4768
82022,4295
73565,3883
30400,2414
11857,2556
75448,3465
18903,285
84863,1083
34881,1952
14212,4802
25158,3669
18554,2903
90240,2283
65029,3750
91203,4064
67289,4503
45562,4325
18310,1401
84505,177
23276,4284
17131,4873
30581,4998
30215,1900
93000,1805
93205,800
69690,1016
40773,4594
2164,3126
58341,1166
13699,762
41816,586
99103,3180
83905,2409
23561,4513
60591,11
88796,3546
22311,1323
82845,389
59030,248
25264,2217
72248,4797
52822,1958
79769,1692
84594,1886
73567,2585
93663,3314
28638,3764
84989,4869
54929,759
21482,4687
77137,4640
50412,2821
12480,3758
58044,1027
51783,4189
60669,2102
22351,118
51752,2235
57548,2050
14606,4507
61309,590
93573,3926
14833,4883
59378,3003
79052,2419
71064,1359
59885,4515
44665,272
76642,1847
11818,4077
99948,3422
71980,4971
98155,1286
82579,2401
82629,816
31272,1674
74220,3149
62054,468
98818,1490
74095,3398
3753,4620
85162,557
56014,2533
88817,962
68338,1982
44869,1789
93411,738
83711,3037
51139,2960
33867,2877
9412,1172
32740,2581
14482,3444
9487,2388
99039,902
66648,2357
89970,2454
37551,2638
96209,1406
9186,3226
1668,1338
77457,4788
39330,2871
10351,1118
44738,1204
60818,492
40638,2372
92040,4516
1828,4200
38350,1054
50197,4137
2401,1659
52912,153
21027,4924
10680,4461
17565,3277
94691,527
78016,4401
92782,4298
59095,1810
99215,3239
15068,322
67130,892
99978,3035
92851,2013
33494,4626
64301,2380
15418,2580
70358,2581
88815,3811
72975,1871
87220,1435
70303,1127
52600,4919
98902,216
31503,3276
65785,2413
29347,1996
33130,3028
36289,4197
81229,43
95046,1064
58636,4063
49962,1489
85556,499
90000,466
44346,533
26402,3870
63134,619
95992,1348
85706,2931
11923,1632
19380,2534
79020,1879
68028,4241
41217,1211
40623,3932
90049,4906
72877,4515
94646,2930
12190,2200
11970,148
70799,394
54416,2837
45034,4813
11102,567
74767,1354
15885,3474
82459,373
69191,2698
46421,2591
42521,2592
18968,3463
60212,873
59455,2487
64966,854
6392,4231
14744,3715
81931,2592
70955,4881
15175,3771
15475,519
5943,233
19908,75
599,2008
77071,2658
49368,756
22126,4487
14280,2726
41059,85
43742,4779
44841,2250
30433,3067
23734,4464
98170,934
79130,3581
71479,856
67068,959
59561,282
86512,2509
5040,1078
40391,311
84070,142
19131,1564
63756,3893
86649,103
20569,4971
7687,3653
13324,3423
35240,313
31184,4024
18670,1105
12006,2040
23494,2394
40986,2053
45920,4928
49976,3194
6222,3656
56535,1572
53381,2587
89466,3704
17581,447
15792,2550
33563,3230
4112,4452
82734,3010
81549,3357
79296,3853
54824,38
8863,1896
4776,1078
2689,1793
91520,3150
75407,2999
4201,2
13190,1732
79286,1763
85992,2232
81048,4915
67845,1227
96745,4360
45995,1523
42185,1302
87426,4676
81169,4383
73855,3288
53701,339
59839,517
40629,4296
31880,2068
42230,97
33615,2505
85596,3352
26252,109
8367,4005
28246,1418
58854,4361
44644,3595
61248,1944
7319,2093
65500,4188
66528,2943
57739,3083
91269,4884
86656,528
17865,3182
21799,1326
58069,3104
18512,87
50623,3734
41975,1252
5191,2663
15546,3376
45610,4708
85900,3955
35291,2528
96890,1936
1805,1348
9586,3765
16739,4455
2570,528
2353,2997
67239,4039
29222,1316
68172,2243
84072,3080
49159,1891
77454,3105
99618,1121
19254,2715
59179,4871
68746,955
91699,1105
3388,2092
69508,3456
26976,4680
72931,2786
74279,4875
68735,755
8748,996
12043,3510
1667,4621
18729,3076
38220,2633
75300,4418
12856,4876
98526,3461
97183,708
5778,41
21231,1212
2627,719
31858,1049
13496,4826
86606,1359
87529,4945
13484,3806
10283,2842
53999,4190
23535,2231
81951,4977
78857,847
64164,2758
31653,22
77846,4189
82640,4554
96806,942
39173,1667
82386,3269
71570,609
70702,3435
84385,2374
23152,1741
52109,1263
44078,4763
45203,2657
79110,2743
94686,1053
57685,542
52737,546
90394,3605
82637,1729
96097,57
40461,3706
24796,1342
63806,4379
91225,2349
87162,536
42395,4778
98403,1988
94810,1545
6904,3961
39881,3739
19321,3765
38830,2918
11635,1436
77163,768
34301,934
74053,4033
90676,488
3001,3884
20904,2279
52481,3071
12496,603
69726,158
79523,103
24501,1951
23013,305
28263,4454
26685,1437
6559,2325
54980,1307
97269,3213
37800,113
9440,1571
4399,301
40699,2491
59967,1567
51304,958
47724,4464
88096,3411
77503,3941
32991,2554
75658,2264
52207,4376
54729,3213
72920,1351
94802,1108
45641,1698
92628,3009
72664,2460
92799,4992
68052,3871
25231,1707
77493,2560
70785,4890
27383,2422
21568,790
83058,1037
95738,4080
91332,127
45229,955
75191,1520
93403,4769
4720,3707
61579,3053
18284,1948
59446,4795
7245,4646
87333,416
4863,3392
76100,2673
37138,4432
59690,2326
16678,908
37879,3401
75142,1898
69746,2900
97808,3124
23506,2225
3900,4471
6669,4413
37720,2656
81251,4610
10211,3655
36239,259
36712,1702
49282,3571
41377,1213
75285,1061
64089,3581
77528,1461
36787,1242
78196,841
11522,3993
76042,629
28212,1040
70296,4457
69513,863
41705,4123
72868,1041
77091,1332
96580,3245
42517,4238
16928,3831
66518,1067
14333,4268
23282,1336
58491,1385
94232,4941
2552,334
61229,1268
38397,1510
9467,196
70113,4808
58646,2055
7248,1842
24711,1723
75220,551
47653,928
91711,1394
79066,50
60027,3523
85767,676
72486,3641
51241,1898
63462,4148
28657,4362
496,2900
60241,3612
30488,1766
31006,1988
44210,2707
12761,1537
91433,4583
98793,2329
50766,2924
81341,2721
29695,4743
52589,1800
75306,3113
50406,1042
82911,4386
17334,4126
2752,3354
96073,2682
38846,1458
63288,2198
97156,1954
82891,1232
76801,3168
27305,3414
30303,2098
27444,1545
61719,3227
13969,936
2524,2829
59579,4471
65678,44
38711,2515
58988,3204
95724,2033
66980,4474
68403,2642
57566,4697
28741,1746
12150,3337
10625,4243
23473,2204
54046,1176
9990,2869
58703,3512
65241,3163
91469,2760
8904,3407
93604,1644
8641,3741
22252,4650
80944,4931
22445,1465
14639,4775
11310,2107
26116,637
48939,290
17494,1844
17857,4869
34752,3874
30955,291
53096,1165
42124,799
8320,2061
37599,3005
93935,569
91725,3487
65175,3418
89474,1289
45792,1660
11613,980
18200,1482
89164,3966
48796,4651
23459,1244
4331,1820
29640,4490
84834,4600
70957,3492
41010,4816
46916,1821
87224,246
94640,4246
97563,4442
91482,2164
89264,1628
34552,1315
25823,1043
55543,2597
10347,219
93635,1978
47146,4915
71826,3166
15351,1864
62916,4590
43134,751
24271,4249
84924,3424
541,2819
46301,311
71862,4656
10909,4915
96579,1840
3557,81
8701,3779
21155,4124
52452,4950
78679,3544
20715,4088
85290,4462
77077,1352
41410,3310
84975,2162
91386,3066
5159,2530
24499,100
53687,894
49478,432
92288,3982
55403,1985
58168,2001
96273,2676
77325,4723
16254,395
35315,1090
23920,3277
17425,3177
74803,3060
37596,3737
