IdL,verifie,nom
1510,0,Betterave
1511,0,Carotte
1512,1,Chou
1513,0,Oignon
1514,0,Topinambour
1515,0,Oignon
1516,1,Oignon
1517,0,Raifort
1518,1,Topinambour
1519,0,Betterave
1520,1,Artichaut
1521,0,Oignon
1522,0,Panais
1523,0,Navet
1524,1,Oignon
1525,0,Topinambour
1526,0,Betterave
1527,1,Artichaut
1528,0,Raifort
1529,1,Poireau
1530,0,Poireau
1531,1,Carotte
1532,1,Topinambour
1533,0,Betterave
1534,1,Poireau
1535,0,Salsifis
1536,1,Carotte
1537,0,Raifort
1538,0,Topinambour
1539,0,Panais
1540,1,Betterave
1541,0,Betterave
1542,1,Raifort
1543,1,Betterave
1544,0,Raifort
1545,1,Poireau
1546,1,Topinambour
1547,1,Oignon
1548,1,Oignon
1549,1,Panais
1550,1,Chou
1551,0,Navet
1552,1,Navet
1553,0,Raifort
1554,1,Oignon
1555,1,Topinambour
1556,0,Oignon
1557,1,Poireau
1558,1,Oignon
1559,1,Ail
1560,1,Topinambour
1561,0,Betterave
1562,0,Salsifis
1563,1,Ail
1564,1,Topinambour
1565,0,Chou
1566,1,Oignon
1567,0,Navet
1568,1,Navet
1569,0,Navet
1570,0,Artichaut
1571,1,Ail
1572,0,Raifort
1573,0,Betterave
1574,1,Salsifis
1575,0,Poireau
1576,1,Poireau
1577,0,Raifort
1578,1,Raifort
1579,1,Ail
1580,0,Ail
1581,0,Salsifis
1582,0,Poireau
1583,1,Salsifis
1584,0,Oignon
1585,0,Panais
1586,1,Chou
1587,1,Carotte
1588,1,Betterave
1589,0,Chou
1590,1,Raifort
1591,1,Chou
1592,0,Carotte
1593,0,Artichaut
1594,1,Salsifis
1595,1,Oignon
1596,0,Raifort
1597,0,Salsifis
1598,0,Navet
1599,1,Carotte
1600,1,Salsifis
1601,0,Betterave
1602,1,Raifort
1603,1,Navet
1604,0,Artichaut
1605,0,Chou
1606,0,Artichaut
1607,0,Artichaut
1608,1,Oignon
1609,0,Salsifis
1610,1,Carotte
1611,1,Chou
1612,1,Carotte
1613,1,Carotte
1614,1,Chou
1615,0,Ail
1616,1,Ail
1617,0,Salsifis
1618,0,Carotte
1619,0,Salsifis
1620,1,Ail
1621,1,Topinambour
1622,1,Poireau
1623,0,Oignon
1624,0,Betterave
1625,0,Carotte
1626,0,Topinambour
1627,1,Ail
1628,0,Raifort
1629,1,Topinambour
1630,1,Oignon
1631,0,Salsifis
1632,1,Chou
1633,1,Chou
1634,0,Panais
1635,0,Poireau
1636,1,Carotte
1637,1,Oignon
1638,1,Poireau
1639,1,Salsifis
1640,0,Topinambour
1641,1,Topinambour
1642,0,Panais
1643,0,Betterave
1644,0,Topinambour
1645,1,Topinambour
1646,1,Navet
1647,1,Ail
1648,0,Artichaut
1649,1,Chou
1650,0,Artichaut
1651,0,Raifort
1652,1,Topinambour
1653,0,Ail
1654,1,Navet
1655,0,Betterave
1656,1,Salsifis
1657,0,Chou
1658,1,Poireau
1659,0,Carotte
1660,0,Chou
1661,1,Artichaut
1662,1,Carotte
1663,1,Poireau
1664,0,Artichaut
1665,1,Poireau
1666,1,Raifort
1667,1,Oignon
1668,1,Salsifis
1669,0,Betterave
1670,1,Ail
1671,1,Navet
1672,1,Navet
1673,0,Oignon
1674,0,Raifort
1675,1,Salsifis
1676,0,Salsifis
1677,0,Poireau
1678,0,Oignon
1679,0,Panais
1680,1,Artichaut
1681,1,Panais
1682,1,Oignon
1683,0,Oignon
1684,1,Chou
1685,0,Raifort
1686,1,Poireau
1687,1,Oignon
1688,0,Salsifis
1689,0,Salsifis
1690,0,Navet
1691,0,Panais
1692,0,Poireau
1693,0,Salsifis
1694,0,Poireau
1695,1,Oignon
1696,0,Poireau
1697,0,Ail
1698,0,Carotte
1699,0,Navet
1700,1,Topinambour
1701,1,Carotte
1702,1,Chou
1703,1,Carotte
1704,0,Poireau
1705,1,Raifort
1706,1,Carotte
1707,1,Salsifis
1708,1,Poireau
1709,1,Ail
1710,1,Navet
1711,1,Carotte
1712,0,Panais
1713,1,Topinambour
1714,1,Raifort
1715,0,Oignon
1716,0,Topinambour
1717,1,Artichaut
1718,1,Oignon
1719,1,Navet
1720,0,Panais
1721,0,Poireau
1722,1,Poireau
1723,1,Salsifis
1724,0,Navet
1725,0,Artichaut
1726,0,Ail
1727,0,Artichaut
1728,1,Navet
1729,1,Betterave
1730,0,Carotte
1731,1,Panais
1732,0,Chou
1733,1,Artichaut
1734,0,Artichaut
1735,0,Carotte
1736,1,Navet
1737,0,Topinambour
1738,0,Betterave
1739,0,Raifort
1740,0,Panais
1741,0,Chou
1742,1,Betterave
1743,1,Ail
1744,1,Poireau
1745,0,Chou
1746,1,Artichaut
1747,1,Carotte
1748,1,Oignon
1749,0,Navet
1750,1,Navet
1751,1,Oignon
1752,1,Topinambour
1753,1,Betterave
1754,0,Topinambour
1755,0,Navet
1756,0,Oignon
1757,0,Ail
1758,0,Chou
1759,1,Chou
1760,0,Salsifis
1761,0,Salsifis
1762,0,Salsifis
1763,1,Poireau
1764,0,Topinambour
1765,0,Topinambour
1766,0,Panais
1767,0,Artichaut
1768,0,Navet
1769,0,Panais
1770,0,Betterave
1771,0,Poireau
1772,1,Ail
1773,1,Navet
1774,1,Oignon
1775,0,Topinambour
1776,0,Panais
1777,0,Betterave
1778,1,Navet
1779,1,Salsifis
1780,0,Artichaut
1781,1,Carotte
1782,1,Chou
1783,0,Topinambour
1784,1,Oignon
1785,1,Poireau
1786,0,Carotte
1787,0,Raifort
1788,0,Salsifis
1789,0,Chou
1790,1,Carotte
1791,0,Salsifis
1792,1,Chou
1793,1,Salsifis
1794,1,Ail
1795,1,Raifort
1796,0,Navet
1797,1,Navet
1798,0,Ail
1799,0,Oignon
1800,0,Topinambour
1801,0,Panais
1802,0,Oignon
1803,0,Topinambour
1804,1,Oignon
1805,1,Ail
1806,0,Carotte
1807,0,Betterave
1808,0,Raifort
1809,1,Navet
1810,1,Raifort
1811,1,Poireau
1812,1,Artichaut
1813,1,Raifort
1814,0,Navet
1815,0,Topinambour
1816,1,Poireau
1817,1,Artichaut
1818,0,Topinambour
1819,0,Chou
1820,1,Carotte
1821,1,Salsifis
1822,0,Panais
1823,1,Ail
1824,1,Poireau
1825,0,Betterave
1826,1,Panais
1827,1,Oignon
1828,1,Panais
1829,0,Poireau
1830,1,Carotte
1831,0,Chou
1832,1,Panais
1833,1,Betterave
1834,0,Navet
1835,1,Carotte
1836,1,Topinambour
1837,1,Ail
1838,0,Topinambour
1839,0,Poireau
1840,0,Carotte
1841,1,Salsifis
1842,0,Raifort
1843,0,Topinambour
1844,0,Artichaut
1845,1,Betterave
1846,0,Chou
1847,1,Poireau
1848,0,Oignon
1849,0,Chou
1850,1,Ail
1851,0,Panais
1852,1,Salsifis
1853,1,Topinambour
1854,1,Artichaut
1855,0,Topinambour
1856,1,Panais
1857,1,Navet
1858,0,Artichaut
1859,1,Raifort
1860,1,Navet
1861,1,Panais
1862,1,Ail
1863,1,Navet
1864,1,Ail
1865,1,Poireau
1866,1,Betterave
1867,0,Chou
1868,1,Panais
1869,0,Artichaut
1870,1,Panais
1871,0,Chou
1872,1,Navet
1873,0,Oignon
1874,0,Carotte
1875,1,Betterave
1876,1,Oignon
1877,1,Panais
1878,0,Oignon
1879,0,Chou
1880,0,Poireau
1881,0,Chou
1882,0,Raifort
1883,0,Artichaut
1884,0,Raifort
1885,1,Navet
1886,1,Raifort
1887,1,Oignon
1888,1,Betterave
1889,1,Carotte
1890,0,Betterave
1891,1,Raifort
1892,0,Topinambour
1893,1,Poireau
1894,1,Chou
1895,0,Salsifis
1896,1,Ail
1897,1,Salsifis
1898,0,Salsifis
1899,1,Topinambour
1900,1,Topinambour
1901,0,Panais
1902,0,Carotte
1903,0,Panais
1904,1,Artichaut
1905,1,Raifort
1906,0,Salsifis
1907,0,Panais
1908,0,Raifort
1909,1,Carotte
1910,0,Panais
1911,1,Raifort
1912,1,Navet
1913,1,Poireau
1914,0,Poireau
1915,0,Salsifis
1916,1,Navet
1917,0,Carotte
1918,0,Ail
1919,1,Navet
1920,1,Navet
1921,0,Poireau
1922,0,Raifort
1923,0,Navet
1924,1,Ail
1925,0,Raifort
1926,0,Salsifis
1927,1,Panais
1928,1,Chou
1929,0,Carotte
1930,1,Carotte
1931,0,Panais
1932,0,Topinambour
1933,0,Panais
1934,1,Navet
1935,1,Ail
1936,1,Chou
1937,1,Topinambour
1938,1,Artichaut
1939,0,Chou
1940,0,Panais
1941,0,Ail
1942,0,Salsifis
1943,1,Artichaut
1944,1,Ail
1945,1,Oignon
1946,1,Navet
1947,1,Panais
1948,0,Poireau
1949,0,Chou
1950,1,Betterave
1951,1,Ail
1952,0,Raifort
1953,0,Salsifis
1954,1,Salsifis
1955,0,Artichaut
1956,0,Oignon
1957,1,Raifort
1958,1,Salsifis
1959,0,Artichaut
1960,0,Chou
1961,1,Topinambour
1962,1,Raifort
1963,1,Salsifis
1964,0,Betterave
1965,1,Poireau
1966,1,Betterave
1967,1,Betterave
1968,1,Carotte
1969,1,Topinambour
1970,0,Poireau
1971,0,Artichaut
1972,0,Betterave
1973,0,Raifort
1974,0,Poireau
1975,0,Raifort
1976,0,Navet
1977,0,Topinambour
1978,0,Artichaut
1979,1,Carotte
1980,0,Chou
1981,0,Poireau
1982,1,Topinambour
1983,0,Salsifis
1984,0,Raifort
1985,1,Navet
1986,1,Navet
1987,1,Panais
1988,1,Oignon
1989,1,Panais
1990,0,Salsifis
1991,0,Carotte
1992,1,Artichaut
1993,0,Poireau
1994,0,Topinambour
1995,0,Navet
1996,0,Navet
1997,0,Ail
1998,1,Topinambour
1999,1,Carotte
2000,1,Ail
2001,0,Salsifis
2002,0,Chou
2003,1,Topinambour
2004,1,Betterave
2005,0,Ail
2006,0,Artichaut
2007,1,Artichaut
2008,0,Chou
2009,1,Betterave
2010,0,Poireau
2011,0,Raifort
2012,0,Carotte
2013,1,Oignon
2014,0,Poireau
2015,1,Topinambour
2016,1,Salsifis
2017,1,Navet
2018,0,Oignon
2019,0,Oignon
2020,1,Poireau
2021,1,Raifort
2022,1,Artichaut
2023,0,Oignon
2024,0,Ail
2025,1,Navet
2026,0,Oignon
2027,1,Panais
2028,0,Ail
2029,1,Navet
2030,0,Navet
2031,1,Raifort
2032,0,Poireau
2033,0,Artichaut
2034,0,Ail
2035,1,Betterave
2036,1,Raifort
2037,1,Chou
2038,0,Ail
2039,0,Panais
2040,0,Poireau
2041,0,Ail
2042,1,Chou
2043,0,Poireau
2044,0,Artichaut
2045,0,Navet
2046,0,Chou
2047,0,Raifort
2048,1,Chou
2049,0,Raifort
2050,0,Salsifis
2051,0,Navet
2052,0,Raifort
2053,1,Oignon
2054,0,Oignon
2055,1,Topinambour
2056,0,Oignon
2057,0,Panais
2058,1,Topinambour
2059,1,Poireau
2060,0,Betterave
2061,1,Topinambour
2062,1,Navet
2063,1,Topinambour
2064,0,Salsifis
2065,1,Betterave
2066,1,Navet
2067,0,Poireau
2068,0,Artichaut
2069,0,Betterave
2070,0,Navet
2071,0,Carotte
2072,0,Navet
2073,0,Oignon
2074,1,Artichaut
2075,0,Navet
2076,1,Chou
2077,0,Chou
2078,0,Chou
2079,1,Navet
2080,1,Oignon
2081,1,Navet
2082,0,Betterave
2083,1,Raifort
2084,1,Poireau
2085,0,Salsifis
2086,0,Artichaut
2087,1,Betterave
2088,1,Betterave
2089,1,Navet
2090,0,Navet
2091,0,Topinambour
2092,1,Ail
2093,0,Chou
2094,0,Navet
2095,0,Salsifis
2096,0,Chou
2097,0,Topinambour
2098,1,Betterave
2099,0,Panais
2100,1,Poireau
2101,0,Artichaut
2102,0,Salsifis
2103,1,Betterave
2104,1,Topinambour
2105,1,Raifort
2106,0,Salsifis
2107,1,Salsifis
2108,1,Salsifis
2109,1,Artichaut
2110,0,Panais
2111,0,Ail
2112,1,Salsifis
2113,0,Poireau
2114,1,Panais
2115,1,Betterave
2116,1,Ail
2117,0,Salsifis
2118,0,Carotte
2119,0,Chou
2120,1,Navet
2121,1,Betterave
2122,1,Topinambour
2123,0,Betterave
2124,0,Salsifis
2125,0,Salsifis
2126,0,Poireau
2127,1,Carotte
2128,0,Navet
2129,1,Panais
2130,0,Salsifis
2131,0,Navet
2132,0,Poireau
2133,1,Panais
2134,0,Chou
2135,0,Artichaut
2136,0,Poireau
2137,1,Chou
2138,0,Topinambour
2139,0,Salsifis
2140,0,Panais
2141,0,Oignon
2142,0,Carotte
2143,0,Betterave
2144,0,Ail
2145,0,Carotte
2146,1,Panais
2147,0,Panais
2148,1,Artichaut
2149,1,Chou
2150,1,Chou
2151,0,Betterave
2152,0,Poireau
2153,1,Chou
2154,1,Carotte
2155,1,Betterave
2156,1,Artichaut
2157,0,Carotte
2158,1,Salsifis
2159,0,Betterave
2160,0,Topinambour
2161,1,Chou
2162,0,Carotte
2163,0,Poireau
2164,0,Oignon
2165,0,Navet
2166,1,Poireau
2167,0,Artichaut
2168,0,Poireau
2169,0,Panais
2170,0,Navet
2171,1,Oignon
2172,0,Raifort
2173,0,Raifort
2174,1,Betterave
2175,1,Carotte
2176,0,Salsifis
2177,1,Panais
2178,0,Navet
2179,0,Ail
2180,1,Salsifis
2181,0,Chou
2182,0,Panais
2183,0,Salsifis
2184,1,Topinambour
2185,0,Carotte
2186,0,Oignon
2187,0,Artichaut
2188,0,Topinambour
2189,1,Betterave
2190,0,Raifort
2191,0,Navet
2192,1,Oignon
2193,1,Ail
2194,0,Salsifis
2195,0,Poireau
2196,1,Salsifis
2197,1,Panais
2198,1,Carotte
2199,0,Poireau
2200,0,Raifort
2201,0,Raifort
2202,0,Betterave
2203,0,Raifort
2204,1,Ail
2205,0,Panais
2206,0,Oignon
2207,0,Salsifis
2208,1,Carotte
2209,0,Carotte
2210,1,Poireau
2211,1,Panais
2212,0,Raifort
2213,0,Panais
2214,1,Betterave
2215,0,Panais
2216,0,Navet
2217,1,Chou
2218,1,Salsifis
2219,0,Poireau
2220,0,Chou
2221,0,Artichaut
2222,0,Panais
2223,0,Oignon
2224,1,Artichaut
2225,1,Carotte
2226,1,Panais
2227,1,Poireau
2228,1,Oignon
2229,0,Poireau
2230,0,Artichaut
2231,1,Artichaut
2232,1,Artichaut
2233,1,Salsifis
2234,1,Salsifis
2235,0,Navet
2236,0,Topinambour
2237,0,Ail
2238,0,Poireau
2239,0,Carotte
2240,1,Ail
2241,1,Panais
2242,1,Salsifis
2243,0,Navet
2244,1,Topinambour
2245,1,Raifort
2246,0,Artichaut
2247,1,Topinambour
2248,0,Raifort
2249,0,Betterave
2250,0,Carotte
2251,0,Carotte
2252,0,Poireau
2253,1,Raifort
2254,1,Betterave
2255,0,Ail
2256,0,Salsifis
2257,0,Poireau
2258,1,Salsifis
2259,1,Ail
2260,0,Navet
2261,1,Artichaut
2262,0,Raifort
2263,1,Salsifis
2264,1,Ail
2265,1,Artichaut
2266,1,Artichaut
2267,1,Artichaut
2268,1,Oignon
2269,0,Ail
2270,0,Betterave
2271,1,Chou
2272,1,Poireau
2273,0,Artichaut
2274,1,Oignon
2275,0,Poireau
2276,1,Navet
2277,1,Panais
2278,0,Topinambour
2279,0,Navet
2280,1,Oignon
2281,1,Panais
2282,0,Navet
2283,0,Salsifis
2284,1,Topinambour
2285,1,Chou
2286,1,Oignon
2287,0,Carotte
2288,1,Salsifis
2289,1,Ail
2290,0,Poireau
2291,1,Panais
2292,0,Artichaut
2293,0,Raifort
2294,1,Ail
2295,1,Topinambour
2296,0,Carotte
2297,0,Oignon
2298,0,Poireau
2299,0,Navet
2300,0,Navet
2301,0,Chou
2302,1,Raifort
2303,0,Poireau
2304,0,Panais
2305,1,Poireau
2306,1,Topinambour
2307,0,Salsifis
2308,1,Carotte
2309,0,Poireau
2310,0,Navet
2311,0,Panais
2312,0,Topinambour
2313,0,Raifort
2314,1,Carotte
2315,0,Betterave
2316,0,Betterave
2317,1,Poireau
2318,0,Betterave
2319,0,Poireau
2320,0,Poireau
2321,1,Topinambour
2322,0,Oignon
2323,0,Oignon
2324,0,Poireau
2325,0,Ail
2326,0,Poireau
2327,1,Panais
2328,0,Artichaut
2329,1,Oignon
2330,0,Artichaut
2331,0,Chou
2332,0,Panais
2333,1,Raifort
2334,1,Carotte
2335,1,Oignon
2336,1,Raifort
2337,1,Betterave
2338,1,Raifort
2339,0,Poireau
2340,0,Raifort
2341,1,Chou
2342,1,Poireau
2343,0,Ail
2344,1,Salsifis
2345,1,Poireau
2346,1,Salsifis
2347,1,Betterave
2348,1,Chou
2349,0,Panais
2350,1,Poireau
2351,0,Panais
2352,1,Carotte
2353,1,Poireau
2354,0,Carotte
2355,1,Navet
2356,0,Panais
2357,0,Salsifis
2358,0,Chou
2359,0,Salsifis
2360,1,Betterave
2361,0,Artichaut
2362,1,Poireau
2363,0,Salsifis
2364,0,Chou
2365,0,Ail
2366,1,Chou
2367,0,Topinambour
2368,1,Artichaut
2369,0,Salsifis
2370,1,Topinambour
2371,0,Salsifis
2372,0,Ail
2373,1,Chou
2374,0,Carotte
2375,1,Chou
2376,0,Salsifis
2377,1,Ail
2378,0,Ail
2379,1,Salsifis
2380,1,Artichaut
2381,1,Panais
2382,1,Navet
2383,0,Oignon
2384,0,Raifort
2385,1,Ail
2386,1,Artichaut
2387,1,Navet
2388,0,Topinambour
2389,1,Salsifis
2390,1,Ail
2391,1,Salsifis
2392,1,Poireau
2393,0,Raifort
2394,0,Ail
2395,1,Topinambour
2396,1,Carotte
2397,1,Oignon
2398,1,Topinambour
2399,1,Betterave
2400,0,Betterave
2401,1,Carotte
2402,0,Panais
2403,0,Raifort
2404,0,Chou
2405,1,Betterave
2406,0,Raifort
2407,1,Raifort
2408,0,Panais
2409,1,Raifort
2410,0,Oignon
2411,1,Betterave
2412,1,Chou
2413,1,Navet
2414,0,Oignon
2415,1,Betterave
2416,1,Topinambour
2417,1,Artichaut
2418,0,Topinambour
2419,0,Navet
2420,1,Salsifis
2421,0,Topinambour
2422,1,Ail
2423,1,Chou
2424,1,Panais
2425,1,Raifort
2426,1,Panais
2427,0,Carotte
2428,1,Betterave
2429,1,Ail
2430,1,Poireau
2431,1,Chou
2432,1,Topinambour
2433,0,Salsifis
2434,1,Salsifis
2435,0,Oignon
2436,1,Oignon
2437,1,Artichaut
2438,0,Artichaut
2439,1,Topinambour
2440,0,Raifort
2441,1,Navet
2442,1,Salsifis
2443,1,Oignon
2444,0,Artichaut
2445,1,Artichaut
2446,0,Raifort
2447,0,Oignon
2448,0,Betterave
2449,0,Artichaut
2450,1,Panais
2451,1,Chou
2452,1,Salsifis
2453,0,Topinambour
2454,0,Oignon
2455,1,Salsifis
2456,1,Raifort
2457,0,Salsifis
2458,1,Panais
2459,0,Ail
2460,0,Panais
2461,0,Oignon
2462,0,Topinambour
2463,0,Topinambour
2464,0,Panais
2465,0,Carotte
2466,0,Chou
2467,1,Carotte
2468,0,Raifort
2469,0,Chou
2470,1,Chou
2471,0,Carotte
2472,0,Poireau
2473,1,Panais
2474,0,Chou
2475,1,Panais
2476,1,Panais
2477,1,Poireau
2478,0,Betterave
2479,1,Topinambour
2480,1,Ail
2481,0,Betterave
2482,0,Artichaut
2483,0,Poireau
2484,0,Carotte
2485,1,Salsifis
2486,0,Ail
2487,1,Raifort
2488,0,Topinambour
2489,1,Betterave
2490,1,Raifort
2491,1,Panais
2492,0,Raifort
2493,0,Ail
2494,0,Salsifis
2495,1,Topinambour
2496,1,Oignon
2497,0,Navet
2498,0,Topinambour
2499,0,Artichaut
2500,0,Chou
2501,1,Topinambour
2502,1,Topinambour
2503,0,Betterave
2504,0,Betterave
2505,1,Artichaut
2506,0,Betterave
2507,0,Panais
2508,0,Ail
2509,0,Salsifis
2510,0,Betterave
2511,0,Ail
2512,0,Chou
2513,0,Raifort
2514,1,Carotte
2515,1,Betterave
2516,1,Poireau
2517,0,Poireau
2518,0,Artichaut
2519,1,Navet
2520,1,Betterave
2521,0,Topinambour
2522,1,Chou
2523,0,Artichaut
2524,1,Raifort
2525,1,Salsifis
2526,0,Ail
2527,0,Panais
2528,0,Poireau
2529,1,Artichaut
2530,0,Artichaut
2531,1,Artichaut
2532,0,Artichaut
2533,1,Carotte
2534,1,Ail
2535,1,Salsifis
2536,0,Carotte
2537,1,Panais
2538,0,Oignon
2539,1,Salsifis
2540,1,Ail
2541,0,Artichaut
2542,1,Poireau
2543,0,Salsifis
2544,1,Oignon
2545,1,Topinambour
2546,1,Oignon
2547,0,Navet
2548,0,Panais
2549,1,Ail
2550,0,Topinambour
2551,1,Ail
2552,0,Ail
2553,1,Poireau
2554,1,Raifort
2555,1,Salsifis
2556,0,Chou
2557,0,Navet
2558,1,Poireau
2559,1,Raifort
2560,1,Panais
2561,0,Navet
2562,1,Chou
2563,0,Oignon
2564,0,Topinambour
2565,1,Poireau
2566,1,Raifort
2567,0,Carotte
2568,1,Betterave
2569,1,Carotte
2570,1,Artichaut
2571,1,Poireau
2572,0,Panais
2573,1,Carotte
2574,1,Salsifis
2575,0,Raifort
2576,0,Oignon
2577,1,Artichaut
2578,0,Salsifis
2579,1,Navet
2580,1,Carotte
2581,1,Oignon
2582,0,Ail
2583,1,Carotte
2584,0,Betterave
2585,0,Topinambour
2586,1,Salsifis
2587,0,Carotte
2588,0,Topinambour
2589,1,Chou
2590,1,Betterave
2591,0,Chou
2592,0,Chou
2593,0,Ail
2594,0,Navet
2595,1,Betterave
2596,0,Raifort
2597,1,Betterave
2598,0,Poireau
2599,1,Oignon
2600,1,Raifort
2601,0,Chou
2602,0,Navet
2603,0,Artichaut
2604,1,Topinambour
2605,1,Chou
2606,1,Artichaut
2607,1,Artichaut
2608,0,Oignon
2609,1,Ail
2610,0,Panais
2611,0,Chou
2612,1,Chou
2613,0,Panais
2614,0,Raifort
2615,0,Ail
2616,0,Betterave
2617,1,Ail
2618,1,Navet
2619,0,Chou
2620,0,Raifort
2621,1,Carotte
2622,0,Ail
2623,0,Raifort
2624,1,Topinambour
2625,1,Salsifis
2626,0,Topinambour
2627,0,Panais
2628,0,Ail
2629,0,Navet
2630,0,Raifort
2631,0,Artichaut
2632,0,Oignon
2633,0,Oignon
2634,1,Betterave
2635,1,Chou
2636,0,Topinambour
2637,0,Ail
2638,0,Topinambour
2639,1,Carotte
2640,1,Oignon
2641,0,Chou
2642,0,Panais
2643,0,Carotte
2644,1,Raifort
2645,0,Ail
2646,0,Navet
2647,1,Oignon
2648,1,Panais
2649,1,Chou
2650,1,Ail
2651,0,Salsifis
2652,0,Betterave
2653,1,Chou
2654,1,Panais
2655,1,Navet
2656,0,Oignon
2657,0,Panais
2658,0,Artichaut
2659,1,Ail
2660,1,Oignon
2661,1,Carotte
2662,0,Salsifis
2663,0,Navet
2664,1,Poireau
2665,0,Betterave
2666,1,Salsifis
2667,0,Raifort
2668,0,Chou
2669,1,Navet
2670,1,Navet
2671,0,Raifort
2672,0,Oignon
2673,0,Oignon
2674,1,Carotte
2675,0,Raifort
2676,0,Navet
2677,0,Salsifis
2678,0,Salsifis
2679,0,Topinambour
2680,0,Salsifis
2681,1,Carotte
2682,0,Ail
2683,1,Carotte
2684,0,Oignon
2685,1,Poireau
2686,1,Raifort
2687,1,Topinambour
2688,1,Betterave
2689,0,Topinambour
2690,0,Carotte
2691,0,Raifort
2692,0,Topinambour
2693,0,Raifort
2694,1,Salsifis
2695,0,Artichaut
2696,0,Panais
2697,0,Artichaut
2698,1,Artichaut
2699,0,Betterave
2700,0,Artichaut
2701,0,Ail
2702,1,Carotte
2703,0,Navet
2704,1,Carotte
2705,1,Salsifis
2706,1,Chou
2707,0,Carotte
2708,0,Ail
2709,0,Raifort
2710,0,Raifort
2711,0,Poireau
2712,0,Raifort
2713,0,Panais
2714,1,Chou
2715,0,Poireau
2716,1,Chou
2717,1,Raifort
2718,1,Artichaut
2719,0,Salsifis
2720,0,Chou
2721,1,Carotte
2722,1,Panais
2723,1,Raifort
2724,0,Betterave
2725,1,Topinambour
2726,1,Artichaut
2727,1,Panais
2728,0,Betterave
2729,1,Carotte
2730,1,Salsifis
2731,0,Artichaut
2732,0,Poireau
2733,1,Carotte
2734,0,Betterave
2735,0,Poireau
2736,0,Topinambour
2737,0,Topinambour
2738,1,Panais
2739,1,Oignon
2740,1,Oignon
2741,0,Panais
2742,1,Chou
2743,0,Artichaut
2744,0,Poireau
2745,0,Poireau
2746,0,Ail
2747,1,Topinambour
2748,0,Panais
2749,0,Carotte
2750,1,Ail
2751,1,Oignon
2752,1,Poireau
2753,0,Betterave
2754,0,Salsifis
2755,1,Topinambour
2756,1,Oignon
2757,1,Raifort
2758,1,Ail
2759,1,Salsifis
2760,0,Oignon
2761,1,Salsifis
2762,0,Chou
2763,0,Ail
2764,1,Navet
2765,1,Navet
2766,1,Panais
2767,1,Carotte
2768,1,Poireau
2769,1,Salsifis
2770,1,Panais
2771,0,Navet
2772,0,Poireau
2773,0,Raifort
2774,0,Chou
2775,0,Chou
2776,1,Raifort
2777,1,Artichaut
2778,1,Salsifis
2779,0,Ail
2780,0,Betterave
2781,0,Topinambour
2782,1,Oignon
2783,1,Poireau
2784,0,Poireau
2785,0,Chou
2786,0,Raifort
2787,0,Chou
2788,1,Panais
2789,0,Ail
2790,1,Carotte
2791,1,Carotte
2792,0,Chou
2793,0,Salsifis
2794,1,Betterave
2795,0,Raifort
2796,0,Betterave
2797,1,Carotte
2798,1,Salsifis
2799,0,Navet
2800,0,Raifort
2801,0,Panais
2802,1,Topinambour
2803,0,Artichaut
2804,1,Oignon
2805,1,Salsifis
2806,0,Betterave
2807,1,Raifort
2808,0,Chou
2809,0,Betterave
2810,0,Chou
2811,1,Navet
2812,1,Navet
2813,1,Navet
2814,0,Panais
2815,1,Navet
2816,1,Salsifis
2817,0,Navet
2818,1,Raifort
2819,0,Oignon
2820,0,Raifort
2821,0,Raifort
2822,1,Ail
2823,0,Poireau
2824,0,Panais
2825,0,Panais
2826,1,Chou
2827,1,Ail
2828,1,Artichaut
2829,0,Betterave
2830,0,Oignon
2831,1,Navet
2832,0,Oignon
2833,0,Chou
2834,1,Oignon
2835,0,Navet
2836,0,Raifort
2837,0,Poireau
2838,0,Carotte
2839,0,Raifort
2840,1,Artichaut
2841,0,Panais
2842,0,Carotte
2843,0,Topinambour
2844,1,Raifort
2845,0,Chou
2846,0,Artichaut
2847,1,Topinambour
2848,1,Betterave
2849,1,Navet
2850,1,Ail
2851,0,Chou
2852,0,Oignon
2853,0,Navet
2854,0,Carotte
2855,0,Oignon
2856,0,Artichaut
2857,0,Ail
2858,1,Poireau
2859,1,Poireau
2860,1,Betterave
2861,1,Salsifis
2862,1,Raifort
2863,1,Betterave
2864,1,Panais
2865,0,Topinambour
2866,1,Artichaut
2867,0,Panais
2868,1,Ail
2869,1,Carotte
2870,1,Chou
2871,1,Betterave
2872,1,Salsifis
2873,0,Navet
2874,1,Panais
2875,1,Artichaut
2876,1,Topinambour
2877,0,Raifort
2878,1,Artichaut
2879,1,Topinambour
2880,0,Chou
2881,1,Navet
2882,1,Artichaut
2883,1,Carotte
2884,1,Panais
2885,1,Salsifis
2886,0,Ail
2887,1,Topinambour
2888,1,Carotte
2889,0,Carotte
2890,0,Artichaut
2891,0,Chou
2892,1,Oignon
2893,0,Carotte
2894,0,Betterave
2895,1,Panais
2896,0,Navet
2897,1,Poireau
2898,0,Poireau
2899,0,Salsifis
2900,1,Artichaut
2901,1,Chou
2902,1,Poireau
2903,1,Ail
2904,0,Navet
2905,0,Ail
2906,1,Ail
2907,1,Topinambour
2908,0,Panais
2909,1,Salsifis
2910,0,Oignon
2911,1,Topinambour
2912,1,Ail
2913,0,Artichaut
2914,0,Chou
2915,1,Raifort
2916,1,Chou
2917,1,Chou
2918,0,Panais
